"Status","Year","Region_ITL1","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North East (England)","Department for Transport","Heterosexual / straight","210","200","28430","26780"
"In post","2021","North East (England)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Department for Transport","Undeclared","100","80","25540","26470"
"In post","2021","North East (England)","Department for Transport","Unknown","40","40","[c]","[c]"
"In post","2021","North East (England)","Department for Work and Pensions","Heterosexual / straight","6440","5750","27490","27570"
"In post","2021","North East (England)","Department for Work and Pensions","LGBO","350","330","26390","27570"
"In post","2021","North East (England)","Department for Work and Pensions","Undeclared","680","600","27260","27570"
"In post","2021","North East (England)","Department for Work and Pensions","Unknown","2160","1850","26550","26120"
"In post","2021","North East (England)","Department of Health and Social Care","Heterosexual / straight","100","80","43420","36950"
"In post","2021","North East (England)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","HM Land Registry","Heterosexual / straight","410","370","28820","27130"
"In post","2021","North East (England)","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","HM Land Registry","Undeclared","80","70","30750","27130"
"In post","2021","North East (England)","HM Land Registry","Unknown","190","180","26050","22350"
"In post","2021","North East (England)","HM Revenue and Customs","Heterosexual / straight","6180","5530","29110","25560"
"In post","2021","North East (England)","HM Revenue and Customs","LGBO","330","310","28150","25560"
"In post","2021","North East (England)","HM Revenue and Customs","Undeclared","660","580","28360","25560"
"In post","2021","North East (England)","HM Revenue and Customs","Unknown","4120","3600","25240","21440"
"In post","2021","North East (England)","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Home Office","Heterosexual / straight","1080","940","25180","21430"
"In post","2021","North East (England)","Home Office","LGBO","40","40","[c]","[c]"
"In post","2021","North East (England)","Home Office","Undeclared","120","110","25770","25040"
"In post","2021","North East (England)","Home Office","Unknown","40","40","[c]","[c]"
"In post","2021","North East (England)","Ministry of Defence","Heterosexual / straight","180","170","23950","21130"
"In post","2021","North East (England)","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Housing, Communities and Local Government","Heterosexual / straight","60","50","40060","36340"
"In post","2021","North East (England)","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Ministry of Justice","Heterosexual / straight","3220","2990","28200","25830"
"In post","2021","North East (England)","Ministry of Justice","LGBO","150","140","29070","26300"
"In post","2021","North East (England)","Ministry of Justice","Undeclared","330","300","29760","28200"
"In post","2021","North East (England)","Ministry of Justice","Unknown","760","690","28040","26810"
"In post","2021","North East (England)","National Crime Agency","Heterosexual / straight","80","80","35330","36410"
"In post","2021","North East (England)","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Attorney General's Departments","Heterosexual / straight","710","670","38990","33310"
"In post","2021","North West (England)","Attorney General's Departments","LGBO","30","30","[c]","[c]"
"In post","2021","North West (England)","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Attorney General's Departments","Unknown","200","180","41650","34480"
"In post","2021","North West (England)","Cabinet Office","Heterosexual / straight","170","160","44130","37300"
"In post","2021","North West (England)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cabinet Office","Unknown","270","270","49100","49700"
"In post","2021","North West (England)","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Charity Commission","Heterosexual / straight","170","160","32590","29160"
"In post","2021","North West (England)","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Charity Commission","Unknown","120","110","33170","29320"
"In post","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","260","250","34320","34270"
"In post","2021","North West (England)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Undeclared","30","30","[c]","[c]"
"In post","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Unknown","150","150","30040","26290"
"In post","2021","North West (England)","Department for Digital, Culture, Media and Sport","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","North West (England)","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Education","Heterosexual / straight","820","800","40660","36780"
"In post","2021","North West (England)","Department for Education","LGBO","90","90","39150","36500"
"In post","2021","North West (England)","Department for Education","Undeclared","80","70","40930","36780"
"In post","2021","North West (England)","Department for Education","Unknown","160","150","39200","36500"
"In post","2021","North West (England)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","790","720","30760","26140"
"In post","2021","North West (England)","Department for Environment, Food and Rural Affairs","LGBO","50","50","[c]","[c]"
"In post","2021","North West (England)","Department for Environment, Food and Rural Affairs","Undeclared","80","80","31130","26520"
"In post","2021","North West (England)","Department for Environment, Food and Rural Affairs","Unknown","520","470","25220","21050"
"In post","2021","North West (England)","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Transport","Heterosexual / straight","270","260","29700","26780"
"In post","2021","North West (England)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department for Transport","Undeclared","90","80","28880","26780"
"In post","2021","North West (England)","Department for Transport","Unknown","90","80","27200","26580"
"In post","2021","North West (England)","Department for Work and Pensions","Heterosexual / straight","11780","10700","27950","27570"
"In post","2021","North West (England)","Department for Work and Pensions","LGBO","680","650","27440","27570"
"In post","2021","North West (England)","Department for Work and Pensions","Undeclared","1480","1320","27870","27570"
"In post","2021","North West (England)","Department for Work and Pensions","Unknown","4690","4110","26410","27570"
"In post","2021","North West (England)","Department of Health and Social Care","Heterosexual / straight","410","380","37050","31240"
"In post","2021","North West (England)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Department of Health and Social Care","Undeclared","50","50","40340","31370"
