"Status","Year","Region_ITL3","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Liverpool","Female","North West (England)","210","170","26660","22570"
"Leaver CS","2021","Liverpool","Male","North West (England)","170","140","25950","24110"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Female","East of England","80","70","[c]","[c]"
"Leaver CS","2021","Luton","Male","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Manchester","Female","North West (England)","220","200","35090","27570"
"Leaver CS","2021","Manchester","Male","North West (England)","220","210","34520","27570"
"Leaver CS","2021","Manchester","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Female","South East (England)","60","60","[c]","[c]"
"Leaver CS","2021","Medway","Male","South East (England)","50","50","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Female","South East (England)","100","80","[c]","[c]"
"Leaver CS","2021","Mid Kent","Male","South East (England)","50","40","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Female","North West (England)","140","100","24430","21010"
"Leaver CS","2021","Mid Lancashire","Male","North West (England)","120","100","30070","26890"
"Leaver CS","2021","Milton Keynes","Female","South East (England)","60","50","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Male","South East (England)","100","90","36700","30700"
"Leaver CS","2021","Monmouthshire and Newport","Female","Wales","110","90","29610","22430"
"Leaver CS","2021","Monmouthshire and Newport","Male","Wales","130","120","32410","28640"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Female","Yorkshire and The Humber","80","60","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Male","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Male","East of England","30","30","[c]","[c]"
"Leaver CS","2021","North Hampshire","Female","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","North Hampshire","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Female","Scotland","70","50","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Male","Scotland","40","30","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Female","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Female","Yorkshire and The Humber","60","50","30380","22640"
"Leaver CS","2021","North Yorkshire CC","Male","Yorkshire and The Humber","60","60","31430","27570"
"Leaver CS","2021","Northumberland","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Female","East of England","70","60","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Male","East of England","70","60","[c]","[c]"
"Leaver CS","2021","Nottingham","Female","East Midlands (England)","190","170","26900","21580"
"Leaver CS","2021","Nottingham","Male","East Midlands (England)","180","170","28550","24500"
"Leaver CS","2021","Orkney Islands","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Overseas","70","60","38340","36960"
"Leaver CS","2021","Overseas","Male","Overseas","70","50","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Female","South East (England)","120","100","28040","21570"
"Leaver CS","2021","Oxfordshire","Male","South East (England)","110","100","29490","27570"
"Leaver CS","2021","Perth and Kinross and Stirling","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Male","Scotland","60","50","32160","33650"
"Leaver CS","2021","Peterborough","Female","East of England","140","110","24560","21430"
"Leaver CS","2021","Peterborough","Male","East of England","60","50","[c]","[c]"
"Leaver CS","2021","Plymouth","Female","South West (England)","80","70","29340","26890"
"Leaver CS","2021","Plymouth","Male","South West (England)","80","70","29050","27130"
"Leaver CS","2021","Portsmouth","Female","South East (England)","90","80","28320","24880"
"Leaver CS","2021","Portsmouth","Male","South East (England)","110","100","32350","29650"
"Leaver CS","2021","Powys","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Female","North West (England)","170","120","30210","27570"
"Leaver CS","2021","Sefton","Male","North West (England)","100","90","34200","27570"
"Leaver CS","2021","Sheffield","Female","Yorkshire and The Humber","270","210","28970","24700"
"Leaver CS","2021","Sheffield","Male","Yorkshire and The Humber","170","160","31570","26000"
"Leaver CS","2021","Sheffield","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Female","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Male","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","Solihull","Female","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Solihull","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Female","South West (England)","50","40","26740","26000"
"Leaver CS","2021","Somerset","Male","South West (England)","90","80","32450","29690"
"Leaver CS","2021","South and West Derbyshire","Female","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Female","South East (England)","110","90","25980","23050"
"Leaver CS","2021","South Hampshire","Male","South East (England)","150","130","26980","23050"
"Leaver CS","2021","South Lanarkshire","Female","Scotland","90","60","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Male","Scotland","70","60","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Male","South East (England)","50","50","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Female","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Male","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Female","West Midlands (England)","140","120","26990","26050"
"Leaver CS","2021","Staffordshire CC","Male","West Midlands (England)","120","120","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Female","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Male","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Suffolk","Female","East of England","170","150","25990","23880"
"Leaver CS","2021","Suffolk","Male","East of England","170","160","31480","27570"
"Leaver CS","2021","Sunderland","Female","North East (England)","170","120","23620","21010"
"Leaver CS","2021","Sunderland","Male","North East (England)","70","60","[c]","[c]"
"Leaver CS","2021","Swansea","Female","Wales","260","190","22690","21590"
"Leaver CS","2021","Swansea","Male","Wales","210","180","26170","21590"
"Leaver CS","2021","Swindon","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Female","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Male","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Thurrock","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Female","London","170","160","43440","36690"
"Leaver CS","2021","Tower Hamlets","Male","London","210","200","47840","42080"
"Leaver CS","2021","Tower Hamlets","Unknown","London","80","70","47320","40450"
"Leaver CS","2021","Tyneside","Female","North East (England)","460","360","26630","21010"
"Leaver CS","2021","Tyneside","Male","North East (England)","340","310","27080","21010"
"Leaver CS","2021","Unknown","Female","Unknown","330","320","38110","28000"
"Leaver CS","2021","Unknown","Male","Unknown","360","360","41480","32700"
"Leaver CS","2021","Wakefield","Female","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2021","Wakefield","Male","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver CS","2021","Walsall","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","Female","London","40","40","[c]","[c]"
"Leaver CS","2021","Wandsworth","Male","London","40","40","[c]","[c]"
"Leaver CS","2021","Warrington","Female","North West (England)","60","50","[c]","[c]"
"Leaver CS","2021","Warrington","Male","North West (England)","60","50","[c]","[c]"
"Leaver CS","2021","Warwickshire","Female","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Warwickshire","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Female","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","West Cumbria","Male","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","West Essex","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Female","Scotland","150","120","[c]","[c]"
"Leaver CS","2021","West Lothian","Male","Scotland","60","50","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Female","East Midlands (England)","170","150","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Male","East Midlands (England)","90","80","[c]","[c]"
"Leaver CS","2021","West Surrey","Female","South East (England)","110","100","30030","24500"
"Leaver CS","2021","West Surrey","Male","South East (England)","70","70","29600","27160"
