"Status","Year","Age","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Birmingham","80","60","31300","27570"
"Leaver CS","2022","60-64","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Blackpool","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Bradford","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Cardiff and Vale of Glamorgan","70","50","[c]","[c]"
"Leaver CS","2022","60-64","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","City of Edinburgh","70","60","45240","37520"
"Leaver CS","2022","60-64","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Croydon","60","50","[c]","[c]"
"Leaver CS","2022","60-64","Female","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Devon CC","30","20","[c]","[c]"
"Leaver CS","2022","60-64","Female","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Durham","50","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Glasgow City","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Female","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Greater Manchester South West","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Hackney and Newham","40","40","[c]","[c]"
"Leaver CS","2022","60-64","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Lambeth","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Leeds","90","60","33090","29010"
"Leaver CS","2022","60-64","Female","Leicester","50","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Liverpool","70","50","[c]","[c]"
"Leaver CS","2022","60-64","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Manchester","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Mid Lancashire","40","40","[c]","[c]"
"Leaver CS","2022","60-64","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","North Lanarkshire","30","20","[c]","[c]"
"Leaver CS","2022","60-64","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Nottingham","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Portsmouth","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Sefton","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Sheffield","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Female","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","South Hampshire","30","20","[c]","[c]"
"Leaver CS","2022","60-64","Female","South Lanarkshire","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Suffolk CC","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Sunderland","80","50","[c]","[c]"
"Leaver CS","2022","60-64","Female","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Tyneside","160","110","32440","27570"
"Leaver CS","2022","60-64","Female","Unknown","60","40","27590","21840"
"Leaver CS","2022","60-64","Female","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Westminster","160","130","49370","44410"
"Leaver CS","2022","60-64","Female","Wiltshire","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Female","Wirral","30","20","[c]","[c]"
"Leaver CS","2022","60-64","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","100","90","47250","42580"
"Leaver CS","2022","60-64","Male","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Birmingham","70","60","[c]","[c]"
"Leaver CS","2022","60-64","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Cambridgeshire CC","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Cardiff and Vale of Glamorgan","60","50","[c]","[c]"
"Leaver CS","2022","60-64","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Central Hampshire","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Male","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","City of Edinburgh","100","90","48380","46100"
"Leaver CS","2022","60-64","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Croydon","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Male","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Devon CC","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Male","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Riding of Yorkshire","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Glasgow City","70","60","37140","35000"
"Leaver CS","2022","60-64","Male","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Greater Manchester South West","30","20","[c]","[c]"
"Leaver CS","2022","60-64","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Hackney and Newham","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Male","Heart of Essex","[c]","[c]","[c]","[c]"
