"Status","Year","Region_ITL1","Responsibility_level","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Wales","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Analysis","30","30","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Digital, Data & Technology","60","60","35960","35630"
"Leaver CS","2022","Wales","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","No function","100","90","36120","34290"
"Leaver CS","2022","Wales","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO/HEO","Unknown","150","130","39050","38160"
"Leaver CS","2022","Wales","Unknown","No function","110","100","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Debt","40","30","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","No function","850","770","20600","20970"
"Leaver CS","2022","West Midlands (England)","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA/AO","Unknown","240","210","21010","21260"
"Leaver CS","2022","West Midlands (England)","EO","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","No function","480","420","27060","27570"
"Leaver CS","2022","West Midlands (England)","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","EO","Unknown","190","170","27560","27570"
"Leaver CS","2022","West Midlands (England)","G6/G7","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","No function","100","90","59450","55930"
"Leaver CS","2022","West Midlands (England)","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6/G7","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","No function","190","170","36310","34530"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO/HEO","Unknown","100","90","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","No function","120","110","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Debt","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","No function","880","790","20840","21010"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Property","60","60","21490","22030"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Security","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA/AO","Unknown","430","380","21090","21260"
"Leaver CS","2022","Yorkshire and The Humber","EO","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","No function","560","500","27010","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","EO","Unknown","270","240","26980","27370"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Digital, Data & Technology","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","No function","90","70","58070","55190"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6/G7","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Digital, Data & Technology","50","50","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","No function","260","220","35980","35830"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO/HEO","Unknown","140","120","35440","34290"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","No function","170","140","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","AA/AO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","AA/AO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","AA/AO","No function","50","50","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","AA/AO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Property","[c]","[c]","[c]","[c]"
