"Status","Year","Region_ITL1","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East Midlands (England)","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","HM Revenue and Customs","100","90","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO/HEO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2021","East of England","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA/AO","Department for Work and Pensions","120","100","22610","22520"
"Leaver CS","2021","East of England","AA/AO","Department of Health and Social Care","50","50","20750","20230"
"Leaver CS","2021","East of England","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA/AO","HM Revenue and Customs","110","90","[c]","[c]"
"Leaver CS","2021","East of England","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA/AO","Ministry of Defence","100","90","22810","21130"
"Leaver CS","2021","East of England","AA/AO","Ministry of Justice","410","380","20000","19570"
"Leaver CS","2021","East of England","AA/AO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Department for Work and Pensions","140","120","28590","28250"
"Leaver CS","2021","East of England","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","HM Revenue and Customs","110","90","[c]","[c]"
"Leaver CS","2021","East of England","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Home Office","30","30","[c]","[c]"
"Leaver CS","2021","East of England","EO","Ministry of Defence","50","50","27300","26800"
"Leaver CS","2021","East of England","EO","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2021","East of England","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Department of Health and Social Care","60","60","36260","35610"
"Leaver CS","2021","East of England","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","HM Revenue and Customs","130","110","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Ministry of Defence","60","50","38410","37430"
"Leaver CS","2021","East of England","SEO/HEO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO/HEO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Ministry of Justice","70","60","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Cabinet Office","40","40","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Department for International Trade","50","50","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Department for Work and Pensions","130","120","24810","25110"
"Leaver CS","2021","London","AA/AO","Department of Health and Social Care","50","40","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","HM Revenue and Customs","170","140","[c]","[c]"
"Leaver CS","2021","London","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Home Office","110","100","23620","25120"
"Leaver CS","2021","London","AA/AO","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Ministry of Justice","490","460","22070","22680"
"Leaver CS","2021","London","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA/AO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Department for Education","30","30","[c]","[c]"
"Leaver CS","2021","London","EO","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"Leaver CS","2021","London","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Department for Work and Pensions","290","270","30980","31060"
"Leaver CS","2021","London","EO","Department of Health and Social Care","80","50","27110","27140"
"Leaver CS","2021","London","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","HM Revenue and Customs","150","130","[c]","[c]"
"Leaver CS","2021","London","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Home Office","190","170","28920","28670"
"Leaver CS","2021","London","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","EO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
