"Status","Year","Region_ITL2","Ethnicity","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","16-19","40","40","[c]","[c]"
"In post","2021","Unknown","Unknown","20-29","700","700","29810","29250"
"In post","2021","Unknown","Unknown","30-39","530","530","37750","33420"
"In post","2021","Unknown","Unknown","40-49","450","440","40380","35380"
"In post","2021","Unknown","Unknown","50-59","560","560","43090","37300"
"In post","2021","Unknown","Unknown","60-64","140","130","40540","37000"
"In post","2021","Unknown","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","20-29","140","140","30160","27570"
"In post","2021","Unknown","White","30-39","190","180","34100","27570"
"In post","2021","Unknown","White","40-49","220","210","34000","27570"
"In post","2021","Unknown","White","50-59","330","310","34310","27570"
"In post","2021","Unknown","White","60-64","80","70","36600","33300"
"In post","2021","Unknown","White","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Asian","20-29","30","30","[c]","[c]"
"In post","2021","West Central Scotland","Asian","30-39","80","80","30830","26620"
"In post","2021","West Central Scotland","Asian","40-49","60","50","31790","27570"
"In post","2021","West Central Scotland","Asian","50-59","40","40","[c]","[c]"
"In post","2021","West Central Scotland","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Black","40-49","40","40","[c]","[c]"
"In post","2021","West Central Scotland","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Black","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chinese","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chinese","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chinese","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chinese","40-49","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chinese","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chinese","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chinese","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Mixed","30-39","40","30","[c]","[c]"
"In post","2021","West Central Scotland","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Undeclared","20-29","40","40","[c]","[c]"
"In post","2021","West Central Scotland","Undeclared","30-39","140","130","30320","27570"
"In post","2021","West Central Scotland","Undeclared","40-49","150","140","30720","27570"
"In post","2021","West Central Scotland","Undeclared","50-59","290","270","31450","27570"
"In post","2021","West Central Scotland","Undeclared","60-64","60","40","31840","28130"
"In post","2021","West Central Scotland","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Unknown","20-29","680","660","24340","22230"
"In post","2021","West Central Scotland","Unknown","30-39","820","790","29110","26620"
"In post","2021","West Central Scotland","Unknown","40-49","550","520","31880","28410"
"In post","2021","West Central Scotland","Unknown","50-59","720","660","33460","31810"
"In post","2021","West Central Scotland","Unknown","60-64","220","170","30350","27570"
"In post","2021","West Central Scotland","Unknown","65+","50","40","27050","22820"
"In post","2021","West Central Scotland","White","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","White","20-29","1640","1600","26140","24890"
"In post","2021","West Central Scotland","White","30-39","2720","2590","31250","27570"
"In post","2021","West Central Scotland","White","40-49","3000","2820","33330","27570"
"In post","2021","West Central Scotland","White","50-59","4760","4390","31620","27570"
"In post","2021","West Central Scotland","White","60-64","1210","930","28980","26120"
"In post","2021","West Central Scotland","White","65+","310","230","26970","22220"
"In post","2021","West Central Scotland","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Asian","20-29","650","630","25200","24880"
"In post","2021","West Midlands","Asian","30-39","1110","1040","27220","25560"
"In post","2021","West Midlands","Asian","40-49","1020","930","29170","27570"
"In post","2021","West Midlands","Asian","50-59","650","600","27900","26780"
"In post","2021","West Midlands","Asian","60-64","120","100","27690","25560"
"In post","2021","West Midlands","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Black","20-29","120","110","26120","25560"
"In post","2021","West Midlands","Black","30-39","230","210","27990","25780"
"In post","2021","West Midlands","Black","40-49","210","200","29310","27570"
"In post","2021","West Midlands","Black","50-59","360","340","28970","27570"
"In post","2021","West Midlands","Black","60-64","110","90","27180","25560"
"In post","2021","West Midlands","Black","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Chinese","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Chinese","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Chinese","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Chinese","40-49","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Chinese","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Chinese","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Chinese","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Mixed","20-29","100","100","27180","26550"
"In post","2021","West Midlands","Mixed","30-39","110","100","27430","25560"
"In post","2021","West Midlands","Mixed","40-49","70","70","31720","27570"
"In post","2021","West Midlands","Mixed","50-59","60","60","29800","26960"
"In post","2021","West Midlands","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Other ethnicity","40-49","30","30","[c]","[c]"
"In post","2021","West Midlands","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Undeclared","20-29","70","60","26620","26550"
"In post","2021","West Midlands","Undeclared","30-39","160","150","31540","27570"
"In post","2021","West Midlands","Undeclared","40-49","200","180","32400","27570"
"In post","2021","West Midlands","Undeclared","50-59","330","300","30600","27570"
"In post","2021","West Midlands","Undeclared","60-64","80","60","28610","27570"
"In post","2021","West Midlands","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Unknown","20-29","660","650","24290","22350"
"In post","2021","West Midlands","Unknown","30-39","640","610","29120","26350"
"In post","2021","West Midlands","Unknown","40-49","460","430","32170","27570"
"In post","2021","West Midlands","Unknown","50-59","450","420","32900","28130"
"In post","2021","West Midlands","Unknown","60-64","110","90","30020","27570"
"In post","2021","West Midlands","Unknown","65+","40","40","[c]","[c]"
"In post","2021","West Midlands","White","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","White","20-29","1010","1000","27310","25570"
"In post","2021","West Midlands","White","30-39","1820","1700","32190","28840"
"In post","2021","West Midlands","White","40-49","2470","2270","35540","30870"
"In post","2021","West Midlands","White","50-59","3360","3100","33480","27570"
"In post","2021","West Midlands","White","60-64","920","750","31230","27570"
"In post","2021","West Midlands","White","65+","240","180","29250","27370"
"In post","2021","West Midlands","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Asian","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Asian","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Asian","40-49","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Black","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Chinese","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Chinese","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Chinese","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Chinese","40-49","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Chinese","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Chinese","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Chinese","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Undeclared","20-29","60","50","25830","23990"
"In post","2021","West Wales and The Valleys","Undeclared","30-39","130","130","26990","26020"
"In post","2021","West Wales and The Valleys","Undeclared","40-49","170","160","30490","27570"
