"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","50","40","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Angus and Dundee City","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Angus and Dundee City","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","City of Edinburgh","AA/AO","200","190","21860","21490"
"Leaver CS","2021","Eastern Scotland","City of Edinburgh","EO","130","120","28980","28170"
"Leaver CS","2021","Eastern Scotland","City of Edinburgh","G6/G7","80","80","63000","61010"
"Leaver CS","2021","Eastern Scotland","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","City of Edinburgh","SEO/HEO","160","140","39120","38540"
"Leaver CS","2021","Eastern Scotland","Clackmannanshire and Fife","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Falkirk","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Falkirk","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Perth and Kinross and Stirling","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Perth and Kinross and Stirling","EO","30","30","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","West Lothian","AA/AO","170","140","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","West Lothian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Essex Haven Gateway","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Essex Thames Gateway","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Essex","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Heart of Essex","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Essex","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","120","110","22670","22080"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","50","50","57480","54540"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","230","220","36650","37460"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","130","120","20300","20430"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","80","70","26190","27530"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","60","50","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","90","80","35660","34290"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","EO","30","20","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","160","150","20490","19870"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","60","50","26880","26670"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","50","50","56900","54540"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","150","130","35550","34610"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester North East","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester North East","EO","40","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester North West","AA/AO","70","60","20380","20760"
"Leaver CS","2021","Greater Manchester","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South East","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South West","AA/AO","110","90","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South West","EO","60","50","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South West","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Manchester","AA/AO","160","140","20120","20500"
"Leaver CS","2021","Greater Manchester","Manchester","EO","100","90","26050","25880"
"Leaver CS","2021","Greater Manchester","Manchester","G6/G7","60","60","62190","60510"
"Leaver CS","2021","Greater Manchester","Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Manchester","SEO/HEO","110","100","35340","34530"
"Leaver CS","2021","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Central Hampshire","AA/AO","80","80","20120","20920"
"Leaver CS","2021","Hampshire and Isle of Wight","Central Hampshire","EO","40","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Central Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","70","60","34390","33300"
"Leaver CS","2021","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Isle of Wight","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Portsmouth","AA/AO","80","70","22950","20920"
"Leaver CS","2021","Hampshire and Isle of Wight","Portsmouth","EO","50","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","South Hampshire","AA/AO","130","90","20250","19170"
"Leaver CS","2021","Hampshire and Isle of Wight","South Hampshire","EO","70","70","27660","27160"
"Leaver CS","2021","Hampshire and Isle of Wight","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","AA/AO","120","110","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","EO","30","30","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
