"Status","Year","Sexual_orientation","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","West Midlands","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","SEO/HEO","60","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","EO","50","50","27160","26600"
"Leaver Dept.","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","60","50","57030","53270"
"Leaver Dept.","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","100","100","36980","38200"
"Leaver Dept.","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cheshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cornwall and Isles of Scilly","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cumbria","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","AA/AO","60","60","20660","20970"
"Leaver Dept.","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","EO","100","90","25690","26370"
"Leaver Dept.","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","SEO/HEO","110","110","34640","34170"
"Leaver Dept.","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Devon","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Devon","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Anglia","AA/AO","70","60","21370","21820"
"Leaver Dept.","2022","Heterosexual / straight","East Anglia","EO","80","70","25960","25610"
"Leaver Dept.","2022","Heterosexual / straight","East Anglia","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Anglia","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Anglia","SEO/HEO","110","100","35170","34170"
"Leaver Dept.","2022","Heterosexual / straight","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Wales","AA/AO","60","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Wales","EO","90","80","26410","27300"
"Leaver Dept.","2022","Heterosexual / straight","East Wales","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Wales","SEO/HEO","100","100","34740","34830"
"Leaver Dept.","2022","Heterosexual / straight","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Eastern Scotland","AA/AO","70","70","21420","21260"
"Leaver Dept.","2022","Heterosexual / straight","Eastern Scotland","EO","100","90","27570","27570"
"Leaver Dept.","2022","Heterosexual / straight","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Essex","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Essex","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Essex","SEO/HEO","40","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","180","170","20700","19880"
"Leaver Dept.","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","EO","260","250","24910","24650"
"Leaver Dept.","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","230","230","56490","53760"
"Leaver Dept.","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","620","590","34450","34530"
"Leaver Dept.","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Greater Manchester","AA/AO","120","120","20620","20400"
"Leaver Dept.","2022","Heterosexual / straight","Greater Manchester","EO","210","210","25940","26000"
"Leaver Dept.","2022","Heterosexual / straight","Greater Manchester","G6/G7","70","70","55050","50520"
"Leaver Dept.","2022","Heterosexual / straight","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Greater Manchester","SEO/HEO","180","170","34740","35310"
"Leaver Dept.","2022","Heterosexual / straight","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Hampshire and Isle of Wight","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Hampshire and Isle of Wight","EO","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Hampshire and Isle of Wight","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Hampshire and Isle of Wight","SEO/HEO","70","70","35770","36840"
"Leaver Dept.","2022","Heterosexual / straight","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - East","AA/AO","70","60","22850","22810"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - East","EO","280","270","28360","27740"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - East","G6/G7","440","410","58500","54700"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - East","SCS","90","70","100980","95190"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - East","SEO/HEO","680","640","36580","36330"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","AA/AO","90","90","24080","23770"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","EO","410","390","28540","28310"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","G6/G7","970","890","58460","56340"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","SCS","210","190","88240","79280"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","SEO/HEO","1390","1320","37310","36340"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Kent","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Kent","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Kent","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lancashire","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lancashire","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lancashire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lancashire","SEO/HEO","60","60","34860","35310"
"Leaver Dept.","2022","Heterosexual / straight","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Merseyside","AA/AO","100","90","21280","21530"
"Leaver Dept.","2022","Heterosexual / straight","Merseyside","EO","190","180","25940","25170"
"Leaver Dept.","2022","Heterosexual / straight","Merseyside","G6/G7","40","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Merseyside","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Merseyside","SEO/HEO","110","110","34420","31990"
"Leaver Dept.","2022","Heterosexual / straight","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Yorkshire","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Yorkshire","SEO/HEO","70","70","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","AA/AO","130","120","21140","21260"
"Leaver Dept.","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","EO","120","120","26950","27570"
"Leaver Dept.","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","SEO/HEO","110","110","33970","32000"
"Leaver Dept.","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - East and North East","EO","60","60","30810","31060"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - South","EO","70","70","29810","30220"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - South","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - South","SEO/HEO","80","80","38840","38900"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - West and North West","AA/AO","140","110","23640","23780"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - West and North West","EO","230","210","28170","27710"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - West and North West","G6/G7","160","150","59570","55130"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - West and North West","SEO/HEO","320","310","37090","36600"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","SCS","[c]","[c]","[c]","[c]"
