"Status","Year","Region_ITL3","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bournemouth, Christchurch and Poole","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","White","AA/AO","160","140","21140","20970"
"In post","2022","Bournemouth, Christchurch and Poole","White","EO","280","250","27120","27570"
"In post","2022","Bournemouth, Christchurch and Poole","White","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","White","SEO/HEO","80","70","35850","33840"
"In post","2022","Bournemouth, Christchurch and Poole","White","Unknown","120","100","29910","28200"
"In post","2022","Bradford","Asian","AA/AO","480","410","21190","21250"
"In post","2022","Bradford","Asian","EO","260","240","27240","27570"
"In post","2022","Bradford","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Asian","SEO/HEO","60","60","34730","33370"
"In post","2022","Bradford","Asian","Unknown","30","30","[c]","[c]"
"In post","2022","Bradford","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Black","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Undeclared","AA/AO","60","40","21460","21250"
"In post","2022","Bradford","Undeclared","EO","40","40","[c]","[c]"
"In post","2022","Bradford","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Unknown","AA/AO","290","260","21370","21250"
"In post","2022","Bradford","Unknown","EO","110","100","26930","27370"
"In post","2022","Bradford","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Unknown","Unknown","50","40","[c]","[c]"
"In post","2022","Bradford","White","AA/AO","510","420","21310","21250"
"In post","2022","Bradford","White","EO","400","350","27210","27570"
"In post","2022","Bradford","White","G6/G7","50","50","58320","55210"
"In post","2022","Bradford","White","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","White","SEO/HEO","190","180","35140","33370"
"In post","2022","Bradford","White","Unknown","110","110","30210","28200"
"In post","2022","Breckland and South Norfolk","Asian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Asian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Black","EO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Unknown","AA/AO","30","30","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","White","AA/AO","230","220","24290","23880"
"In post","2022","Breckland and South Norfolk","White","EO","110","100","28670","27570"
"In post","2022","Breckland and South Norfolk","White","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","White","SEO/HEO","80","80","39940","38160"
"In post","2022","Breckland and South Norfolk","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Asian","AA/AO","40","30","[c]","[c]"
"In post","2022","Brent","Asian","EO","80","70","30990","31060"
"In post","2022","Brent","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Black","EO","70","70","31030","31060"
"In post","2022","Brent","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Unknown","EO","30","30","[c]","[c]"
"In post","2022","Brent","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brent","White","AA/AO","40","30","[c]","[c]"
"In post","2022","Brent","White","EO","50","40","[c]","[c]"
"In post","2022","Brent","White","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brent","White","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Brent","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Asian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Asian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Black","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","White","AA/AO","240","210","21100","21260"
"In post","2022","Bridgend and Neath Port Talbot","White","EO","260","230","28170","27570"
"In post","2022","Bridgend and Neath Port Talbot","White","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","White","SEO/HEO","90","90","37570","36050"
"In post","2022","Bridgend and Neath Port Talbot","White","Unknown","70","60","30920","28200"
"In post","2022","Brighton and Hove","Asian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Asian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Black","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Unknown","Unknown","40","30","[c]","[c]"
"In post","2022","Brighton and Hove","White","AA/AO","110","90","21570","21410"
"In post","2022","Brighton and Hove","White","EO","220","200","27630","27570"
"In post","2022","Brighton and Hove","White","G6/G7","80","70","61830","62010"
"In post","2022","Brighton and Hove","White","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","White","SEO/HEO","60","60","37760","36910"
"In post","2022","Brighton and Hove","White","Unknown","90","80","31200","28200"
"In post","2022","Bristol, City of","Asian","AA/AO","50","50","21570","21260"
"In post","2022","Bristol, City of","Asian","EO","50","50","26660","26820"
"In post","2022","Bristol, City of","Asian","G6/G7","30","30","[c]","[c]"
