"Status","Year","Sex","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","Office of Gas and Electricity Markets","SEO/HEO","200","200","36380","35720"
"In post","2021","Male","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of Qualifications and Examinations Regulation","G6/G7","40","40","[c]","[c]"
"In post","2021","Male","Office of Qualifications and Examinations Regulation","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of Qualifications and Examinations Regulation","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Male","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of Rail and Road","G6/G7","120","110","62930","62490"
"In post","2021","Male","Office of Rail and Road","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of Rail and Road","SEO/HEO","50","50","[c]","[c]"
"In post","2021","Male","Office of the Public Guardian","AA/AO","380","360","19740","19930"
"In post","2021","Male","Office of the Public Guardian","EO","160","150","22320","22570"
"In post","2021","Male","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of the Public Guardian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of the Public Guardian","SEO/HEO","80","70","28860","26560"
"In post","2021","Male","Office of the Scottish Charity Regulator","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of the Scottish Charity Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of the Scottish Charity Regulator","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of the Scottish Charity Regulator","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Planning Inspectorate","AA/AO","70","70","21720","21270"
"In post","2021","Male","Planning Inspectorate","EO","50","50","26720","26050"
"In post","2021","Male","Planning Inspectorate","G6/G7","270","240","58290","58810"
"In post","2021","Male","Planning Inspectorate","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Planning Inspectorate","SEO/HEO","80","70","36830","34860"
"In post","2021","Male","Public Health England","AA/AO","240","220","20960","20150"
"In post","2021","Male","Public Health England","EO","220","200","26000","26410"
"In post","2021","Male","Public Health England","G6/G7","690","680","59480","55930"
"In post","2021","Male","Public Health England","SCS","210","180","109670","106760"
"In post","2021","Male","Public Health England","SEO/HEO","760","730","36900","37220"
"In post","2021","Male","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Queen Elizabeth II Centre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Queen Elizabeth II Centre","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Registers of Scotland","AA/AO","190","180","24020","24130"
"In post","2021","Male","Registers of Scotland","EO","160","160","30080","30080"
"In post","2021","Male","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Registers of Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Registers of Scotland","SEO/HEO","200","200","39490","36780"
"In post","2021","Male","Revenue Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Revenue Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Royal Fleet Auxiliary","Unknown","1670","1670","38060","34460"
"In post","2021","Male","Rural Payments Agency","AA/AO","400","390","21010","21050"
"In post","2021","Male","Rural Payments Agency","EO","260","260","25490","25190"
"In post","2021","Male","Rural Payments Agency","G6/G7","50","50","52570","50000"
"In post","2021","Male","Rural Payments Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Rural Payments Agency","SEO/HEO","220","220","33400","31830"
"In post","2021","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Courts and Tribunals Service","AA/AO","290","270","21290","20850"
"In post","2021","Male","Scottish Courts and Tribunals Service","EO","150","150","28520","29350"
"In post","2021","Male","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Courts and Tribunals Service","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Courts and Tribunals Service","SEO/HEO","120","110","38100","35230"
"In post","2021","Male","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Fiscal Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Fiscal Commission","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Forestry","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Forestry","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Male","Scottish Government (excl. agencies)","AA/AO","410","400","24480","23340"
"In post","2021","Male","Scottish Government (excl. agencies)","EO","550","540","28680","29190"
"In post","2021","Male","Scottish Government (excl. agencies)","G6/G7","930","920","62910","61010"
"In post","2021","Male","Scottish Government (excl. agencies)","SCS","100","100","89440","83230"
"In post","2021","Male","Scottish Government (excl. agencies)","SEO/HEO","1530","1490","39520","38540"
"In post","2021","Male","Scottish Housing Regulator","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Housing Regulator","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Housing Regulator","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Prison Service","AA/AO","850","820","24150","25870"
"In post","2021","Male","Scottish Prison Service","EO","1520","1430","32980","33650"
"In post","2021","Male","Scottish Prison Service","G6/G7","90","80","60480","55110"
"In post","2021","Male","Scottish Prison Service","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Prison Service","SEO/HEO","510","440","40720","39500"
"In post","2021","Male","Scottish Public Pensions Agency","AA/AO","60","60","23990","24110"
"In post","2021","Male","Scottish Public Pensions Agency","EO","40","30","[c]","[c]"
"In post","2021","Male","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Serious Fraud Office","G6/G7","100","100","62130","58700"
"In post","2021","Male","Serious Fraud Office","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Serious Fraud Office","SEO/HEO","120","120","37900","40000"
"In post","2021","Male","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Social Security Scotland","AA/AO","170","170","21170","20060"
"In post","2021","Male","Social Security Scotland","EO","90","90","27180","27150"
"In post","2021","Male","Social Security Scotland","G6/G7","60","60","61990","61010"
"In post","2021","Male","Social Security Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Social Security Scotland","SEO/HEO","150","150","36470","35110"
"In post","2021","Male","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Standards and Testing Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Student Awards Agency for Scotland","AA/AO","50","50","[c]","[c]"
"In post","2021","Male","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Student Awards Agency for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Student Awards Agency for Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Submarine Delivery Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Submarine Delivery Agency","Unknown","1230","1210","43180","41000"
"In post","2021","Male","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Teaching Regulation Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Teaching Regulation Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","The National Archives","AA/AO","60","50","21000","20650"
"In post","2021","Male","The National Archives","EO","30","30","[c]","[c]"
"In post","2021","Male","The National Archives","G6/G7","40","40","[c]","[c]"
"In post","2021","Male","The National Archives","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","The National Archives","SEO/HEO","120","120","37650","36000"
"In post","2021","Male","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Transport Scotland","G6/G7","90","90","64760","64060"
"In post","2021","Male","Transport Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Transport Scotland","SEO/HEO","150","140","41140","39660"
"In post","2021","Male","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Export Finance","G6/G7","90","90","67720","67880"
"In post","2021","Male","UK Export Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Export Finance","SEO/HEO","120","110","43150","43700"
"In post","2021","Male","UK Hydrographic Office","AA/AO","50","50","[c]","[c]"
"In post","2021","Male","UK Hydrographic Office","EO","140","130","27470","26740"
"In post","2021","Male","UK Hydrographic Office","G6/G7","40","40","[c]","[c]"
"In post","2021","Male","UK Hydrographic Office","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Hydrographic Office","SEO/HEO","320","320","37210","33800"
"In post","2021","Male","UK Intellectual Property Office","AA/AO","80","80","20660","21140"
"In post","2021","Male","UK Intellectual Property Office","EO","210","200","26170","26860"
"In post","2021","Male","UK Intellectual Property Office","G6/G7","230","220","60350","59720"
"In post","2021","Male","UK Intellectual Property Office","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Intellectual Property Office","SEO/HEO","280","270","39970","40720"
"In post","2021","Male","UK Space Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Space Agency","G6/G7","60","60","56580","53600"
"In post","2021","Male","UK Space Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Space Agency","SEO/HEO","50","50","37760","40050"
"In post","2021","Male","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Supreme Court","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","United Kingdom Statistics Authority","AA/AO","630","450","19760","19520"
"In post","2021","Male","United Kingdom Statistics Authority","EO","260","260","24070","23050"
"In post","2021","Male","United Kingdom Statistics Authority","G6/G7","470","470","53520","51640"
"In post","2021","Male","United Kingdom Statistics Authority","SCS","50","50","86380","76660"
"In post","2021","Male","United Kingdom Statistics Authority","SEO/HEO","970","960","33670","33150"
"In post","2021","Male","Valuation Office Agency","AA/AO","300","290","21210","21100"
"In post","2021","Male","Valuation Office Agency","EO","420","410","26730","26000"
"In post","2021","Male","Valuation Office Agency","G6/G7","250","240","59060","57050"
