"Status","Year","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
