"Status","Year","Sexual_orientation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Falkirk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Female","200","190","28110","25980"
"New entrant CS","2021","Unknown","Glasgow City","Male","170","170","29530","24880"
"New entrant CS","2021","Unknown","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Female","210","210","23650","20140"
"New entrant CS","2021","Unknown","Greater Manchester South West","Male","240","230","28170","25560"
"New entrant CS","2021","Unknown","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","Female","100","100","26660","26410"
"New entrant CS","2021","Unknown","Haringey and Islington","Male","60","60","27300","30220"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Female","70","70","27690","28650"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Male","60","60","28170","28650"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heart of Essex","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Heart of Essex","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Female","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","Female","70","70","26120","26400"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent Thames Gateway","Female","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Kent Thames Gateway","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Lambeth","Female","70","60","39460","32260"
"New entrant CS","2021","Unknown","Lambeth","Male","50","50","36730","32260"
"New entrant CS","2021","Unknown","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Female","400","390","29520","25560"
"New entrant CS","2021","Unknown","Leeds","Male","390","380","28530","24500"
"New entrant CS","2021","Unknown","Leicester","Female","70","70","23300","22350"
"New entrant CS","2021","Unknown","Leicester","Male","60","60","24140","22350"
"New entrant CS","2021","Unknown","Leicestershire CC and Rutland","Female","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Liverpool","Female","150","140","23640","20140"
"New entrant CS","2021","Unknown","Liverpool","Male","120","110","26190","20140"
"New entrant CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Luton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Luton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Manchester","Female","160","150","27300","24880"
"New entrant CS","2021","Unknown","Manchester","Male","200","190","29280","25560"
"New entrant CS","2021","Unknown","Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mid Lancashire","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Mid Lancashire","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Milton Keynes","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Monmouthshire and Newport","Female","160","150","26890","23320"
"New entrant CS","2021","Unknown","Monmouthshire and Newport","Male","150","150","28530","23320"
"New entrant CS","2021","Unknown","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Lanarkshire","Female","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","North Lanarkshire","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire CC","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Nottingham","Female","170","170","25930","25560"
"New entrant CS","2021","Unknown","Nottingham","Male","130","130","27630","25560"
"New entrant CS","2021","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Oxfordshire","Female","60","50","29720","26350"
"New entrant CS","2021","Unknown","Oxfordshire","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Perth and Kinross and Stirling","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Plymouth","Female","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Plymouth","Male","70","60","27790","24880"
"New entrant CS","2021","Unknown","Portsmouth","Female","60","60","25320","20140"
"New entrant CS","2021","Unknown","Portsmouth","Male","80","80","28490","20250"
"New entrant CS","2021","Unknown","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Redbridge and Waltham Forest","Female","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Sandwell","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Sefton","Female","80","80","25740","24440"
"New entrant CS","2021","Unknown","Sefton","Male","80","70","25270","21430"
"New entrant CS","2021","Unknown","Sheffield","Female","110","110","26650","21430"
"New entrant CS","2021","Unknown","Sheffield","Male","110","110","30930","25000"
"New entrant CS","2021","Unknown","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Hampshire","Female","70","60","29460","26590"
"New entrant CS","2021","Unknown","South Hampshire","Male","70","70","28280","26590"
"New entrant CS","2021","Unknown","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Lanarkshire","Female","80","80","20890","20140"
"New entrant CS","2021","Unknown","South Lanarkshire","Male","60","50","20500","20140"
"New entrant CS","2021","Unknown","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Staffordshire CC","Female","70","70","22460","22850"
"New entrant CS","2021","Unknown","Staffordshire CC","Male","70","60","23410","22850"
"New entrant CS","2021","Unknown","Stoke-on-Trent","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Suffolk","Female","60","50","24630","21500"
"New entrant CS","2021","Unknown","Suffolk","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Sunderland","Female","70","70","21660","20140"
"New entrant CS","2021","Unknown","Sunderland","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Swansea","Female","130","110","21770","21590"
"New entrant CS","2021","Unknown","Swansea","Male","90","90","24340","21590"
"New entrant CS","2021","Unknown","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Telford and Wrekin","Female","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Telford and Wrekin","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Thurrock","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Thurrock","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tower Hamlets","Female","110","110","36100","32870"
"New entrant CS","2021","Unknown","Tower Hamlets","Male","110","110","40850","36160"
"New entrant CS","2021","Unknown","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tyneside","Female","380","370","24140","21010"
"New entrant CS","2021","Unknown","Tyneside","Male","370","370","24220","21010"
"New entrant CS","2021","Unknown","Unknown","Female","330","320","34090","28000"
"New entrant CS","2021","Unknown","Unknown","Male","210","210","39600","28000"
"New entrant CS","2021","Unknown","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wakefield","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Walsall","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Walsall","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wandsworth","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Wandsworth","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Warrington","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Warrington","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
