"Status","Year","Parent_department","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","West Central Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","West Midlands","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Undeclared","West Yorkshire","30","20","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Devon","30","20","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","East Anglia","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","East Wales","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Eastern Scotland","80","60","23310","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Essex","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Greater Manchester","130","110","27670","26120"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Inner London - East","50","50","29740","31060"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Inner London - West","60","60","39880","35000"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Lancashire","160","140","25790","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Merseyside","100","80","27070","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Northumberland, and Tyne and Wear","160","140","26810","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Outer London - East and North East","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Outer London - West and North West","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","South Yorkshire","60","40","27790","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Tees Valley and Durham","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","West Central Scotland","70","60","23910","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","West Midlands","110","90","25450","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","West Wales and The Valleys","80","70","23820","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","West Yorkshire","130","110","30370","27570"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","East Anglia","90","80","41250","36330"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Essex","30","20","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","34740","28590"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Greater Manchester","60","50","41230","34170"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Inner London - East","730","680","44320","40060"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Inner London - West","130","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Northumberland, and Tyne and Wear","80","70","39490","36510"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Outer London - West and North West","100","90","35650","32330"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","West Midlands","90","80","40680","36330"
"Leaver CS","2022","Department of Health and Social Care","Heterosexual / straight","West Yorkshire","200","150","33100","29270"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Inner London - East","50","50","40220","36330"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Inner London - East","150","140","44900","40070"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Inner London - West","280","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Undeclared","West Yorkshire","100","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
