"Status","Year","Sex","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Female","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","HM Revenue and Customs","230","220","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Unknown","Ministry of Justice","490","420","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Department for Environment, Food and Rural Affairs","70","70","21630","21050"
"Leaver CS","2021","Male","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Department for Transport","140","130","21620","21590"
"Leaver CS","2021","Male","AA/AO","Department for Work and Pensions","770","720","21300","21010"
"Leaver CS","2021","Male","AA/AO","Department of Health and Social Care","40","40","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","HM Land Registry","40","40","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","HM Revenue and Customs","820","740","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Home Office","180","150","21430","21430"
"Leaver CS","2021","Male","AA/AO","Ministry of Defence","610","590","23320","20520"
"Leaver CS","2021","Male","AA/AO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Ministry of Justice","2120","1970","20340","19930"
"Leaver CS","2021","Male","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Scottish Government","160","150","22680","21870"
"Leaver CS","2021","Male","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","United Kingdom Statistics Authority","90","70","19520","19130"
"Leaver CS","2021","Male","AA/AO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver CS","2021","Male","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Department for Environment, Food and Rural Affairs","50","50","24730","25260"
"Leaver CS","2021","Male","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Department for Transport","120","100","27750","26780"
"Leaver CS","2021","Male","EO","Department for Work and Pensions","680","610","28110","27570"
"Leaver CS","2021","Male","EO","Department of Health and Social Care","40","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","HM Land Registry","30","30","[c]","[c]"
"Leaver CS","2021","Male","EO","HM Revenue and Customs","510","440","25730","25500"
"Leaver CS","2021","Male","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Home Office","260","240","26980","27240"
"Leaver CS","2021","Male","EO","Ministry of Defence","470","460","27240","26940"
"Leaver CS","2021","Male","EO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Ministry of Justice","250","240","24860","26410"
"Leaver CS","2021","Male","EO","National Crime Agency","40","40","[c]","[c]"
"Leaver CS","2021","Male","EO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Scottish Government","150","130","31180","33650"
"Leaver CS","2021","Male","EO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","EO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Attorney General's Departments","100","90","59340","55610"
"Leaver CS","2021","Male","G6/G7","Cabinet Office","70","60","61520","58250"
"Leaver CS","2021","Male","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Department for Business, Energy and Industrial Strategy","70","60","58850","56870"
"Leaver CS","2021","Male","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Department for Education","50","50","56050","54160"
"Leaver CS","2021","Male","G6/G7","Department for Environment, Food and Rural Affairs","50","50","56990","57450"
"Leaver CS","2021","Male","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Department for Transport","50","50","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Department for Work and Pensions","70","60","60450","58140"
"Leaver CS","2021","Male","G6/G7","Department of Health and Social Care","80","50","58860","55130"
"Leaver CS","2021","Male","G6/G7","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Foreign, Commonwealth and Development Office","60","40","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","HM Revenue and Customs","200","180","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Home Office","60","60","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Ministry of Defence","140","130","61520","58240"
"Leaver CS","2021","Male","G6/G7","Ministry of Housing, Communities and Local Government","30","30","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Ministry of Justice","80","80","63090","59690"
"Leaver CS","2021","Male","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Scottish Government","60","50","63790","61010"
"Leaver CS","2021","Male","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver CS","2021","Male","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Cabinet Office","60","60","34290","33680"
"Leaver CS","2021","Male","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Department for Business, Energy and Industrial Strategy","120","110","36580","37830"
"Leaver CS","2021","Male","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Department for Education","70","60","37130","37030"
"Leaver CS","2021","Male","SEO/HEO","Department for Environment, Food and Rural Affairs","70","70","36470","36520"
"Leaver CS","2021","Male","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Department for Transport","100","90","38410","35490"
"Leaver CS","2021","Male","SEO/HEO","Department for Work and Pensions","160","150","38740","35380"
"Leaver CS","2021","Male","SEO/HEO","Department of Health and Social Care","110","90","35440","35540"
"Leaver CS","2021","Male","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Foreign, Commonwealth and Development Office","50","30","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","HM Land Registry","30","30","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","HM Revenue and Customs","590","520","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Home Office","150","140","37670","36700"
"Leaver CS","2021","Male","SEO/HEO","Ministry of Defence","650","610","37260","36730"
"Leaver CS","2021","Male","SEO/HEO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Ministry of Justice","260","230","35570","32800"
"Leaver CS","2021","Male","SEO/HEO","National Crime Agency","60","50","45520","44830"
"Leaver CS","2021","Male","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
