"Status","Year","Region_ITL3","Sex","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Female","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Male","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","HM Revenue and Customs","120","100","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Female","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","HM Revenue and Customs","120","110","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Male","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","HM Revenue and Customs","150","120","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Female","Welsh Government","40","30","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","HM Revenue and Customs","130","110","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Ministry of Justice","60","50","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Male","Welsh Government","40","30","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","Ministry of Defence","80","70","29630","27040"
"Leaver CS","2021","Central Hampshire","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","Ministry of Defence","80","80","34640","32430"
"Leaver CS","2021","Central Hampshire","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Female","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Male","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Female","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Male","Ministry of Justice","50","50","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","HM Revenue and Customs","80","70","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Female","Scottish Government","180","160","36510","30650"
"Leaver CS","2021","City of Edinburgh","Female","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","HM Revenue and Customs","60","50","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Male","Scottish Government","210","200","40790","34550"
"Leaver CS","2021","City of Edinburgh","Male","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Female","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Male","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
