"Status","Year","Region_ITL3","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Leicestershire CC and Rutland","Undeclared","Male","100","90","33640","30750"
"In post","2022","Leicestershire CC and Rutland","Unknown","Female","150","140","26860","23960"
"In post","2022","Leicestershire CC and Rutland","Unknown","Male","130","130","28500","27120"
"In post","2022","Lewisham and Southwark","Heterosexual / straight","Female","590","570","34010","31060"
"In post","2022","Lewisham and Southwark","Heterosexual / straight","Male","350","340","33940","31060"
"In post","2022","Lewisham and Southwark","LGBO","Female","40","40","[c]","[c]"
"In post","2022","Lewisham and Southwark","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lewisham and Southwark","Undeclared","Female","100","90","35330","31060"
"In post","2022","Lewisham and Southwark","Undeclared","Male","60","60","35180","31060"
"In post","2022","Lewisham and Southwark","Unknown","Female","120","110","34040","31060"
"In post","2022","Lewisham and Southwark","Unknown","Male","120","110","36610","33390"
"In post","2022","Lincolnshire CC","Heterosexual / straight","Female","1200","1110","27530","26100"
"In post","2022","Lincolnshire CC","Heterosexual / straight","Male","1110","1070","30330","27570"
"In post","2022","Lincolnshire CC","LGBO","Female","50","50","28110","27120"
"In post","2022","Lincolnshire CC","LGBO","Male","40","40","[c]","[c]"
"In post","2022","Lincolnshire CC","Undeclared","Female","160","140","27880","26670"
"In post","2022","Lincolnshire CC","Undeclared","Male","140","130","31680","29200"
"In post","2022","Lincolnshire CC","Unknown","Female","160","140","28550","27380"
"In post","2022","Lincolnshire CC","Unknown","Male","160","150","28130","27120"
"In post","2022","Lisburn and Castlereagh","Heterosexual / straight","Female","170","160","27390","24880"
"In post","2022","Lisburn and Castlereagh","Heterosexual / straight","Male","200","200","28670","25310"
"In post","2022","Lisburn and Castlereagh","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","Heterosexual / straight","Female","5250","4770","29320","25630"
"In post","2022","Liverpool","Heterosexual / straight","Male","3410","3320","30850","26670"
"In post","2022","Liverpool","LGBO","Female","230","220","27520","25040"
"In post","2022","Liverpool","LGBO","Male","270","270","30740","26820"
"In post","2022","Liverpool","Undeclared","Female","420","370","29190","25310"
"In post","2022","Liverpool","Undeclared","Male","380","370","30760","26820"
"In post","2022","Liverpool","Unknown","Female","1470","1320","27680","24800"
"In post","2022","Liverpool","Unknown","Male","1060","1010","29280","26590"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","Female","100","90","29250","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","Male","70","60","30370","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Female","50","40","27730","27290"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Male","100","100","30160","28980"
"In post","2022","Luton","Heterosexual / straight","Female","240","220","26860","27370"
"In post","2022","Luton","Heterosexual / straight","Male","170","160","29160","27570"
"In post","2022","Luton","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Luton","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Unknown","Female","50","40","[c]","[c]"
"In post","2022","Luton","Unknown","Male","40","30","[c]","[c]"
"In post","2022","Manchester","Heterosexual / straight","Female","3540","3310","34230","30450"
"In post","2022","Manchester","Heterosexual / straight","Male","3040","2970","35930","31990"
"In post","2022","Manchester","LGBO","Female","290","280","33460","30950"
"In post","2022","Manchester","LGBO","Male","360","360","33750","29360"
"In post","2022","Manchester","Undeclared","Female","390","360","32220","27570"
"In post","2022","Manchester","Undeclared","Male","400","390","36220","31990"
"In post","2022","Manchester","Unknown","Female","890","820","31870","27570"
"In post","2022","Manchester","Unknown","Male","980","940","33850","31650"
"In post","2022","Medway","Heterosexual / straight","Female","570","530","29890","29200"
"In post","2022","Medway","Heterosexual / straight","Male","470","460","33490","30700"
"In post","2022","Medway","LGBO","Female","50","50","31690","30570"
"In post","2022","Medway","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medway","Undeclared","Female","60","50","29790","29290"
"In post","2022","Medway","Undeclared","Male","50","50","[c]","[c]"
"In post","2022","Medway","Unknown","Female","130","120","28680","28140"
"In post","2022","Medway","Unknown","Male","100","100","31090","28980"
"In post","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Female","300","280","32310","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Male","190","180","36150","32090"
"In post","2022","Merton, Kingston upon Thames and Sutton","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Female","30","30","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Male","30","30","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","Unknown","Female","80","70","30190","30410"
"In post","2022","Merton, Kingston upon Thames and Sutton","Unknown","Male","40","40","[c]","[c]"
"In post","2022","Mid and East Antrim","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","Heterosexual / straight","Female","390","350","30270","28760"
"In post","2022","Mid Kent","Heterosexual / straight","Male","270","260","31350","29290"
"In post","2022","Mid Kent","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","Undeclared","Female","50","40","[c]","[c]"
"In post","2022","Mid Kent","Undeclared","Male","40","30","[c]","[c]"
"In post","2022","Mid Kent","Unknown","Female","70","60","30720","28760"
"In post","2022","Mid Kent","Unknown","Male","70","70","31290","30570"
"In post","2022","Mid Lancashire","Heterosexual / straight","Female","2200","1930","29080","26820"
"In post","2022","Mid Lancashire","Heterosexual / straight","Male","1530","1450","30090","27130"
"In post","2022","Mid Lancashire","LGBO","Female","100","90","28050","26310"
"In post","2022","Mid Lancashire","LGBO","Male","80","80","29130","26820"
"In post","2022","Mid Lancashire","Undeclared","Female","270","230","28080","26810"
"In post","2022","Mid Lancashire","Undeclared","Male","220","200","28560","26820"
"In post","2022","Mid Lancashire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mid Lancashire","Unknown","Female","690","580","25860","22560"
"In post","2022","Mid Lancashire","Unknown","Male","580","540","27260","22600"
"In post","2022","Mid Ulster","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","Heterosexual / straight","Female","760","710","31480","27570"
"In post","2022","Milton Keynes","Heterosexual / straight","Male","890","860","35030","31690"
"In post","2022","Milton Keynes","LGBO","Female","70","70","29390","27570"
"In post","2022","Milton Keynes","LGBO","Male","30","30","[c]","[c]"
"In post","2022","Milton Keynes","Undeclared","Female","90","80","31030","28550"
"In post","2022","Milton Keynes","Undeclared","Male","80","80","38690","34540"
"In post","2022","Milton Keynes","Unknown","Female","120","110","28470","27570"
"In post","2022","Milton Keynes","Unknown","Male","200","200","33410","29260"
"In post","2022","Monmouthshire and Newport","Heterosexual / straight","Female","2320","2120","33420","30710"
"In post","2022","Monmouthshire and Newport","Heterosexual / straight","Male","1620","1580","37930","34560"
"In post","2022","Monmouthshire and Newport","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","LGBO","Female","140","140","32560","30710"
"In post","2022","Monmouthshire and Newport","LGBO","Male","150","140","34900","30710"
"In post","2022","Monmouthshire and Newport","Undeclared","Female","150","140","33500","30710"
"In post","2022","Monmouthshire and Newport","Undeclared","Male","150","150","38120","34070"
"In post","2022","Monmouthshire and Newport","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","Unknown","Female","790","710","30980","27570"
"In post","2022","Monmouthshire and Newport","Unknown","Male","750","720","38480","36840"
"In post","2022","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Heterosexual / straight","Female","70","60","27440","26840"
"In post","2022","Na h-Eileanan Siar","Heterosexual / straight","Male","60","50","28710","27570"
"In post","2022","Na h-Eileanan Siar","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Heterosexual / straight","Male","60","50","23460","20560"
"In post","2022","Newry, Mourne and Down","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Heterosexual / straight","Female","400","350","26830","27570"
"In post","2022","North and North East Lincolnshire","Heterosexual / straight","Male","170","160","28250","27330"
"In post","2022","North and North East Lincolnshire","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Undeclared","Female","60","50","25270","25980"
"In post","2022","North and North East Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Unknown","Female","100","90","26140","27570"
"In post","2022","North and North East Lincolnshire","Unknown","Male","60","60","24960","25500"
"In post","2022","North and West Norfolk","Heterosexual / straight","Female","330","290","26830","25730"
"In post","2022","North and West Norfolk","Heterosexual / straight","Male","410","390","29450","28010"
"In post","2022","North and West Norfolk","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","North and West Norfolk","Unknown","Female","50","40","26420","25440"
"In post","2022","North and West Norfolk","Unknown","Male","60","50","28930","27570"
"In post","2022","North Hampshire","Heterosexual / straight","Female","440","410","30390","27530"
"In post","2022","North Hampshire","Heterosexual / straight","Male","320","310","37620","32780"
"In post","2022","North Hampshire","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Undeclared","Female","80","70","31110","26930"
"In post","2022","North Hampshire","Undeclared","Male","60","60","40670","33300"
