"Status","Year","Organisation","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","EO","Tower Hamlets","60","60","27870","27500"
"In post","2021","Cabinet Office (excl. agencies)","EO","Tyneside","100","90","24800","23850"
"In post","2021","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","EO","Westminster","540","530","27970","27500"
"In post","2021","Cabinet Office (excl. agencies)","EO","York","90","90","26700","26670"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Camden and City of London","70","70","58310","56340"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Greater Manchester South West","60","60","55590","52580"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Leeds","60","60","57050","53170"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Liverpool","60","60","59980","54800"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Manchester","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Norwich and East Norfolk","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Sheffield","50","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Tower Hamlets","520","510","58860","56670"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Unknown","80","80","57410","54700"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Westminster","1750","1720","60070","56370"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","Wiltshire","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","G6/G7","York","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Tower Hamlets","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Westminster","710","700","94130","80070"
"In post","2021","Cabinet Office (excl. agencies)","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SCS","York","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Croydon","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Greater Manchester South West","80","80","35270","37300"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Leeds","90","80","32980","32220"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Liverpool","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Manchester","50","50","31810","32000"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Milton Keynes","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Sheffield","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Tower Hamlets","240","240","36650","35590"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Tyneside","120","120","33170","32000"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","460","450","31530","32000"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Westminster","2320","2310","33960","34550"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","SEO/HEO","York","160","150","35310","33300"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Suffolk","40","40","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Dorset CC","30","30","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Suffolk","80","70","25090","24920"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Suffolk","90","90","51910","48080"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","SCS","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
