"Status","Year","Ethnicity","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Yorkshire and The Humber","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","160","150","28340","27570"
"In post","2021","Mixed","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","HM Prison and Probation Service","80","80","30550","26570"
"In post","2021","Mixed","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Home Office (incl. agencies)","60","50","28080","25040"
"In post","2021","Mixed","Yorkshire and The Humber","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Cabinet Office (excl. agencies)","60","60","48440","41180"
"In post","2021","Other ethnicity","London","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","50","50","49440","53380"
"In post","2021","Other ethnicity","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Department for Education (excl. agencies)","30","30","[c]","[c]"
"In post","2021","Other ethnicity","London","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Department for Work and Pensions (excl. agencies)","190","180","32320","31060"
"In post","2021","Other ethnicity","London","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
