"Status","Year","Function_of_post","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","160","150","41560","38150"
"In post","2021","Commercial","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","East Wales","40","30","[c]","[c]"
"In post","2021","Communications","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Inner London - West","70","60","24590","24490"
"In post","2021","Communications","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Northumberland and Tyne and Wear","220","180","20830","20660"
"In post","2021","Communications","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Derbyshire and Nottinghamshire","280","270","25590","25560"
"In post","2021","Communications","EO","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","East Wales","510","490","25610","25560"
"In post","2021","Communications","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Eastern Scotland","60","50","27580","28130"
"In post","2021","Communications","EO","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"In post","2021","Communications","EO","Greater Manchester","280","270","25670","25560"
"In post","2021","Communications","EO","Hampshire and Isle of Wight","80","70","25430","26670"
"In post","2021","Communications","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Inner London - East","50","40","[c]","[c]"
"In post","2021","Communications","EO","Inner London - West","230","230","28550","27850"
"In post","2021","Communications","EO","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Northumberland and Tyne and Wear","810","780","25690","25560"
"In post","2021","Communications","EO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Outer London - West and North West","120","120","20520","20000"
"In post","2021","Communications","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","West Midlands","130","130","25620","25560"
"In post","2021","Communications","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","EO","West Yorkshire","350","340","25600","25560"
"In post","2021","Communications","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","East Wales","30","30","[c]","[c]"
"In post","2021","Communications","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2021","Communications","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Inner London - East","60","60","62330","60030"
"In post","2021","Communications","G6/G7","Inner London - West","630","600","59280","57530"
"In post","2021","Communications","G6/G7","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"In post","2021","Communications","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","G6/G7","West Yorkshire","40","40","[c]","[c]"
"In post","2021","Communications","SCS","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","Inner London - West","100","100","89140","82250"
"In post","2021","Communications","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Derbyshire and Nottinghamshire","180","170","33360","31810"
"In post","2021","Communications","SEO/HEO","Devon","30","30","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","East Wales","290","280","33550","31810"
"In post","2021","Communications","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Eastern Scotland","70","70","35820","35230"
"In post","2021","Communications","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","140","130","35250","35480"
"In post","2021","Communications","SEO/HEO","Greater Manchester","190","190","32800","31810"
"In post","2021","Communications","SEO/HEO","Hampshire and Isle of Wight","90","90","35550","35150"
"In post","2021","Communications","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Inner London - East","100","100","39400","39670"
"In post","2021","Communications","SEO/HEO","Inner London - West","950","940","39370","39370"
"In post","2021","Communications","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Merseyside","60","60","34310","33570"
"In post","2021","Communications","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Northumberland and Tyne and Wear","440","430","33180","31810"
"In post","2021","Communications","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Outer London - West and North West","80","80","30730","28460"
"In post","2021","Communications","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","West Midlands","130","130","35320","31810"
"In post","2021","Communications","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","SEO/HEO","West Yorkshire","170","160","33300","31810"
"In post","2021","Counter Fraud","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","AA/AO","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"In post","2021","Counter Fraud","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","AA/AO","East Anglia","110","100","20690","20140"
"In post","2021","Counter Fraud","AA/AO","East Wales","40","30","[c]","[c]"
"In post","2021","Counter Fraud","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","AA/AO","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","AA/AO","Greater Manchester","80","70","20720","20140"
