"Status","Year","Sex","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Male","Heterosexual / straight","West Yorkshire","180","160","31590","27570"
"Leaver CS","2021","Male","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Inner London - West","80","70","45890","40430"
"Leaver CS","2021","Male","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","East Anglia","40","40","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Eastern Scotland","50","50","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","37350","36360"
"Leaver CS","2021","Male","Undeclared","Greater Manchester","30","30","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Inner London - West","100","100","51600","50780"
"Leaver CS","2021","Male","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Outer London - West and North West","40","30","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","West Central Scotland","40","40","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","West Wales and The Valleys","40","30","[c]","[c]"
"Leaver CS","2021","Male","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Bedfordshire and Hertfordshire","100","90","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Berkshire, Buckinghamshire and Oxfordshire","140","120","31130","28670"
"Leaver CS","2021","Male","Unknown","Cheshire","40","30","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Derbyshire and Nottinghamshire","130","120","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Devon","180","160","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Dorset and Somerset","50","50","[c]","[c]"
"Leaver CS","2021","Male","Unknown","East Anglia","190","170","33390","27570"
"Leaver CS","2021","Male","Unknown","East Wales","300","270","30300","26120"
"Leaver CS","2021","Male","Unknown","East Yorkshire and Northern Lincolnshire","110","100","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Eastern Scotland","300","280","36530","33620"
"Leaver CS","2021","Male","Unknown","Essex","60","50","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","160","150","36480","30840"
"Leaver CS","2021","Male","Unknown","Greater Manchester","180","160","29280","26500"
"Leaver CS","2021","Male","Unknown","Hampshire and Isle of Wight","110","90","32790","27570"
"Leaver CS","2021","Male","Unknown","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Highlands and Islands","30","30","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Inner London - East","180","170","38750","31060"
"Leaver CS","2021","Male","Unknown","Inner London - West","710","600","41660","33850"
"Leaver CS","2021","Male","Unknown","Kent","90","80","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Lancashire","150","130","25920","21010"
"Leaver CS","2021","Male","Unknown","Leicestershire, Rutland and Northamptonshire","100","100","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Lincolnshire","50","50","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Merseyside","130","110","[c]","[c]"
"Leaver CS","2021","Male","Unknown","North Eastern Scotland","40","40","[c]","[c]"
"Leaver CS","2021","Male","Unknown","North Yorkshire","40","40","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Northern Ireland","50","50","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Northumberland and Tyne and Wear","250","220","25170","21590"
"Leaver CS","2021","Male","Unknown","Outer London - East and North East","50","50","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Outer London - South","70","70","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Outer London - West and North West","70","60","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Shropshire and Staffordshire","100","90","[c]","[c]"
"Leaver CS","2021","Male","Unknown","South Yorkshire","110","100","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Southern Scotland","80","70","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Surrey, East and West Sussex","110","100","32960","27230"
"Leaver CS","2021","Male","Unknown","Tees Valley and Durham","120","100","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Unknown","330","320","40710","32400"
"Leaver CS","2021","Male","Unknown","West Central Scotland","130","110","30990","27570"
"Leaver CS","2021","Male","Unknown","West Midlands","220","200","33590","26120"
"Leaver CS","2021","Male","Unknown","West Wales and The Valleys","130","110","26720","21590"
"Leaver CS","2021","Male","Unknown","West Yorkshire","220","190","33060","27570"
"Leaver CS","2021","Unknown","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Inner London - East","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Heterosexual / straight","Bedfordshire and Hertfordshire","210","200","30720","27570"
"Leaver CS","2022","Female","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","380","350","29660","27570"
"Leaver CS","2022","Female","Heterosexual / straight","Cheshire","120","100","30430","27570"
"Leaver CS","2022","Female","Heterosexual / straight","Cornwall and Isles of Scilly","70","60","27190","21260"
"Leaver CS","2022","Female","Heterosexual / straight","Cumbria","70","60","28260","26670"
"Leaver CS","2022","Female","Heterosexual / straight","Derbyshire and Nottinghamshire","320","280","27800","27570"
"Leaver CS","2022","Female","Heterosexual / straight","Devon","210","180","28210","25290"
"Leaver CS","2022","Female","Heterosexual / straight","Dorset and Somerset","180","150","27930","26700"
"Leaver CS","2022","Female","Heterosexual / straight","East Anglia","490","430","29790","27350"
"Leaver CS","2022","Female","Heterosexual / straight","East Wales","390","340","30650","26210"
"Leaver CS","2022","Female","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","120","100","26530","26950"
"Leaver CS","2022","Female","Heterosexual / straight","Eastern Scotland","310","280","33130","27570"
"Leaver CS","2022","Female","Heterosexual / straight","Essex","230","200","30560","29290"
"Leaver CS","2022","Female","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","770","690","32660","27570"
"Leaver CS","2022","Female","Heterosexual / straight","Greater Manchester","410","370","30100","26740"
"Leaver CS","2022","Female","Heterosexual / straight","Hampshire and Isle of Wight","430","370","28330","26670"
"Leaver CS","2022","Female","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","140","120","27720","26520"
"Leaver CS","2022","Female","Heterosexual / straight","Highlands and Islands","60","50","25750","23230"
"Leaver CS","2022","Female","Heterosexual / straight","Inner London - East","970","900","41690","36320"
"Leaver CS","2022","Female","Heterosexual / straight","Inner London - West","1310","1190","43180","38300"
"Leaver CS","2022","Female","Heterosexual / straight","Kent","260","220","30850","29290"
"Leaver CS","2022","Female","Heterosexual / straight","Lancashire","340","290","26690","21260"
"Leaver CS","2022","Female","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","280","250","28380","22950"
"Leaver CS","2022","Female","Heterosexual / straight","Lincolnshire","100","80","26240","26670"
"Leaver CS","2022","Female","Heterosexual / straight","Merseyside","440","360","28160","25040"
"Leaver CS","2022","Female","Heterosexual / straight","North Eastern Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Female","Heterosexual / straight","North Yorkshire","140","130","29480","27000"
"Leaver CS","2022","Female","Heterosexual / straight","Northern Ireland","50","50","27800","24530"
