"Status","Year","Sex","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Male","Yorkshire and The Humber","Cabinet Office","430","420","40240","33300"
"In post","2022","Male","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","100","90","34000","31020"
"In post","2022","Male","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Yorkshire and The Humber","Department for Education","740","730","41820","36960"
"In post","2022","Male","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","610","600","35080","31610"
"In post","2022","Male","Yorkshire and The Humber","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","70","70","48450","47660"
"In post","2022","Male","Yorkshire and The Humber","Department for Transport","440","420","31910","27930"
"In post","2022","Male","Yorkshire and The Humber","Department for Work and Pensions","3750","3600","32090","27570"
"In post","2022","Male","Yorkshire and The Humber","Department of Health and Social Care","650","630","44990","40750"
"In post","2022","Male","Yorkshire and The Humber","Food Standards Agency","140","140","37560","32350"
"In post","2022","Male","Yorkshire and The Humber","HM Land Registry","150","140","29560","27130"
"In post","2022","Male","Yorkshire and The Humber","HM Revenue and Customs","2810","2720","32620","27130"
"In post","2022","Male","Yorkshire and The Humber","HM Treasury","30","30","[c]","[c]"
"In post","2022","Male","Yorkshire and The Humber","Home Office","1850","1800","29300","25040"
"In post","2022","Male","Yorkshire and The Humber","Ministry of Defence","1280","1250","28790","26670"
"In post","2022","Male","Yorkshire and The Humber","Ministry of Justice","4090","3890","30520","28200"
"In post","2022","Male","Yorkshire and The Humber","National Crime Agency","150","150","40070","36740"
"In post","2022","Male","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Yorkshire and The Humber","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Male","Yorkshire and The Humber","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","Yorkshire and The Humber","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Department for Work and Pensions","170","130","24820","25080"
"Leaver CS","2021","Female","East Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","HM Revenue and Customs","260","210","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Ministry of Defence","60","60","28830","24370"
"Leaver CS","2021","Female","East Midlands (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Ministry of Justice","310","270","21090","19440"
"Leaver CS","2021","Female","East Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Midlands (England)","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Department for Work and Pensions","170","150","26230","27570"
"Leaver CS","2021","Female","East of England","Department of Health and Social Care","100","80","31230","25170"
"Leaver CS","2021","Female","East of England","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","HM Revenue and Customs","230","180","[c]","[c]"
"Leaver CS","2021","Female","East of England","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Home Office","40","30","[c]","[c]"
"Leaver CS","2021","Female","East of England","Ministry of Defence","80","80","26770","25030"
"Leaver CS","2021","Female","East of England","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Ministry of Justice","270","240","23350","19930"
"Leaver CS","2021","Female","East of England","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East of England","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Attorney General's Departments","120","110","51280","51250"
"Leaver CS","2021","Female","London","Cabinet Office","100","90","45200","38640"
"Leaver CS","2021","Female","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Competition and Markets Authority","40","40","[c]","[c]"
"Leaver CS","2021","Female","London","Department for Business, Energy and Industrial Strategy","90","90","45220","40050"
"Leaver CS","2021","Female","London","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"Leaver CS","2021","Female","London","Department for Education","90","90","45720","40510"
"Leaver CS","2021","Female","London","Department for Environment, Food and Rural Affairs","80","70","35420","32400"
"Leaver CS","2021","Female","London","Department for International Trade","70","70","33840","25730"
"Leaver CS","2021","Female","London","Department for Transport","50","40","[c]","[c]"
"Leaver CS","2021","Female","London","Department for Work and Pensions","310","280","32440","31060"
"Leaver CS","2021","Female","London","Department of Health and Social Care","280","190","40670","34530"
"Leaver CS","2021","Female","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Foreign, Commonwealth and Development Office","50","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","HM Revenue and Customs","310","260","[c]","[c]"
"Leaver CS","2021","Female","London","HM Treasury","40","40","[c]","[c]"
"Leaver CS","2021","Female","London","Home Office","290","250","35260","29030"
"Leaver CS","2021","Female","London","Ministry of Defence","50","40","[c]","[c]"
"Leaver CS","2021","Female","London","Ministry of Housing, Communities and Local Government","40","40","[c]","[c]"
"Leaver CS","2021","Female","London","Ministry of Justice","510","480","32290","26410"
"Leaver CS","2021","Female","London","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
