"Status","Year","Region_ITL2","Responsibility_level","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Outer London - East and North East","EO","Male","640","620","31700","31060"
"In post","2021","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","SEO/HEO","Female","160","150","38640","36760"
"In post","2021","Outer London - East and North East","SEO/HEO","Male","180","170","40750","39070"
"In post","2021","Outer London - East and North East","Unknown","Female","210","200","32910","34100"
"In post","2021","Outer London - East and North East","Unknown","Male","70","70","33590","33950"
"In post","2021","Outer London - South","AA/AO","Female","1280","1120","24260","25230"
"In post","2021","Outer London - South","AA/AO","Male","730","710","24110","25110"
"In post","2021","Outer London - South","EO","Female","1970","1800","29900","29570"
"In post","2021","Outer London - South","EO","Male","1250","1230","30070","29570"
"In post","2021","Outer London - South","G6/G7","Female","710","680","62900","59980"
"In post","2021","Outer London - South","G6/G7","Male","880","860","63910","61280"
"In post","2021","Outer London - South","SCS","Female","40","40","[c]","[c]"
"In post","2021","Outer London - South","SCS","Male","30","30","[c]","[c]"
"In post","2021","Outer London - South","SEO/HEO","Female","1950","1850","38970","36940"
"In post","2021","Outer London - South","SEO/HEO","Male","1720","1690","39650","38770"
"In post","2021","Outer London - South","Unknown","Female","140","130","33650","32090"
"In post","2021","Outer London - South","Unknown","Male","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","AA/AO","Female","1170","1030","24910","25110"
"In post","2021","Outer London - West and North West","AA/AO","Male","890","860","26510","25630"
"In post","2021","Outer London - West and North West","EO","Female","2170","1970","29970","30500"
"In post","2021","Outer London - West and North West","EO","Male","1850","1710","29880","30160"
"In post","2021","Outer London - West and North West","G6/G7","Female","280","270","58510","55920"
"In post","2021","Outer London - West and North West","G6/G7","Male","280","270","60080","58440"
"In post","2021","Outer London - West and North West","SCS","Female","30","30","[c]","[c]"
"In post","2021","Outer London - West and North West","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","SEO/HEO","Female","1110","1050","37670","36590"
"In post","2021","Outer London - West and North West","SEO/HEO","Male","990","970","38660","37420"
"In post","2021","Outer London - West and North West","Unknown","Female","190","190","32420","28690"
"In post","2021","Outer London - West and North West","Unknown","Male","60","60","32550","29960"
"In post","2021","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","EO","Female","130","120","27990","27160"
"In post","2021","Overseas","EO","Male","150","150","28040","27370"
"In post","2021","Overseas","G6/G7","Female","550","550","59480","58030"
"In post","2021","Overseas","G6/G7","Male","780","780","60220","58030"
"In post","2021","Overseas","SCS","Female","110","110","84260","75880"
"In post","2021","Overseas","SCS","Male","180","180","87050","78410"
"In post","2021","Overseas","SEO/HEO","Female","580","580","38720","36960"
"In post","2021","Overseas","SEO/HEO","Male","960","960","40640","36920"
"In post","2021","Overseas","Unknown","Female","100","100","[c]","[c]"
"In post","2021","Overseas","Unknown","Male","160","150","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","AA/AO","Female","1760","1560","21600","21010"
"In post","2021","Shropshire and Staffordshire","AA/AO","Male","1490","1430","23910","22350"
"In post","2021","Shropshire and Staffordshire","EO","Female","1330","1190","27130","27570"
"In post","2021","Shropshire and Staffordshire","EO","Male","1140","1100","28210","27570"
"In post","2021","Shropshire and Staffordshire","G6/G7","Female","250","240","57140","53450"
"In post","2021","Shropshire and Staffordshire","G6/G7","Male","250","240","59160","54540"
"In post","2021","Shropshire and Staffordshire","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Female","950","890","36500","34800"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Male","760","740","37990","37890"
"In post","2021","Shropshire and Staffordshire","Unknown","Female","240","210","29750","30210"
"In post","2021","Shropshire and Staffordshire","Unknown","Male","120","110","32940","34320"
"In post","2021","South Yorkshire","AA/AO","Female","1770","1470","21280","21010"
"In post","2021","South Yorkshire","AA/AO","Male","1320","1260","22980","21430"
"In post","2021","South Yorkshire","EO","Female","1660","1420","26820","27570"
"In post","2021","South Yorkshire","EO","Male","1070","1030","27340","27370"
"In post","2021","South Yorkshire","G6/G7","Female","580","550","54950","52070"
"In post","2021","South Yorkshire","G6/G7","Male","580","570","56500","53120"
"In post","2021","South Yorkshire","SCS","Female","40","30","[c]","[c]"
"In post","2021","South Yorkshire","SCS","Male","40","40","[c]","[c]"
"In post","2021","South Yorkshire","SEO/HEO","Female","1390","1280","34720","33870"
"In post","2021","South Yorkshire","SEO/HEO","Male","1130","1100","35640","35310"
"In post","2021","South Yorkshire","Unknown","Female","280","250","29070","28200"
"In post","2021","South Yorkshire","Unknown","Male","60","60","29830","30210"
"In post","2021","Southern Scotland","AA/AO","Female","1380","1130","21220","21010"
"In post","2021","Southern Scotland","AA/AO","Male","850","800","21730","20140"
"In post","2021","Southern Scotland","EO","Female","1100","950","26950","27570"
"In post","2021","Southern Scotland","EO","Male","790","750","26810","27150"
"In post","2021","Southern Scotland","G6/G7","Female","250","240","54720","52580"
"In post","2021","Southern Scotland","G6/G7","Male","240","230","56450","53910"
"In post","2021","Southern Scotland","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SEO/HEO","Female","740","700","35400","33930"
"In post","2021","Southern Scotland","SEO/HEO","Male","620","600","35460","33930"
"In post","2021","Surrey, East and West Sussex","AA/AO","Female","1580","1370","23340","21430"
"In post","2021","Surrey, East and West Sussex","AA/AO","Male","1350","1290","25600","24220"
"In post","2021","Surrey, East and West Sussex","EO","Female","1780","1570","27940","27570"
"In post","2021","Surrey, East and West Sussex","EO","Male","1220","1130","28650","27570"
"In post","2021","Surrey, East and West Sussex","G6/G7","Female","240","220","58670","54990"
"In post","2021","Surrey, East and West Sussex","G6/G7","Male","230","230","58680","56540"
"In post","2021","Surrey, East and West Sussex","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Female","780","730","36650","35010"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Male","700","680","37930","37310"
"In post","2021","Surrey, East and West Sussex","Unknown","Female","310","280","29650","30210"
"In post","2021","Surrey, East and West Sussex","Unknown","Male","80","80","28960","24320"
"In post","2021","Tees Valley and Durham","AA/AO","Female","2600","2200","21900","21010"
"In post","2021","Tees Valley and Durham","AA/AO","Male","2080","1950","24250","21950"
"In post","2021","Tees Valley and Durham","EO","Female","1450","1270","27130","27570"
"In post","2021","Tees Valley and Durham","EO","Male","930","880","28110","27570"
"In post","2021","Tees Valley and Durham","G6/G7","Female","190","180","55780","52200"
"In post","2021","Tees Valley and Durham","G6/G7","Male","170","170","56830","52580"
"In post","2021","Tees Valley and Durham","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SEO/HEO","Female","840","780","35340","34290"
"In post","2021","Tees Valley and Durham","SEO/HEO","Male","600","580","37440","36780"
"In post","2021","Tees Valley and Durham","Unknown","Female","290","270","29290","28200"
"In post","2021","Tees Valley and Durham","Unknown","Male","80","70","30200","30210"
"In post","2021","Unknown","AA/AO","Female","160","140","22450","21010"
"In post","2021","Unknown","AA/AO","Male","90","80","21840","21010"
"In post","2021","Unknown","EO","Female","360","330","28060","27570"
"In post","2021","Unknown","EO","Male","230","220","28000","27570"
"In post","2021","Unknown","G6/G7","Female","110","100","56820","54700"
"In post","2021","Unknown","G6/G7","Male","90","90","58380","55000"
"In post","2021","Unknown","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Female","400","390","33560","32000"
"In post","2021","Unknown","SEO/HEO","Male","360","360","34840","32750"
"In post","2021","Unknown","Unknown","Female","170","170","33050","32700"
"In post","2021","Unknown","Unknown","Male","1750","1740","37670","34160"
"In post","2021","West Central Scotland","AA/AO","Female","3810","3210","21250","21010"
"In post","2021","West Central Scotland","AA/AO","Male","3180","3040","23200","21010"
"In post","2021","West Central Scotland","EO","Female","2800","2510","27300","27570"
"In post","2021","West Central Scotland","EO","Male","2390","2280","28740","27570"
"In post","2021","West Central Scotland","G6/G7","Female","730","700","60150","61010"
"In post","2021","West Central Scotland","G6/G7","Male","680","670","60770","61010"
"In post","2021","West Central Scotland","SCS","Female","30","30","[c]","[c]"
"In post","2021","West Central Scotland","SCS","Male","40","40","[c]","[c]"
"In post","2021","West Central Scotland","SEO/HEO","Female","2100","1980","36490","34290"
"In post","2021","West Central Scotland","SEO/HEO","Male","2080","2010","37510","35810"
"In post","2021","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Unknown","Male","50","50","43160","45130"
"In post","2021","West Midlands","AA/AO","Female","3280","2780","20730","20650"
"In post","2021","West Midlands","AA/AO","Male","2000","1910","21210","20640"
"In post","2021","West Midlands","EO","Female","3560","3150","26710","27570"
"In post","2021","West Midlands","EO","Male","2240","2160","26910","27570"
"In post","2021","West Midlands","G6/G7","Female","910","860","55830","52580"
"In post","2021","West Midlands","G6/G7","Male","850","840","57380","53500"
"In post","2021","West Midlands","SCS","Female","90","80","96020","87320"
"In post","2021","West Midlands","SCS","Male","80","80","97280","89500"
"In post","2021","West Midlands","SEO/HEO","Female","2400","2260","35110","33410"
"In post","2021","West Midlands","SEO/HEO","Male","2030","1990","35700","33990"
"In post","2021","West Midlands","Unknown","Female","580","520","28840","28200"
"In post","2021","West Midlands","Unknown","Male","180","180","30360","28200"
"In post","2021","West Wales and The Valleys","AA/AO","Female","4710","3870","20870","21590"
"In post","2021","West Wales and The Valleys","AA/AO","Male","2490","2360","21490","21590"
"In post","2021","West Wales and The Valleys","EO","Female","2400","2140","27250","27570"
"In post","2021","West Wales and The Valleys","EO","Male","1510","1460","27530","27570"
"In post","2021","West Wales and The Valleys","G6/G7","Female","340","320","60650","60830"
"In post","2021","West Wales and The Valleys","G6/G7","Male","470","460","62150","60830"
"In post","2021","West Wales and The Valleys","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","SEO/HEO","Female","1720","1610","37650","37410"
"In post","2021","West Wales and The Valleys","SEO/HEO","Male","1420","1380","38900","37410"
"In post","2021","West Wales and The Valleys","Unknown","Female","490","450","29300","28200"
"In post","2021","West Wales and The Valleys","Unknown","Male","130","120","31240","30210"
"In post","2021","West Yorkshire","AA/AO","Female","2760","2340","21480","21010"
"In post","2021","West Yorkshire","AA/AO","Male","2310","2200","22640","21010"
"In post","2021","West Yorkshire","EO","Female","2840","2520","26720","27570"
"In post","2021","West Yorkshire","EO","Male","2240","2170","27150","27570"
"In post","2021","West Yorkshire","G6/G7","Female","990","930","55020","52580"
"In post","2021","West Yorkshire","G6/G7","Male","930","910","56310","52760"
"In post","2021","West Yorkshire","SCS","Female","80","70","85010","76560"
"In post","2021","West Yorkshire","SCS","Male","90","80","88290","79880"
"In post","2021","West Yorkshire","SEO/HEO","Female","2480","2310","34460","32710"
"In post","2021","West Yorkshire","SEO/HEO","Male","2000","1940","35340","33920"
"In post","2021","West Yorkshire","Unknown","Female","430","390","30080","30210"
"In post","2021","West Yorkshire","Unknown","Male","120","120","30500","31340"
"In post","2022","Bedfordshire and Hertfordshire","AA/AO","Female","660","590","23980","23230"
"In post","2022","Bedfordshire and Hertfordshire","AA/AO","Male","530","520","25910","24920"
"In post","2022","Bedfordshire and Hertfordshire","EO","Female","950","860","28850","29290"
"In post","2022","Bedfordshire and Hertfordshire","EO","Male","670","640","29290","29290"
"In post","2022","Bedfordshire and Hertfordshire","G6/G7","Female","210","200","61100","59730"
"In post","2022","Bedfordshire and Hertfordshire","G6/G7","Male","200","200","61710","59730"
"In post","2022","Bedfordshire and Hertfordshire","SCS","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","SCS","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","SEO/HEO","Female","540","510","38900","37800"
"In post","2022","Bedfordshire and Hertfordshire","SEO/HEO","Male","510","500","38790","37660"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Female","330","300","29590","28200"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Male","80","80","29540","27810"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","1520","1390","23870","21960"
