"Status","Year","Responsibility_level","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","EO","East Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Enfield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Enfield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Falkirk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Glasgow City","Female","410","400","26690","27230"
"New entrant CS","2022","EO","Glasgow City","Male","310","310","26340","27230"
"New entrant CS","2022","EO","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Greater Manchester South West","Female","160","160","26190","26590"
"New entrant CS","2022","EO","Greater Manchester South West","Male","180","180","26060","26590"
"New entrant CS","2022","EO","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Hackney and Newham","Female","150","150","30740","30750"
"New entrant CS","2022","EO","Hackney and Newham","Male","120","110","30770","30750"
"New entrant CS","2022","EO","Haringey and Islington","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Harrow and Hillingdon","Female","60","60","29470","30290"
"New entrant CS","2022","EO","Harrow and Hillingdon","Male","80","70","29570","28650"
"New entrant CS","2022","EO","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Hertfordshire CC","Female","60","60","28920","29290"
"New entrant CS","2022","EO","Hertfordshire CC","Male","50","50","29200","29290"
"New entrant CS","2022","EO","Hounslow and Richmond upon Thames","Female","70","70","28310","28650"
"New entrant CS","2022","EO","Hounslow and Richmond upon Thames","Male","70","70","28540","28650"
"New entrant CS","2022","EO","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","30","30","[c]","[c]"
"New entrant CS","2022","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Lambeth","Female","140","140","29590","28520"
"New entrant CS","2022","EO","Lambeth","Male","90","80","31210","31060"
"New entrant CS","2022","EO","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Leeds","Female","340","320","26000","26590"
"New entrant CS","2022","EO","Leeds","Male","310","300","26500","26590"
"New entrant CS","2022","EO","Leicester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Leicester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Lewisham and Southwark","Female","50","50","29730","30590"
"New entrant CS","2022","EO","Lewisham and Southwark","Male","30","30","[c]","[c]"
"New entrant CS","2022","EO","Lincolnshire CC","Female","50","50","26830","27570"
"New entrant CS","2022","EO","Lincolnshire CC","Male","50","50","[c]","[c]"
"New entrant CS","2022","EO","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Liverpool","Female","270","270","26390","26590"
"New entrant CS","2022","EO","Liverpool","Male","180","180","26410","26590"
"New entrant CS","2022","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Luton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Luton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Manchester","Female","210","210","26210","26590"
"New entrant CS","2022","EO","Manchester","Male","220","210","27140","26590"
"New entrant CS","2022","EO","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Merton, Kingston upon Thames and Sutton","Male","30","30","[c]","[c]"
"New entrant CS","2022","EO","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Mid Lancashire","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Monmouthshire and Newport","Female","80","80","25050","24030"
"New entrant CS","2022","EO","Monmouthshire and Newport","Male","90","90","25550","24030"
"New entrant CS","2022","EO","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North Lanarkshire","Female","50","50","27290","27570"
"New entrant CS","2022","EO","North Lanarkshire","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Norwich and East Norfolk","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Nottingham","Female","220","210","26280","26590"
"New entrant CS","2022","EO","Nottingham","Male","210","210","26580","26590"
"New entrant CS","2022","EO","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Oxfordshire CC","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Portsmouth","Female","40","30","[c]","[c]"
"New entrant CS","2022","EO","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Powys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Redbridge and Waltham Forest","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","Redbridge and Waltham Forest","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Sandwell","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Sandwell","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Sefton","Female","150","150","26170","26370"
"New entrant CS","2022","EO","Sefton","Male","120","120","25960","26370"
"New entrant CS","2022","EO","Sheffield","Female","140","140","25910","25000"
"New entrant CS","2022","EO","Sheffield","Male","110","100","26540","25240"
"New entrant CS","2022","EO","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Shropshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Shropshire","Male","30","30","[c]","[c]"
"New entrant CS","2022","EO","Solihull","Female","80","70","26660","27570"
"New entrant CS","2022","EO","Solihull","Male","50","50","26880","27570"
"New entrant CS","2022","EO","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South Hampshire","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","South Hampshire","Male","50","50","25020","23880"
"New entrant CS","2022","EO","South Lanarkshire","Female","50","50","27310","27570"
"New entrant CS","2022","EO","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Staffordshire CC","Female","50","40","[c]","[c]"
"New entrant CS","2022","EO","Staffordshire CC","Male","30","30","[c]","[c]"
"New entrant CS","2022","EO","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Suffolk CC","Female","60","60","26170","26350"
"New entrant CS","2022","EO","Suffolk CC","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Sunderland","Female","60","50","27600","27570"
"New entrant CS","2022","EO","Sunderland","Male","30","30","[c]","[c]"
"New entrant CS","2022","EO","Swansea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Swansea","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Thurrock","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Thurrock","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Tower Hamlets","Female","120","120","28080","27860"
"New entrant CS","2022","EO","Tower Hamlets","Male","100","100","27470","27140"
"New entrant CS","2022","EO","Tyneside","Female","340","330","26510","26590"
"New entrant CS","2022","EO","Tyneside","Male","290","290","26430","26590"
"New entrant CS","2022","EO","Unknown","Female","60","50","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Male","60","50","27410","27500"
"New entrant CS","2022","EO","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wakefield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Walsall","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Walsall","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wandsworth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wandsworth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Warrington","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","Warrington","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Warwickshire CC","Female","40","40","[c]","[c]"
