"Status","Year","Region_ITL3","Sexual_orientation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East Sussex CC","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Heterosexual / straight","SEO/HEO","190","170","36570","34290"
"In post","2022","East Sussex CC","Heterosexual / straight","Unknown","70","60","29810","28760"
"In post","2022","East Sussex CC","LGBO","AA/AO","60","60","23750","21260"
"In post","2022","East Sussex CC","LGBO","EO","30","30","[c]","[c]"
"In post","2022","East Sussex CC","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Undeclared","AA/AO","70","70","22730","21260"
"In post","2022","East Sussex CC","Undeclared","EO","80","70","27380","27570"
"In post","2022","East Sussex CC","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Undeclared","SEO/HEO","40","30","[c]","[c]"
"In post","2022","East Sussex CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","AA/AO","150","130","22830","21260"
"In post","2022","East Sussex CC","Unknown","EO","110","100","27400","27570"
"In post","2022","East Sussex CC","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","East Sussex CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Heterosexual / straight","AA/AO","30","30","[c]","[c]"
"In post","2022","Enfield","Heterosexual / straight","EO","140","130","30950","31060"
"In post","2022","Enfield","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Undeclared","EO","30","30","[c]","[c]"
"In post","2022","Enfield","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","EO","50","40","[c]","[c]"
"In post","2022","Enfield","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Heterosexual / straight","AA/AO","140","130","23930","21680"
"In post","2022","Essex Haven Gateway","Heterosexual / straight","EO","320","300","28930","29290"
"In post","2022","Essex Haven Gateway","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Heterosexual / straight","SEO/HEO","140","130","38720","36430"
"In post","2022","Essex Haven Gateway","Heterosexual / straight","Unknown","60","50","31990","26310"
"In post","2022","Essex Haven Gateway","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","EO","50","40","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","AA/AO","30","30","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","EO","60","60","28820","29290"
"In post","2022","Essex Haven Gateway","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Heterosexual / straight","AA/AO","240","220","23830","24250"
"In post","2022","Essex Thames Gateway","Heterosexual / straight","EO","260","230","29590","29290"
"In post","2022","Essex Thames Gateway","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Heterosexual / straight","SEO/HEO","60","50","37310","36750"
"In post","2022","Essex Thames Gateway","Heterosexual / straight","Unknown","100","90","28230","24800"
"In post","2022","Essex Thames Gateway","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Undeclared","AA/AO","30","30","[c]","[c]"
"In post","2022","Essex Thames Gateway","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","AA/AO","100","80","23890","24250"
"In post","2022","Essex Thames Gateway","Unknown","EO","60","50","30190","29290"
"In post","2022","Essex Thames Gateway","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Heterosexual / straight","AA/AO","470","410","21680","21260"
"In post","2022","Falkirk","Heterosexual / straight","EO","410","370","28680","27570"
"In post","2022","Falkirk","Heterosexual / straight","G6/G7","40","40","[c]","[c]"
"In post","2022","Falkirk","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Heterosexual / straight","SEO/HEO","130","120","37750","36710"
"In post","2022","Falkirk","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Undeclared","EO","40","30","[c]","[c]"
"In post","2022","Falkirk","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","AA/AO","320","270","22590","21640"
"In post","2022","Falkirk","Unknown","EO","290","260","31870","35000"
"In post","2022","Falkirk","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Unknown","SEO/HEO","70","70","39740","40290"
"In post","2022","Fermanagh and Omagh","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Heterosexual / straight","AA/AO","640","610","22670","21260"
"In post","2022","Flintshire and Wrexham","Heterosexual / straight","EO","380","360","28010","27570"
"In post","2022","Flintshire and Wrexham","Heterosexual / straight","G6/G7","70","70","57970","55610"
"In post","2022","Flintshire and Wrexham","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Heterosexual / straight","SEO/HEO","220","210","37650","36050"
"In post","2022","Flintshire and Wrexham","Heterosexual / straight","Unknown","100","100","28710","28200"
"In post","2022","Flintshire and Wrexham","LGBO","AA/AO","60","50","22710","22200"
"In post","2022","Flintshire and Wrexham","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Undeclared","AA/AO","120","110","22620","21770"
"In post","2022","Flintshire and Wrexham","Undeclared","EO","200","190","29380","29470"
"In post","2022","Flintshire and Wrexham","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Undeclared","SEO/HEO","80","70","38450","35100"
"In post","2022","Flintshire and Wrexham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","AA/AO","190","160","22220","21260"
"In post","2022","Flintshire and Wrexham","Unknown","EO","90","80","27370","27570"
"In post","2022","Flintshire and Wrexham","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Heterosexual / straight","AA/AO","2350","2130","21600","21260"
"In post","2022","Glasgow City","Heterosexual / straight","EO","2240","2090","27510","27570"
"In post","2022","Glasgow City","Heterosexual / straight","G6/G7","1070","1040","60970","61190"
"In post","2022","Glasgow City","Heterosexual / straight","SCS","60","60","85140","81020"
"In post","2022","Glasgow City","Heterosexual / straight","SEO/HEO","2810","2710","37430","35980"
"In post","2022","Glasgow City","LGBO","AA/AO","200","190","21830","21260"
"In post","2022","Glasgow City","LGBO","EO","200","190","26870","27230"
"In post","2022","Glasgow City","LGBO","G6/G7","80","70","58640","56410"
"In post","2022","Glasgow City","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","LGBO","SEO/HEO","210","210","36020","33460"
"In post","2022","Glasgow City","Undeclared","AA/AO","300","270","21330","21260"
"In post","2022","Glasgow City","Undeclared","EO","250","220","27260","27570"
"In post","2022","Glasgow City","Undeclared","G6/G7","90","80","62650","62170"
"In post","2022","Glasgow City","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Undeclared","SEO/HEO","260","240","37090","36000"
"In post","2022","Glasgow City","Unknown","AA/AO","1180","1080","21960","21260"
"In post","2022","Glasgow City","Unknown","EO","990","920","28360","27570"
"In post","2022","Glasgow City","Unknown","G6/G7","380","370","60420","58390"
"In post","2022","Glasgow City","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Unknown","SEO/HEO","850","810","37070","35120"
"In post","2022","Gloucestershire CC","Heterosexual / straight","AA/AO","270","240","23100","21260"
"In post","2022","Gloucestershire CC","Heterosexual / straight","EO","350","310","27630","27570"
"In post","2022","Gloucestershire CC","Heterosexual / straight","G6/G7","70","60","60500","58050"
"In post","2022","Gloucestershire CC","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Heterosexual / straight","SEO/HEO","220","200","35800","33840"
"In post","2022","Gloucestershire CC","Heterosexual / straight","Unknown","110","100","30240","30210"
"In post","2022","Gloucestershire CC","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Undeclared","AA/AO","40","40","[c]","[c]"
"In post","2022","Gloucestershire CC","Undeclared","EO","60","60","26990","27130"
"In post","2022","Gloucestershire CC","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Undeclared","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Gloucestershire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Unknown","AA/AO","80","70","22530","22600"
"In post","2022","Gloucestershire CC","Unknown","EO","110","90","27360","27130"
"In post","2022","Gloucestershire CC","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Unknown","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Gloucestershire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Heterosexual / straight","AA/AO","200","190","23220","21300"
"In post","2022","Greater Manchester North East","Heterosexual / straight","EO","370","350","27630","27570"
"In post","2022","Greater Manchester North East","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Heterosexual / straight","SEO/HEO","100","90","37140","35310"
"In post","2022","Greater Manchester North East","Heterosexual / straight","Unknown","140","130","29630","28200"
"In post","2022","Greater Manchester North East","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Undeclared","AA/AO","40","30","[c]","[c]"
"In post","2022","Greater Manchester North East","Undeclared","EO","50","40","[c]","[c]"
"In post","2022","Greater Manchester North East","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Unknown","AA/AO","90","80","22570","20920"
"In post","2022","Greater Manchester North East","Unknown","EO","90","80","27620","27570"
"In post","2022","Greater Manchester North East","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Unknown","Unknown","40","40","[c]","[c]"
"In post","2022","Greater Manchester North West","Heterosexual / straight","AA/AO","690","620","21850","21260"
"In post","2022","Greater Manchester North West","Heterosexual / straight","EO","470","420","27480","27570"
"In post","2022","Greater Manchester North West","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Heterosexual / straight","SEO/HEO","120","120","37410","35310"
"In post","2022","Greater Manchester North West","Heterosexual / straight","Unknown","140","130","29560","28200"
"In post","2022","Greater Manchester North West","LGBO","AA/AO","40","40","[c]","[c]"
"In post","2022","Greater Manchester North West","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Undeclared","AA/AO","80","70","21590","21260"
"In post","2022","Greater Manchester North West","Undeclared","EO","40","40","[c]","[c]"
"In post","2022","Greater Manchester North West","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
