"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Westminster","640","630","78260","69150"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Wiltshire","50","50","69720","63870"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","York","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Companies House","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Liverpool","190","180","33650","34800"
"In post","2021","Commercial","Crown Commercial Service","Monmouthshire and Newport","70","60","31160","28540"
"In post","2021","Commercial","Crown Commercial Service","Norwich and East Norfolk","90","80","34770","34800"
"In post","2021","Commercial","Crown Commercial Service","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","York","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","220","220","45770","41790"
"In post","2021","Commercial","Defence Equipment and Support","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Glasgow City","40","40","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Wiltshire","40","40","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Manchester","60","60","38230","36780"
"In post","2021","Commercial","Department for Education (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Sheffield","50","50","38610","38000"
"In post","2021","Commercial","Department for Education (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","York","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for International Trade","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Leeds","80","80","41890","36820"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Westminster","110","100","55070","53360"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Swansea","160","140","32760","31040"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Education and Skills Funding Agency","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","FCDO Services","Milton Keynes","70","70","43520","40850"
"In post","2021","Commercial","FCDO Services","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","South Lanarkshire","80","70","38960","39630"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Actuary's Department","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Internal Audit Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Internal Audit Agency","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Croydon","100","100","44710","44570"
"In post","2021","Commercial","HM Prison and Probation Service","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Heart of Essex","[c]","[c]","[c]","[c]"
