"Status","Year","Organisation","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","UK Hydrographic Office","AA/AO","South West (England)","80","80","20360","20170"
"In post","2021","UK Hydrographic Office","EO","South West (England)","220","210","27500","26740"
"In post","2021","UK Hydrographic Office","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","G6/G7","South West (England)","60","60","57430","53720"
"In post","2021","UK Hydrographic Office","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","SEO/HEO","South West (England)","470","450","37110","33540"
"In post","2021","UK Intellectual Property Office","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","AA/AO","Wales","190","180","20780","21140"
"In post","2021","UK Intellectual Property Office","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","EO","Wales","470","450","25540","23320"
"In post","2021","UK Intellectual Property Office","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","G6/G7","Wales","330","310","60040","59720"
"In post","2021","UK Intellectual Property Office","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","SEO/HEO","Wales","470","450","38630","39540"
"In post","2021","UK Space Agency","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","EO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","G6/G7","London","50","50","58150","53600"
"In post","2021","UK Space Agency","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","G6/G7","South West (England)","60","50","54310","50890"
"In post","2021","UK Space Agency","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","SEO/HEO","London","70","70","38640","40050"
"In post","2021","UK Space Agency","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","SEO/HEO","South West (England)","50","50","[c]","[c]"
"In post","2021","UK Supreme Court","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","AA/AO","South East (England)","1050","660","19720","19520"
"In post","2021","United Kingdom Statistics Authority","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","AA/AO","Wales","400","360","19340","19520"
"In post","2021","United Kingdom Statistics Authority","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","EO","South East (England)","310","300","23950","23050"
"In post","2021","United Kingdom Statistics Authority","EO","Wales","430","400","23800","23050"
"In post","2021","United Kingdom Statistics Authority","G6/G7","London","80","80","56480","53460"
"In post","2021","United Kingdom Statistics Authority","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","G6/G7","South East (England)","260","250","52570","50090"
"In post","2021","United Kingdom Statistics Authority","G6/G7","Wales","570","560","52410","50090"
"In post","2021","United Kingdom Statistics Authority","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SCS","Wales","40","40","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","London","240","230","34880","32540"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","South East (England)","790","760","33120","32090"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","Wales","1270","1220","33460","33020"
"In post","2021","Valuation Office Agency","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","AA/AO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","AA/AO","London","80","70","25400","25460"
"In post","2021","Valuation Office Agency","AA/AO","North East (England)","200","190","20830","20880"
"In post","2021","Valuation Office Agency","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","AA/AO","South East (England)","30","30","[c]","[c]"
"In post","2021","Valuation Office Agency","AA/AO","South West (England)","240","220","20810","21100"
"In post","2021","Valuation Office Agency","AA/AO","Wales","50","50","21040","21100"
"In post","2021","Valuation Office Agency","AA/AO","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Valuation Office Agency","AA/AO","Yorkshire and The Humber","130","110","20860","21100"
"In post","2021","Valuation Office Agency","EO","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","Valuation Office Agency","EO","East of England","60","50","26250","26180"
"In post","2021","Valuation Office Agency","EO","London","200","190","30280","30000"
"In post","2021","Valuation Office Agency","EO","North East (England)","110","100","25610","25860"
"In post","2021","Valuation Office Agency","EO","North West (England)","120","110","26080","26000"
"In post","2021","Valuation Office Agency","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","EO","South East (England)","60","50","26240","26000"
"In post","2021","Valuation Office Agency","EO","South West (England)","120","110","25660","25860"
"In post","2021","Valuation Office Agency","EO","Wales","60","50","26050","25860"
"In post","2021","Valuation Office Agency","EO","West Midlands (England)","70","60","26260","26000"
"In post","2021","Valuation Office Agency","EO","Yorkshire and The Humber","140","120","26100","25930"
"In post","2021","Valuation Office Agency","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","G6/G7","London","100","100","63340","62080"
"In post","2021","Valuation Office Agency","G6/G7","North East (England)","30","30","[c]","[c]"
"In post","2021","Valuation Office Agency","G6/G7","North West (England)","50","50","[c]","[c]"
"In post","2021","Valuation Office Agency","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","G6/G7","South West (England)","40","40","[c]","[c]"
"In post","2021","Valuation Office Agency","G6/G7","Wales","40","40","[c]","[c]"
"In post","2021","Valuation Office Agency","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","G6/G7","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","Valuation Office Agency","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","SEO/HEO","East Midlands (England)","70","60","37950","41230"
"In post","2021","Valuation Office Agency","SEO/HEO","East of England","70","60","37960","40010"
"In post","2021","Valuation Office Agency","SEO/HEO","London","280","260","41570","38430"
"In post","2021","Valuation Office Agency","SEO/HEO","North East (England)","120","110","36560","33250"
"In post","2021","Valuation Office Agency","SEO/HEO","North West (England)","150","140","36980","33250"
"In post","2021","Valuation Office Agency","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","SEO/HEO","South East (England)","90","80","37980","38690"
"In post","2021","Valuation Office Agency","SEO/HEO","South West (England)","140","130","37340","37750"
"In post","2021","Valuation Office Agency","SEO/HEO","Wales","110","110","37920","39640"
"In post","2021","Valuation Office Agency","SEO/HEO","West Midlands (England)","110","100","37550","33250"
"In post","2021","Valuation Office Agency","SEO/HEO","Yorkshire and The Humber","160","150","36570","33250"
"In post","2021","Vehicle Certification Agency","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","AA/AO","South West (England)","30","30","[c]","[c]"
"In post","2021","Vehicle Certification Agency","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","EO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","EO","South West (England)","30","30","[c]","[c]"
"In post","2021","Vehicle Certification Agency","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","SEO/HEO","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Vehicle Certification Agency","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","SEO/HEO","South West (England)","60","50","40590","39520"
"In post","2021","Veterinary Medicines Directorate","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","EO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","G6/G7","South East (England)","60","60","57620","56200"
"In post","2021","Veterinary Medicines Directorate","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","SEO/HEO","South East (England)","50","50","37230","38160"
"In post","2021","Wales Office","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","AA/AO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G6/G7","London","30","30","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G6/G7","West Midlands (England)","40","30","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SEO/HEO","West Midlands (England)","110","100","47300","46920"
"In post","2021","Welsh Government (excl. agencies)","AA/AO","Wales","960","880","23350","23830"
"In post","2021","Welsh Government (excl. agencies)","EO","Wales","1010","950","28710","28850"
"In post","2021","Welsh Government (excl. agencies)","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","G6/G7","Wales","1020","980","61600","60830"
"In post","2021","Welsh Government (excl. agencies)","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","SCS","Wales","170","170","89900","81760"
