"Status","Year","Sexual_orientation","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Male","Thurrock","140","140","26370","25310"
"In post","2021","Heterosexual / straight","Male","Torbay","60","60","26530","27570"
"In post","2021","Heterosexual / straight","Male","Tower Hamlets","1960","1920","50670","48570"
"In post","2021","Heterosexual / straight","Male","Tyneside","4270","4120","31350","27570"
"In post","2021","Heterosexual / straight","Male","Unknown","440","430","34470","28120"
"In post","2021","Heterosexual / straight","Male","Wakefield","530","500","31830","31650"
"In post","2021","Heterosexual / straight","Male","Walsall","100","100","25140","27570"
"In post","2021","Heterosexual / straight","Male","Wandsworth","290","280","34750","34940"
"In post","2021","Heterosexual / straight","Male","Warrington","880","860","35090","32900"
"In post","2021","Heterosexual / straight","Male","Warwickshire","430","410","27560","25530"
"In post","2021","Heterosexual / straight","Male","West Cumbria","270","260","33930","31650"
"In post","2021","Heterosexual / straight","Male","West Essex","280","240","30460","27370"
"In post","2021","Heterosexual / straight","Male","West Kent","170","160","38030","37320"
"In post","2021","Heterosexual / straight","Male","West Lothian","110","110","33890","27680"
"In post","2021","Heterosexual / straight","Male","West Northamptonshire","260","250","27910","25880"
"In post","2021","Heterosexual / straight","Male","West Surrey","600","590","34490","31300"
"In post","2021","Heterosexual / straight","Male","West Sussex (North East)","430","380","30900","28060"
"In post","2021","Heterosexual / straight","Male","West Sussex (South West)","320","300","32950","28130"
"In post","2021","Heterosexual / straight","Male","Westminster","16150","16000","49880","46200"
"In post","2021","Heterosexual / straight","Male","Wiltshire","2700","2650","37730","36330"
"In post","2021","Heterosexual / straight","Male","Wirral","370","350","27520","27570"
"In post","2021","Heterosexual / straight","Male","Wolverhampton","170","160","25740","27570"
"In post","2021","Heterosexual / straight","Male","Worcestershire","720","700","29940","27570"
"In post","2021","Heterosexual / straight","Male","York","820","800","37700","33300"
"In post","2021","Heterosexual / straight","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Aberdeen City and Aberdeenshire","30","30","[c]","[c]"
"In post","2021","LGBO","Female","Angus and Dundee City","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Barnet","40","30","[c]","[c]"
"In post","2021","LGBO","Female","Barnsley, Doncaster and Rotherham","80","70","29310","27570"
"In post","2021","LGBO","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","190","180","31110","28210"
"In post","2021","LGBO","Female","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Belfast","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Berkshire","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Bexley and Greenwich","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Birmingham","180","170","31180","27570"
"In post","2021","LGBO","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Blackpool","90","90","26970","27570"
"In post","2021","LGBO","Female","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Bradford","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Brent","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Brighton and Hove","50","40","[c]","[c]"
"In post","2021","LGBO","Female","Bristol, City of","150","140","32990","29180"
"In post","2021","LGBO","Female","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Buckinghamshire CC","50","40","[c]","[c]"
"In post","2021","LGBO","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Cambridgeshire CC","50","50","[c]","[c]"
"In post","2021","LGBO","Female","Camden and City of London","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Cardiff and Vale of Glamorgan","250","240","30410","25560"
"In post","2021","LGBO","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Central Hampshire","70","70","30880","29200"
"In post","2021","LGBO","Female","Central Valleys","30","30","[c]","[c]"
"In post","2021","LGBO","Female","Cheshire East","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Chorley and West Lancashire","40","30","[c]","[c]"
"In post","2021","LGBO","Female","City of Edinburgh","250","250","35720","31810"
"In post","2021","LGBO","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Coventry","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Croydon","110","110","40130","35200"
"In post","2021","LGBO","Female","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Derby","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Devon CC","90","90","26080","23910"
"In post","2021","LGBO","Female","Dorset CC","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Durham CC","100","90","26930","24890"
"In post","2021","LGBO","Female","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","East Kent","60","60","27320","25110"
"In post","2021","LGBO","Female","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","East Riding of Yorkshire","40","40","[c]","[c]"
"In post","2021","LGBO","Female","East Surrey","40","40","[c]","[c]"
"In post","2021","LGBO","Female","East Sussex CC","50","50","[c]","[c]"
"In post","2021","LGBO","Female","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Flintshire and Wrexham","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Glasgow City","220","220","31500","27570"
"In post","2021","LGBO","Female","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Greater Manchester North West","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Greater Manchester South West","100","100","29450","25560"
"In post","2021","LGBO","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Hackney and Newham","50","40","[c]","[c]"
"In post","2021","LGBO","Female","Haringey and Islington","30","30","[c]","[c]"
"In post","2021","LGBO","Female","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2021","LGBO","Female","Hartlepool and Stockton-on-Tees","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Heart of Essex","30","30","[c]","[c]"
"In post","2021","LGBO","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Hertfordshire","60","50","32810","30400"
"In post","2021","LGBO","Female","Hounslow and Richmond upon Thames","70","60","31900","31260"
"In post","2021","LGBO","Female","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Kent Thames Gateway","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Kingston upon Hull, City of","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Lambeth","110","100","38340","36200"
"In post","2021","LGBO","Female","Lancaster and Wyre","30","30","[c]","[c]"
"In post","2021","LGBO","Female","Leeds","270","260","30800","28970"
"In post","2021","LGBO","Female","Leicester","50","40","[c]","[c]"
"In post","2021","LGBO","Female","Leicestershire CC and Rutland","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Lewisham and Southwark","40","40","[c]","[c]"
"In post","2021","LGBO","Female","Lincolnshire","50","40","[c]","[c]"
"In post","2021","LGBO","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Liverpool","160","150","26820","25040"
"In post","2021","LGBO","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Luton","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Manchester","220","210","33200","29730"
"In post","2021","LGBO","Female","Medway","50","40","[c]","[c]"
"In post","2021","LGBO","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Female","Mid Kent","30","30","[c]","[c]"
"In post","2021","LGBO","Female","Mid Lancashire","90","80","27380","24800"
