"Status","Year","Region_ITL2","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Declared non-disabled","8520","8170","35900","35190"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","800","760","36880","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","1580","1510","36130","36500"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Declared disabled","230","220","36250","33140"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Declared non-disabled","1370","1310","38970","35980"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","110","110","43850","41650"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","210","200","41540","39860"
"In post","2021","Greater Manchester","AA/AO","Declared disabled","670","590","21100","21010"
"In post","2021","Greater Manchester","AA/AO","Declared non-disabled","3520","3170","21170","21010"
"In post","2021","Greater Manchester","AA/AO","Undeclared","480","440","23510","21010"
"In post","2021","Greater Manchester","AA/AO","Unknown","1040","970","20780","20140"
"In post","2021","Greater Manchester","EO","Declared disabled","690","640","26830","27570"
"In post","2021","Greater Manchester","EO","Declared non-disabled","3950","3710","26630","27570"
"In post","2021","Greater Manchester","EO","Undeclared","300","280","27540","27570"
"In post","2021","Greater Manchester","EO","Unknown","850","820","25660","25560"
"In post","2021","Greater Manchester","G6/G7","Declared disabled","170","170","55530","52580"
"In post","2021","Greater Manchester","G6/G7","Declared non-disabled","1510","1470","57180","52630"
"In post","2021","Greater Manchester","G6/G7","Undeclared","100","90","55290","52580"
"In post","2021","Greater Manchester","G6/G7","Unknown","310","300","55370","52580"
"In post","2021","Greater Manchester","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SCS","Declared non-disabled","90","90","88560","85120"
"In post","2021","Greater Manchester","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SCS","Unknown","30","30","[c]","[c]"
"In post","2021","Greater Manchester","SEO/HEO","Declared disabled","480","450","34950","33190"
"In post","2021","Greater Manchester","SEO/HEO","Declared non-disabled","3480","3340","34900","33180"
"In post","2021","Greater Manchester","SEO/HEO","Undeclared","280","270","35860","34290"
"In post","2021","Greater Manchester","SEO/HEO","Unknown","980","950","33760","31810"
"In post","2021","Greater Manchester","Unknown","Declared disabled","120","110","30740","31420"
"In post","2021","Greater Manchester","Unknown","Declared non-disabled","560","520","30080","30210"
"In post","2021","Greater Manchester","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2021","Greater Manchester","Unknown","Unknown","50","50","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Declared disabled","520","440","21300","20920"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Declared non-disabled","2670","2330","22060","20920"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Undeclared","420","370","24280","21550"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Unknown","1060","860","21740","20140"
"In post","2021","Hampshire and Isle of Wight","EO","Declared disabled","460","420","27130","27570"
"In post","2021","Hampshire and Isle of Wight","EO","Declared non-disabled","2510","2340","27020","26700"
"In post","2021","Hampshire and Isle of Wight","EO","Undeclared","250","240","27820","27370"
"In post","2021","Hampshire and Isle of Wight","EO","Unknown","520","500","26310","26310"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Declared disabled","150","140","54250","51820"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Declared non-disabled","1240","1180","56230","54540"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Undeclared","170","160","53970","49510"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Unknown","320","300","56570","53850"
"In post","2021","Hampshire and Isle of Wight","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SCS","Declared non-disabled","50","50","87110","82280"
"In post","2021","Hampshire and Isle of Wight","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Declared disabled","470","450","35430","34290"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Declared non-disabled","3060","2940","35920","34610"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Undeclared","330","320","36580","36030"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Unknown","780","750","34380","33300"
"In post","2021","Hampshire and Isle of Wight","Unknown","Declared disabled","60","60","31950","31420"
"In post","2021","Hampshire and Isle of Wight","Unknown","Declared non-disabled","250","230","32990","31420"
"In post","2021","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Declared disabled","180","160","22760","21010"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Declared non-disabled","1240","1160","22600","21050"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","230","210","26240","23570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","180","170","23520","21130"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Declared disabled","130","120","27060","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Declared non-disabled","820","760","26960","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","90","90","29350","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","50","50","26190","26670"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Declared non-disabled","70","60","58390","52640"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Declared disabled","60","60","35630","34550"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Declared non-disabled","500","480","36540","34880"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","70","70","38780","38120"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Declared disabled","50","50","29660","29200"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Declared non-disabled","230","210","29530","28200"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","AA/AO","Declared disabled","60","50","21650","21010"
"In post","2021","Highlands and Islands","AA/AO","Declared non-disabled","610","570","22470","21150"
"In post","2021","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","AA/AO","Unknown","150","130","22340","22230"
"In post","2021","Highlands and Islands","EO","Declared disabled","90","80","28510","27570"
"In post","2021","Highlands and Islands","EO","Declared non-disabled","460","430","28640","27570"
"In post","2021","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","EO","Unknown","130","120","29840","29350"
"In post","2021","Highlands and Islands","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Declared non-disabled","280","270","37920","36610"
"In post","2021","Highlands and Islands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Unknown","60","60","38460","37500"
"In post","2021","Highlands and Islands","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","AA/AO","Declared disabled","320","290","25210","25060"
"In post","2021","Inner London - East","AA/AO","Declared non-disabled","1620","1480","25480","25110"
"In post","2021","Inner London - East","AA/AO","Undeclared","300","270","29330","27060"
"In post","2021","Inner London - East","AA/AO","Unknown","480","460","25670","24360"
"In post","2021","Inner London - East","EO","Declared disabled","510","480","30870","31060"
"In post","2021","Inner London - East","EO","Declared non-disabled","2830","2670","30490","31060"
"In post","2021","Inner London - East","EO","Undeclared","210","200","30630","31060"
"In post","2021","Inner London - East","EO","Unknown","930","890","31710","31060"
"In post","2021","Inner London - East","G6/G7","Declared disabled","240","230","60670","59160"
"In post","2021","Inner London - East","G6/G7","Declared non-disabled","2590","2500","61820","59250"
"In post","2021","Inner London - East","G6/G7","Undeclared","180","170","60990","59160"
"In post","2021","Inner London - East","G6/G7","Unknown","750","720","62000","59160"
"In post","2021","Inner London - East","SCS","Declared disabled","30","30","[c]","[c]"
"In post","2021","Inner London - East","SCS","Declared non-disabled","440","400","97630","94690"
"In post","2021","Inner London - East","SCS","Undeclared","30","30","[c]","[c]"
"In post","2021","Inner London - East","SCS","Unknown","170","160","102460","95000"
"In post","2021","Inner London - East","SEO/HEO","Declared disabled","350","340","39630","38660"
"In post","2021","Inner London - East","SEO/HEO","Declared non-disabled","3030","2920","39360","39090"
"In post","2021","Inner London - East","SEO/HEO","Undeclared","240","230","39420","39800"
"In post","2021","Inner London - East","SEO/HEO","Unknown","1260","1230","40060","40170"
"In post","2021","Inner London - East","Unknown","Declared disabled","120","120","33830","32090"
"In post","2021","Inner London - East","Unknown","Declared non-disabled","500","480","33820","34100"
"In post","2021","Inner London - East","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2021","Inner London - East","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Inner London - West","AA/AO","Declared disabled","500","460","25240","24490"
"In post","2021","Inner London - West","AA/AO","Declared non-disabled","2780","2640","25610","24490"
"In post","2021","Inner London - West","AA/AO","Undeclared","350","330","26530","25390"
"In post","2021","Inner London - West","AA/AO","Unknown","860","830","25190","23670"
"In post","2021","Inner London - West","EO","Declared disabled","880","840","29580","29560"
"In post","2021","Inner London - West","EO","Declared non-disabled","5030","4880","29360","29300"
"In post","2021","Inner London - West","EO","Undeclared","490","470","29880","29970"
"In post","2021","Inner London - West","EO","Unknown","1490","1450","28710","28420"
"In post","2021","Inner London - West","G6/G7","Declared disabled","1620","1570","60030","58600"
"In post","2021","Inner London - West","G6/G7","Declared non-disabled","14680","14160","60250","58200"
"In post","2021","Inner London - West","G6/G7","Undeclared","1180","1160","60290","58470"
"In post","2021","Inner London - West","G6/G7","Unknown","4220","4110","59610","57430"
"In post","2021","Inner London - West","SCS","Declared disabled","250","240","88470","79370"
"In post","2021","Inner London - West","SCS","Declared non-disabled","2710","2620","88950","79760"
"In post","2021","Inner London - West","SCS","Undeclared","170","170","85480","78320"
"In post","2021","Inner London - West","SCS","Unknown","770","750","91270","79590"
"In post","2021","Inner London - West","SEO/HEO","Declared disabled","1900","1860","38300","37640"
"In post","2021","Inner London - West","SEO/HEO","Declared non-disabled","14110","13860","38470","37720"
"In post","2021","Inner London - West","SEO/HEO","Undeclared","1460","1440","38330","37120"
"In post","2021","Inner London - West","SEO/HEO","Unknown","5490","5420","36120","35060"
"In post","2021","Inner London - West","Unknown","Declared disabled","30","30","[c]","[c]"
"In post","2021","Inner London - West","Unknown","Declared non-disabled","160","160","38660","35310"
"In post","2021","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Kent","AA/AO","Declared disabled","330","300","23790","23240"
"In post","2021","Kent","AA/AO","Declared non-disabled","1960","1840","25120","24180"
"In post","2021","Kent","AA/AO","Undeclared","290","270","25770","24180"
"In post","2021","Kent","AA/AO","Unknown","410","400","25190","23520"
"In post","2021","Kent","EO","Declared disabled","380","350","28850","29290"
"In post","2021","Kent","EO","Declared non-disabled","2660","2440","28140","27370"
"In post","2021","Kent","EO","Undeclared","290","260","28580","27370"
"In post","2021","Kent","EO","Unknown","260","250","29350","28130"
"In post","2021","Kent","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Kent","G6/G7","Declared non-disabled","190","180","56960","53460"
"In post","2021","Kent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Kent","G6/G7","Unknown","50","40","[c]","[c]"
"In post","2021","Kent","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Kent","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Kent","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Kent","SCS","Unknown","[c]","[c]","[c]","[c]"
