"Status","Year","Parent_department","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Merseyside","AA/AO","90","80","21960","22200"
"In post","2022","Attorney General's Departments","Merseyside","EO","90","90","26910","26220"
"In post","2022","Attorney General's Departments","Merseyside","G6/G7","140","140","54210","54200"
"In post","2022","Attorney General's Departments","Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","SEO/HEO","60","60","34310","34480"
"In post","2022","Attorney General's Departments","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","G6/G7","70","60","59770","57450"
"In post","2022","Attorney General's Departments","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","SEO/HEO","60","50","34980","38180"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","60","50","22170","22200"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","50","40","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","110","100","54620","54200"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","40","30","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","AA/AO","50","40","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","EO","40","30","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","G6/G7","50","40","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","40","40","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","EO","50","50","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","90","80","60230","62120"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","G6/G7","40","40","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","AA/AO","100","90","22250","22200"
"In post","2022","Attorney General's Departments","West Midlands","EO","100","100","26970","26220"
"In post","2022","Attorney General's Departments","West Midlands","G6/G7","230","220","54870","54200"
"In post","2022","Attorney General's Departments","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","SEO/HEO","70","60","34250","34480"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","G6/G7","50","40","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","AA/AO","80","70","22130","22200"
"In post","2022","Attorney General's Departments","West Yorkshire","EO","100","100","26990","26220"
"In post","2022","Attorney General's Departments","West Yorkshire","G6/G7","250","230","55180","55610"
"In post","2022","Attorney General's Departments","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","SEO/HEO","90","90","35870","34480"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","80","70","32890","33300"
"In post","2022","Cabinet Office","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","G6/G7","30","30","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","G6/G7","70","70","58710","58190"
"In post","2022","Cabinet Office","East Anglia","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","SEO/HEO","140","130","35160","33860"
"In post","2022","Cabinet Office","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","G6/G7","50","50","53060","51100"
"In post","2022","Cabinet Office","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","SEO/HEO","120","120","33390","32000"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Essex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","130","130","59830","55080"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","30","30","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","80","80","33090","32000"
"In post","2022","Cabinet Office","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","EO","30","30","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","G6/G7","170","170","58120","52920"
"In post","2022","Cabinet Office","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","SEO/HEO","190","190","34510","34590"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","G6/G7","50","50","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","EO","80","80","27700","27500"
"In post","2022","Cabinet Office","Inner London - East","G6/G7","650","640","59030","56340"
"In post","2022","Cabinet Office","Inner London - East","SCS","60","50","101060","93490"
"In post","2022","Cabinet Office","Inner London - East","SEO/HEO","310","300","37010","36900"
"In post","2022","Cabinet Office","Inner London - West","AA/AO","110","100","24160","24490"
"In post","2022","Cabinet Office","Inner London - West","EO","470","460","27720","27500"
"In post","2022","Cabinet Office","Inner London - West","G6/G7","2030","2000","60560","57430"
"In post","2022","Cabinet Office","Inner London - West","SCS","550","540","99410","93000"
"In post","2022","Cabinet Office","Inner London - West","SEO/HEO","2330","2310","34040","34550"
"In post","2022","Cabinet Office","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","G6/G7","30","30","[c]","[c]"
