"Status","Year","Function_of_post","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Security","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Westminster","30","30","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Aberdeen City and Aberdeenshire","70","60","27700","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Angus and Dundee City","90","90","25480","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Barking & Dagenham and Havering","120","120","29720","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Barnet","110","100","31300","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Barnsley, Doncaster and Rotherham","120","120","24590","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","130","130","28520","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Bedford","50","50","26760","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Berkshire","150","150","28490","29290"
"New entrant CS","2021","Unknown","Heterosexual / straight","Bexley and Greenwich","130","130","30390","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Birmingham","190","190","26300","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Blackpool","510","500","23130","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Bournemouth and Poole","70","60","26380","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Bradford","120","110","25810","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Brent","90","90","30050","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Bridgend and Neath Port Talbot","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Brighton and Hove","60","60","26500","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Bristol, City of","80","80","26090","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Bromley","70","70","28950","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Buckinghamshire CC","90","90","28060","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Calderdale and Kirklees","90","90","26840","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Cambridgeshire CC","80","80","26730","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Camden and City of London","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Cardiff and Vale of Glamorgan","180","180","27580","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Central Hampshire","100","90","25440","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Central Valleys","70","70","24610","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Cheshire West and Chester","100","100","22440","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","City of Edinburgh","330","320","33570","30650"
"New entrant CS","2021","Unknown","Heterosexual / straight","Clackmannanshire and Fife","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Cornwall and Isles of Scilly","110","110","25390","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Coventry","110","100","27350","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Croydon","160","160","37160","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Derby","80","80","25270","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Devon CC","190","180","23930","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Dorset CC","50","50","24560","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Dudley","60","60","25010","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Durham CC","70","70","21940","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Ealing","120","120","30400","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Derbyshire","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Kent","220","220","26590","24880"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Merseyside","90","90","26560","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Riding of Yorkshire","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Surrey","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","East Sussex CC","180","170","24000","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Enfield","100","100","30580","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Essex Haven Gateway","80","70","28730","29290"
"New entrant CS","2021","Unknown","Heterosexual / straight","Essex Thames Gateway","100","100","27420","29290"
"New entrant CS","2021","Unknown","Heterosexual / straight","Falkirk","100","90","21670","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Flintshire and Wrexham","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Glasgow City","480","460","26090","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Gloucestershire","80","70","26120","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Greater Manchester North East","170","160","26600","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Greater Manchester North West","110","110","23730","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Greater Manchester South East","140","140","22870","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Greater Manchester South West","100","100","29210","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Gwent Valleys","50","50","26550","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Gwynedd","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Hackney and Newham","240","230","29990","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Haringey and Islington","160","160","30020","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Harrow and Hillingdon","180","180","30330","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Hartlepool and Stockton-on-Tees","50","50","23720","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Heart of Essex","60","60","29510","29290"
"New entrant CS","2021","Unknown","Heterosexual / straight","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Hertfordshire","260","250","29160","29290"
"New entrant CS","2021","Unknown","Heterosexual / straight","Hounslow and Richmond upon Thames","100","100","29700","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","60","60","25760","26160"
"New entrant CS","2021","Unknown","Heterosexual / straight","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","80","80","30120","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Kent Thames Gateway","90","90","28430","29290"
"New entrant CS","2021","Unknown","Heterosexual / straight","Kingston upon Hull, City of","60","60","26650","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Lambeth","140","140","29640","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Lancaster and Wyre","80","80","23470","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Leeds","480","480","27190","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Leicester","170","160","24200","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Lewisham and Southwark","150","150","29840","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Lincolnshire","100","100","28170","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Liverpool","60","60","27240","24880"
"New entrant CS","2021","Unknown","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Luton","70","70","25770","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Manchester","280","280","33390","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Medway","60","60","29020","29290"
"New entrant CS","2021","Unknown","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","120","120","30250","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Mid Kent","60","60","28740","29290"
"New entrant CS","2021","Unknown","Heterosexual / straight","Mid Lancashire","70","70","23680","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Milton Keynes","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Monmouthshire and Newport","80","80","27030","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","North and North East Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","North and West Norfolk","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","North Hampshire","80","70","28740","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","North Northamptonshire","80","80","27430","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","North Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","North Yorkshire CC","100","90","27570","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Norwich and East Norfolk","50","50","26700","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Nottingham","100","100","25910","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Oxfordshire","100","100","25530","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Peterborough","60","60","27030","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Plymouth","60","50","27850","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Portsmouth","130","120","28710","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Redbridge and Waltham Forest","200","200","29280","31060"
"New entrant CS","2021","Unknown","Heterosexual / straight","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Sefton","100","100","25690","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Sheffield","290","290","26340","21430"
"New entrant CS","2021","Unknown","Heterosexual / straight","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Shropshire CC","50","50","27550","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Solihull","30","30","[c]","[c]"
