"Status","Year","Parent_department","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Food Standards Agency","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Westminster","80","80","37640","40350"
"In post","2022","Food Standards Agency","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","York","80","70","34940","37350"
"In post","2022","Foreign, Commonwealth and Development Office","AA/AO","Milton Keynes","220","210","24330","25000"
"In post","2022","Foreign, Commonwealth and Development Office","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","AA/AO","South Lanarkshire","40","40","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","AA/AO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","AA/AO","Westminster","220","210","28330","28250"
"In post","2022","Foreign, Commonwealth and Development Office","EO","Milton Keynes","220","210","28130","27400"
"In post","2022","Foreign, Commonwealth and Development Office","EO","Overseas","70","70","27330","27470"
"In post","2022","Foreign, Commonwealth and Development Office","EO","South Lanarkshire","110","100","25920","26120"
"In post","2022","Foreign, Commonwealth and Development Office","EO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","EO","Westminster","430","430","31700","30760"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","Milton Keynes","160","150","61700","57760"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","Overseas","1040","1040","58690","56800"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","South Lanarkshire","300","290","54720","53480"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","Westminster","1710","1660","60880","59470"
"In post","2022","Foreign, Commonwealth and Development Office","SCS","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","SCS","Overseas","250","250","85340","76370"
"In post","2022","Foreign, Commonwealth and Development Office","SCS","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","SCS","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","SCS","Westminster","270","260","86850","78020"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Milton Keynes","400","380","40250","40330"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Overseas","820","820","35700","34260"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","South Lanarkshire","370","360","36350","33930"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Westminster","1420","1400","39320","38600"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Milton Keynes","70","70","21200","21600"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","AA/AO","Coventry","70","60","22600","22600"
"In post","2022","HM Land Registry","AA/AO","Croydon","60","60","25920","25850"
"In post","2022","HM Land Registry","AA/AO","Dorset","90","80","22600","22600"
"In post","2022","HM Land Registry","AA/AO","Durham","250","230","22600","22600"
"In post","2022","HM Land Registry","AA/AO","Gloucestershire CC","90","80","22660","22600"
"In post","2022","HM Land Registry","AA/AO","Kingston upon Hull, City of","100","100","22600","22600"
"In post","2022","HM Land Registry","AA/AO","Leicester","100","90","22600","22600"
"In post","2022","HM Land Registry","AA/AO","Mid Lancashire","140","130","22600","22600"
"In post","2022","HM Land Registry","AA/AO","Nottingham","120","120","22500","22600"
"In post","2022","HM Land Registry","AA/AO","Peterborough","80","80","22600","22600"
"In post","2022","HM Land Registry","AA/AO","Plymouth","170","160","22420","22600"
"In post","2022","HM Land Registry","AA/AO","Swansea","210","200","22600","22600"
"In post","2022","HM Land Registry","AA/AO","Telford and Wrekin","120","110","22600","22600"
"In post","2022","HM Land Registry","AA/AO","Wirral","160","150","22600","22600"
"In post","2022","HM Land Registry","EO","Coventry","90","80","27180","27130"
"In post","2022","HM Land Registry","EO","Croydon","110","100","30810","30600"
"In post","2022","HM Land Registry","EO","Dorset","100","90","27130","27130"
"In post","2022","HM Land Registry","EO","Durham","280","250","27150","27130"
"In post","2022","HM Land Registry","EO","Gloucestershire CC","150","130","27160","27130"
"In post","2022","HM Land Registry","EO","Kingston upon Hull, City of","150","140","27160","27130"
"In post","2022","HM Land Registry","EO","Leicester","110","100","27170","27130"
"In post","2022","HM Land Registry","EO","Mid Lancashire","160","140","27170","27130"
"In post","2022","HM Land Registry","EO","Nottingham","240","210","27130","27130"
"In post","2022","HM Land Registry","EO","Peterborough","90","80","27180","27130"
"In post","2022","HM Land Registry","EO","Plymouth","250","230","28500","27130"
"In post","2022","HM Land Registry","EO","Swansea","310","270","27130","27130"
"In post","2022","HM Land Registry","EO","Telford and Wrekin","130","120","27170","27130"
"In post","2022","HM Land Registry","EO","Wirral","190","170","27160","27130"
"In post","2022","HM Land Registry","G6/G7","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Croydon","50","50","68030","68660"
"In post","2022","HM Land Registry","G6/G7","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Durham","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Nottingham","40","40","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Plymouth","60","60","60240","57860"
"In post","2022","HM Land Registry","G6/G7","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Durham","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SEO/HEO","Coventry","90","80","36460","33840"
"In post","2022","HM Land Registry","SEO/HEO","Croydon","170","160","41030","37290"
"In post","2022","HM Land Registry","SEO/HEO","Dorset","90","70","35910","33840"
"In post","2022","HM Land Registry","SEO/HEO","Durham","180","170","36140","33840"
"In post","2022","HM Land Registry","SEO/HEO","Gloucestershire CC","120","100","35810","33840"
"In post","2022","HM Land Registry","SEO/HEO","Kingston upon Hull, City of","90","80","35970","33840"
"In post","2022","HM Land Registry","SEO/HEO","Leicester","90","90","36230","33840"
"In post","2022","HM Land Registry","SEO/HEO","Mid Lancashire","120","110","36300","33840"
"In post","2022","HM Land Registry","SEO/HEO","Nottingham","210","190","36860","33840"
"In post","2022","HM Land Registry","SEO/HEO","Peterborough","110","100","36720","33840"
"In post","2022","HM Land Registry","SEO/HEO","Plymouth","440","410","39600","38550"
"In post","2022","HM Land Registry","SEO/HEO","Swansea","230","200","36170","33840"
"In post","2022","HM Land Registry","SEO/HEO","Telford and Wrekin","90","80","36340","33840"
"In post","2022","HM Land Registry","SEO/HEO","Wirral","160","140","36330","33840"
"In post","2022","HM Revenue and Customs","AA/AO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Belfast","730","660","21400","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Berkshire","40","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Birmingham","900","820","21400","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Bradford","870","740","21430","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Brent","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Bristol, City of","130","110","21670","21750"
"In post","2022","HM Revenue and Customs","AA/AO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Cardiff and Vale of Glamorgan","1340","1190","21460","21250"
"In post","2022","HM Revenue and Customs","AA/AO","City of Edinburgh","880","830","21370","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Croydon","360","330","25710","25330"
"In post","2022","HM Revenue and Customs","AA/AO","Durham","550","500","21760","22010"
"In post","2022","HM Revenue and Customs","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Glasgow City","410","360","21450","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Greater Manchester South West","1110","1010","21420","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Hackney and Newham","440","390","25830","26400"
"In post","2022","HM Revenue and Customs","AA/AO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Leeds","680","610","21450","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Leicester","110","100","21580","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Liverpool","1980","1780","21470","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Luton","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Manchester","320","300","21420","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Mid Lancashire","830","700","21580","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Milton Keynes","70","70","21260","21250"
"In post","2022","HM Revenue and Customs","AA/AO","North Lanarkshire","740","610","21540","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Nottingham","710","640","21610","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Plymouth","260","240","21980","22010"
"In post","2022","HM Revenue and Customs","AA/AO","Portsmouth","400","340","21500","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Sefton","290","240","21580","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","South Lanarkshire","1160","990","21450","21250"
"In post","2022","HM Revenue and Customs","AA/AO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Southend-on-Sea","120","100","21750","21890"
"In post","2022","HM Revenue and Customs","AA/AO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Suffolk CC","140","130","21650","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Sunderland","1520","1200","21600","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Telford and Wrekin","60","40","21640","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Tower Hamlets","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","AA/AO","Tyneside","2800","2350","21550","21250"
"In post","2022","HM Revenue and Customs","AA/AO","West Sussex (South West)","120","100","21830","22080"
"In post","2022","HM Revenue and Customs","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","EO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","EO","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","EO","Belfast","650","610","26810","26820"
"In post","2022","HM Revenue and Customs","EO","Berkshire","90","80","29780","28920"
