"Status","Year","Region_ITL1","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Midlands (England)","20-29","Herefordshire, County of","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","20-29","Sandwell","50","50","25480","27570"
"In post","2021","West Midlands (England)","20-29","Shropshire CC","100","100","24960","25300"
"In post","2021","West Midlands (England)","20-29","Solihull","150","150","25570","24890"
"In post","2021","West Midlands (England)","20-29","Staffordshire CC","610","600","25430","24920"
"In post","2021","West Midlands (England)","20-29","Stoke-on-Trent","200","190","21410","18880"
"In post","2021","West Midlands (England)","20-29","Telford and Wrekin","210","200","27050","26750"
"In post","2021","West Midlands (England)","20-29","Walsall","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","20-29","Warwickshire","140","130","22960","21010"
"In post","2021","West Midlands (England)","20-29","Wolverhampton","80","80","23230","21010"
"In post","2021","West Midlands (England)","20-29","Worcestershire","360","350","23890","23970"
"In post","2021","West Midlands (England)","30-39","Birmingham","2740","2590","29950","27570"
"In post","2021","West Midlands (England)","30-39","Coventry","510","480","36090","32690"
"In post","2021","West Midlands (England)","30-39","Dudley","180","160","24310","21010"
"In post","2021","West Midlands (England)","30-39","Herefordshire, County of","70","70","27980","27570"
"In post","2021","West Midlands (England)","30-39","Sandwell","100","90","27380","27570"
"In post","2021","West Midlands (England)","30-39","Shropshire CC","170","160","27350","26350"
"In post","2021","West Midlands (England)","30-39","Solihull","310","300","28060","25560"
"In post","2021","West Midlands (England)","30-39","Staffordshire CC","800","770","29080","27450"
"In post","2021","West Midlands (England)","30-39","Stoke-on-Trent","220","200","25040","22920"
"In post","2021","West Midlands (England)","30-39","Telford and Wrekin","310","290","32720","27570"
"In post","2021","West Midlands (England)","30-39","Walsall","110","100","24900","27570"
"In post","2021","West Midlands (England)","30-39","Warwickshire","220","200","26040","24890"
"In post","2021","West Midlands (England)","30-39","Wolverhampton","140","120","24680","27570"
"In post","2021","West Midlands (England)","30-39","Worcestershire","430","410","27430","25790"
"In post","2021","West Midlands (England)","40-49","Birmingham","2700","2510","33770","28130"
"In post","2021","West Midlands (England)","40-49","Coventry","670","640","41450","37680"
"In post","2021","West Midlands (England)","40-49","Dudley","340","290","25550","27570"
"In post","2021","West Midlands (England)","40-49","Herefordshire, County of","100","90","28020","26670"
"In post","2021","West Midlands (England)","40-49","Sandwell","110","100","26760","27570"
"In post","2021","West Midlands (England)","40-49","Shropshire CC","230","220","29750","27570"
"In post","2021","West Midlands (England)","40-49","Solihull","270","250","30730","27570"
"In post","2021","West Midlands (England)","40-49","Staffordshire CC","860","810","32070","28220"
"In post","2021","West Midlands (England)","40-49","Stoke-on-Trent","270","250","26930","24430"
"In post","2021","West Midlands (England)","40-49","Telford and Wrekin","460","430","34330","31810"
"In post","2021","West Midlands (England)","40-49","Walsall","170","150","24860","23440"
"In post","2021","West Midlands (England)","40-49","Warwickshire","290","270","29280","27120"
"In post","2021","West Midlands (England)","40-49","Wolverhampton","220","190","25270","27570"
"In post","2021","West Midlands (England)","40-49","Worcestershire","520","490","30940","29180"
"In post","2021","West Midlands (England)","50-59","Birmingham","3250","3040","33410","27570"
"In post","2021","West Midlands (England)","50-59","Coventry","640","610","37840","33840"
"In post","2021","West Midlands (England)","50-59","Dudley","380","330","25610","26120"
"In post","2021","West Midlands (England)","50-59","Herefordshire, County of","180","170","29010","27570"
"In post","2021","West Midlands (England)","50-59","Sandwell","150","130","27580","27570"
"In post","2021","West Midlands (England)","50-59","Shropshire CC","460","440","29880","29670"
"In post","2021","West Midlands (England)","50-59","Solihull","290","270","30100","27570"
"In post","2021","West Midlands (England)","50-59","Staffordshire CC","1250","1180","31600","27570"
"In post","2021","West Midlands (England)","50-59","Stoke-on-Trent","410","370","26550","22260"
"In post","2021","West Midlands (England)","50-59","Telford and Wrekin","730","680","35110","31810"
"In post","2021","West Midlands (England)","50-59","Walsall","210","180","25610","26120"
"In post","2021","West Midlands (England)","50-59","Warwickshire","470","430","27400","26120"
"In post","2021","West Midlands (England)","50-59","Wolverhampton","340","290","25530","26750"
"In post","2021","West Midlands (England)","50-59","Worcestershire","720","680","30950","28080"
"In post","2021","West Midlands (England)","60-64","Birmingham","870","710","31080","27570"
"In post","2021","West Midlands (England)","60-64","Coventry","140","120","37030","31810"
"In post","2021","West Midlands (England)","60-64","Dudley","110","90","24480","21010"
"In post","2021","West Midlands (England)","60-64","Herefordshire, County of","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","60-64","Sandwell","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","60-64","Shropshire CC","150","140","30390","29670"
"In post","2021","West Midlands (England)","60-64","Solihull","70","50","28680","27370"
"In post","2021","West Midlands (England)","60-64","Staffordshire CC","340","290","29010","27380"
"In post","2021","West Midlands (England)","60-64","Stoke-on-Trent","130","90","23520","21010"
"In post","2021","West Midlands (England)","60-64","Telford and Wrekin","180","150","32050","27570"
"In post","2021","West Midlands (England)","60-64","Walsall","60","40","24550","26120"
"In post","2021","West Midlands (England)","60-64","Warwickshire","130","110","25870","23240"
"In post","2021","West Midlands (England)","60-64","Wolverhampton","90","70","24300","21010"
"In post","2021","West Midlands (England)","60-64","Worcestershire","160","140","27040","26320"
"In post","2021","West Midlands (England)","65+","Birmingham","210","160","29880","27570"
"In post","2021","West Midlands (England)","65+","Coventry","50","40","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Dudley","30","20","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Shropshire CC","50","50","29570","29670"
"In post","2021","West Midlands (England)","65+","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Staffordshire CC","100","70","27180","23240"
"In post","2021","West Midlands (England)","65+","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Telford and Wrekin","40","30","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Warwickshire","50","40","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","65+","Worcestershire","60","40","26030","24980"
"In post","2021","West Midlands (England)","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","Leeds","50","50","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","16-19","York","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","20-29","Barnsley, Doncaster and Rotherham","420","410","24710","24620"
"In post","2021","Yorkshire and The Humber","20-29","Bradford","480","470","23630","21010"
"In post","2021","Yorkshire and The Humber","20-29","Calderdale and Kirklees","110","100","25710","27570"
"In post","2021","Yorkshire and The Humber","20-29","East Riding of Yorkshire","270","270","24330","24440"
"In post","2021","Yorkshire and The Humber","20-29","Kingston upon Hull, City of","260","260","24350","24220"
"In post","2021","Yorkshire and The Humber","20-29","Leeds","2410","2380","27060","25560"
"In post","2021","Yorkshire and The Humber","20-29","North and North East Lincolnshire","100","100","22860","21430"
"In post","2021","Yorkshire and The Humber","20-29","North Yorkshire CC","140","140","25650","25680"
"In post","2021","Yorkshire and The Humber","20-29","Sheffield","1000","980","27740","25000"
"In post","2021","Yorkshire and The Humber","20-29","Wakefield","220","220","24810","24440"
"In post","2021","Yorkshire and The Humber","20-29","York","390","390","26280","26280"
"In post","2021","Yorkshire and The Humber","30-39","Barnsley, Doncaster and Rotherham","550","500","26900","26810"
"In post","2021","Yorkshire and The Humber","30-39","Bradford","600","550","26780","25560"
"In post","2021","Yorkshire and The Humber","30-39","Calderdale and Kirklees","210","180","26860","27570"
"In post","2021","Yorkshire and The Humber","30-39","East Riding of Yorkshire","330","310","27930","26630"
"In post","2021","Yorkshire and The Humber","30-39","Kingston upon Hull, City of","330","300","27580","26550"
"In post","2021","Yorkshire and The Humber","30-39","Leeds","2510","2380","32520","29750"
"In post","2021","Yorkshire and The Humber","30-39","North and North East Lincolnshire","160","140","25380","25040"
"In post","2021","Yorkshire and The Humber","30-39","North Yorkshire CC","270","250","30180","27720"
"In post","2021","Yorkshire and The Humber","30-39","Sheffield","1690","1570","32620","29730"
"In post","2021","Yorkshire and The Humber","30-39","Wakefield","320","310","28700","27380"
"In post","2021","Yorkshire and The Humber","30-39","York","520","490","34150","31360"
"In post","2021","Yorkshire and The Humber","40-49","Barnsley, Doncaster and Rotherham","680","610","28030","27570"
"In post","2021","Yorkshire and The Humber","40-49","Bradford","680","600","27800","25560"
"In post","2021","Yorkshire and The Humber","40-49","Calderdale and Kirklees","260","220","26830","27570"
"In post","2021","Yorkshire and The Humber","40-49","East Riding of Yorkshire","360","340","29690","27570"
"In post","2021","Yorkshire and The Humber","40-49","Kingston upon Hull, City of","440","400","28540","27570"
"In post","2021","Yorkshire and The Humber","40-49","Leeds","2720","2560","36140","31810"
"In post","2021","Yorkshire and The Humber","40-49","North and North East Lincolnshire","190","170","26830","27570"
"In post","2021","Yorkshire and The Humber","40-49","North Yorkshire CC","430","410","31060","27570"
"In post","2021","Yorkshire and The Humber","40-49","Sheffield","1740","1600","36410","31990"
"In post","2021","Yorkshire and The Humber","40-49","Wakefield","410","380","31840","31650"
"In post","2021","Yorkshire and The Humber","40-49","York","720","690","39730","36970"
"In post","2021","Yorkshire and The Humber","50-59","Barnsley, Doncaster and Rotherham","990","890","28180","27570"
"In post","2021","Yorkshire and The Humber","50-59","Bradford","970","870","29100","26990"
"In post","2021","Yorkshire and The Humber","50-59","Calderdale and Kirklees","360","330","28010","27570"
"In post","2021","Yorkshire and The Humber","50-59","East Riding of Yorkshire","680","650","29930","27380"
