"Status","Year","Sex","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","UK Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Intellectual Property Office","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Intellectual Property Office","No function","560","540","39990","40640"
"In post","2021","Male","UK Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Intellectual Property Office","Property","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Intellectual Property Office","Security","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Space Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Space Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Space Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Space Agency","Project Delivery","110","110","49480","49100"
"In post","2021","Male","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Supreme Court","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Supreme Court","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Male","UK Supreme Court","Property","[c]","[c]","[c]","[c]"
"In post","2021","Male","United Kingdom Statistics Authority","Analysis","750","740","38310","36030"
"In post","2021","Male","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Male","United Kingdom Statistics Authority","Communications","30","30","[c]","[c]"
"In post","2021","Male","United Kingdom Statistics Authority","Digital, Data & Technology","390","390","41230","36840"
"In post","2021","Male","United Kingdom Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","United Kingdom Statistics Authority","Human Resources","60","50","39990","36030"
"In post","2021","Male","United Kingdom Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Male","United Kingdom Statistics Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Male","United Kingdom Statistics Authority","No function","1000","810","25900","19520"
"In post","2021","Male","United Kingdom Statistics Authority","Project Delivery","80","80","42930","49100"
"In post","2021","Male","United Kingdom Statistics Authority","Property","[c]","[c]","[c]","[c]"
"In post","2021","Male","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"In post","2021","Male","Valuation Office Agency","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","Valuation Office Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Male","Valuation Office Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","Valuation Office Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Valuation Office Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","Valuation Office Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","Valuation Office Agency","Project Delivery","40","30","[c]","[c]"
"In post","2021","Male","Valuation Office Agency","Property","1590","1530","35290","32100"
"In post","2021","Male","Vehicle Certification Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","Vehicle Certification Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Vehicle Certification Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","Vehicle Certification Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","Vehicle Certification Agency","No function","120","120","39180","37790"
"In post","2021","Male","Vehicle Certification Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Male","Veterinary Medicines Directorate","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Veterinary Medicines Directorate","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","Veterinary Medicines Directorate","Unknown","60","60","49250","53200"
"In post","2021","Male","Wales Office","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wales Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wales Office","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wales Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wales Office","No function","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","No function","60","60","59930","56940"
"In post","2021","Male","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","Property","[c]","[c]","[c]","[c]"
"In post","2021","Male","Water Services Regulation Authority","Security","[c]","[c]","[c]","[c]"
"In post","2021","Male","Welsh Government (excl. agencies)","Unknown","2330","2270","42740","37410"
"In post","2021","Male","Welsh Revenue Authority","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","Welsh Revenue Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","Welsh Revenue Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Welsh Revenue Authority","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","Welsh Revenue Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","Welsh Revenue Authority","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Male","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wilton Park","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wilton Park","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wilton Park","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wilton Park","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wilton Park","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wilton Park","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wilton Park","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wilton Park","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Male","Wilton Park","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Analysis","40","30","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"In post","2022","Female","Accountant in Bankruptcy","Unknown","70","60","31110","30040"
"In post","2022","Female","Advisory, Conciliation and Arbitration Service","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Female","Advisory, Conciliation and Arbitration Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Female","Advisory, Conciliation and Arbitration Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Female","Advisory, Conciliation and Arbitration Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Female","Advisory, Conciliation and Arbitration Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Female","Advisory, Conciliation and Arbitration Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Female","Advisory, Conciliation and Arbitration Service","No function","480","440","30360","30950"
"In post","2022","Female","Advisory, Conciliation and Arbitration Service","Project Delivery","60","50","40730","34500"
"In post","2022","Female","Animal and Plant Health Agency","Commercial","40","40","[c]","[c]"
"In post","2022","Female","Animal and Plant Health Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Female","Animal and Plant Health Agency","No function","1590","1490","29700","26450"
"In post","2022","Female","Animal and Plant Health Agency","Project Delivery","90","80","28050","24920"
"In post","2022","Female","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Female","Attorney General's Office","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Commercial","810","790","65250","63680"
"In post","2022","Female","Cabinet Office (excl. agencies)","Communications","230","220","48090","43890"
"In post","2022","Female","Cabinet Office (excl. agencies)","Counter Fraud","60","60","46370","42240"
"In post","2022","Female","Cabinet Office (excl. agencies)","Digital, Data & Technology","510","500","48800","54700"
"In post","2022","Female","Cabinet Office (excl. agencies)","Finance","40","40","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Human Resources","740","700","38830","34550"
"In post","2022","Female","Cabinet Office (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","No function","2240","2220","39590","32000"
"In post","2022","Female","Cabinet Office (excl. agencies)","Project Delivery","90","90","60350","54700"
"In post","2022","Female","Cabinet Office (excl. agencies)","Property","60","60","46630","40600"
"In post","2022","Female","Cabinet Office (excl. agencies)","Security","510","480","32990","32000"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Analysis","220","210","31590","29750"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","No function","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","40","40","[c]","[c]"
"In post","2022","Female","Charity Commission","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","No function","200","180","31340","29160"
"In post","2022","Female","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Property","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Security","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Counter Fraud","100","90","24580","22740"
"In post","2022","Female","Companies House","Digital, Data & Technology","80","70","38750","38000"
"In post","2022","Female","Companies House","Finance","40","40","[c]","[c]"
"In post","2022","Female","Companies House","Human Resources","40","40","[c]","[c]"
