"Status","Year","Function_of_post","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Human Resources","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","Legal","London","EO","50","50","28500","27350"
"Leaver CS","2022","Legal","London","G6/G7","200","180","59250","55000"
"Leaver CS","2022","Legal","London","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","AA/AO","790","720","20610","20970"
"Leaver CS","2022","No function","East Midlands (England)","EO","360","320","27230","27570"
"Leaver CS","2022","No function","East Midlands (England)","G6/G7","40","40","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","SEO/HEO","140","120","37800","37470"
"Leaver CS","2022","No function","East Midlands (England)","Unknown","120","110","[c]","[c]"
"Leaver CS","2022","No function","East of England","AA/AO","860","800","21540","21260"
"Leaver CS","2022","No function","East of England","EO","490","450","28170","27570"
"Leaver CS","2022","No function","East of England","G6/G7","90","80","60030","56950"
"Leaver CS","2022","No function","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","SEO/HEO","210","190","37350","36420"
"Leaver CS","2022","No function","East of England","Unknown","190","160","[c]","[c]"
"Leaver CS","2022","No function","London","AA/AO","1170","1110","22830","23530"
"Leaver CS","2022","No function","London","EO","1330","1240","29660","31060"
"Leaver CS","2022","No function","London","G6/G7","1010","920","58600","54760"
"Leaver CS","2022","No function","London","SCS","240","200","94240","89490"
"Leaver CS","2022","No function","London","SEO/HEO","1500","1370","36940","36330"
"Leaver CS","2022","No function","London","Unknown","270","250","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","AA/AO","740","650","21080","21260"
"Leaver CS","2022","No function","North East (England)","EO","250","200","27070","27570"
"Leaver CS","2022","No function","North East (England)","G6/G7","50","50","57160","53220"
"Leaver CS","2022","No function","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","SEO/HEO","120","110","35490","34290"
"Leaver CS","2022","No function","North East (England)","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","AA/AO","1310","1150","20890","21250"
"Leaver CS","2022","No function","North West (England)","EO","690","600","27170","27570"
"Leaver CS","2022","No function","North West (England)","G6/G7","90","90","61230","57660"
"Leaver CS","2022","No function","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","SEO/HEO","260","240","37490","36500"
"Leaver CS","2022","No function","North West (England)","Unknown","190","160","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","AA/AO","650","560","22050","21260"
"Leaver CS","2022","No function","Scotland","EO","510","440","29140","27570"
"Leaver CS","2022","No function","Scotland","G6/G7","40","40","[c]","[c]"
"Leaver CS","2022","No function","Scotland","SEO/HEO","160","140","39830","37240"
"Leaver CS","2022","No function","South East (England)","AA/AO","1500","1330","21140","20970"
"Leaver CS","2022","No function","South East (England)","EO","710","640","28040","27570"
"Leaver CS","2022","No function","South East (England)","G6/G7","100","90","59190","56120"
"Leaver CS","2022","No function","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","SEO/HEO","300","270","37450","36840"
"Leaver CS","2022","No function","South East (England)","Unknown","230","210","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","AA/AO","810","740","20440","20970"
"Leaver CS","2022","No function","South West (England)","EO","550","480","25790","27570"
"Leaver CS","2022","No function","South West (England)","G6/G7","120","110","57360","54750"
"Leaver CS","2022","No function","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","SEO/HEO","460","420","35700","35170"
"Leaver CS","2022","No function","South West (England)","Unknown","160","140","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA/AO","330","270","20630","21590"
"Leaver CS","2022","No function","Unknown","EO","70","60","27630","27570"
"Leaver CS","2022","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","210","180","[c]","[c]"
"Leaver CS","2022","No function","Wales","AA/AO","610","540","20730","21010"
"Leaver CS","2022","No function","Wales","EO","230","190","26890","27570"
"Leaver CS","2022","No function","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","SEO/HEO","100","90","36120","34290"
"Leaver CS","2022","No function","Wales","Unknown","110","100","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","AA/AO","850","770","20600","20970"
"Leaver CS","2022","No function","West Midlands (England)","EO","480","420","27060","27570"
"Leaver CS","2022","No function","West Midlands (England)","G6/G7","100","90","59450","55930"
"Leaver CS","2022","No function","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","SEO/HEO","190","170","36310","34530"
"Leaver CS","2022","No function","West Midlands (England)","Unknown","120","110","[c]","[c]"
"Leaver CS","2022","No function","Yorkshire and The Humber","AA/AO","880","790","20840","21010"
"Leaver CS","2022","No function","Yorkshire and The Humber","EO","560","500","27010","27570"
"Leaver CS","2022","No function","Yorkshire and The Humber","G6/G7","90","70","58070","55190"
"Leaver CS","2022","No function","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Yorkshire and The Humber","SEO/HEO","260","220","35980","35830"
"Leaver CS","2022","No function","Yorkshire and The Humber","Unknown","170","140","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","G6/G7","90","80","62120","59940"
"Leaver CS","2022","Project Delivery","London","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","SEO/HEO","70","70","38650","38600"
"Leaver CS","2022","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","EO","40","30","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
