"Status","Year","Parent_department","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Cheshire","100","100","37330","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Cornwall and Isles of Scilly","70","70","32830","30320"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Cumbria","190","180","27310","23190"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Derbyshire and Nottinghamshire","60","50","37420","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Devon","260","250","30710","25150"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Dorset and Somerset","50","50","35750","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","East Anglia","160","150","34710","31920"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","East Wales","120","110","29230","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Eastern Scotland","50","50","35470","29600"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Essex","50","50","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Gloucestershire, Wiltshire and Bath/Bristol area","700","670","36880","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Greater Manchester","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Hampshire and Isle of Wight","50","50","32660","30370"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Herefordshire, Worcestershire and Warwickshire","170","150","33300","29180"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Inner London - West","2390","2320","44570","39080"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Kent","50","50","29360","28760"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Lancashire","60","50","36670","32460"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Lincolnshire","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","North Yorkshire","610","590","35460","31890"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Northumberland, and Tyne and Wear","190","190","37150","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Outer London - West and North West","80","80","33920","31800"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Shropshire and Staffordshire","130","130","30020","26520"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Southern Scotland","60","60","31180","26430"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Surrey, East and West Sussex","660","630","33370","29150"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","West Midlands","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","West Wales and The Valleys","210","190","28250","25100"
"In post","2022","Department for Environment, Food and Rural Affairs","No function","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Cumbria","40","40","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","East Anglia","50","50","33370","29750"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Lancashire","60","50","24230","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
