"Status","Year","Disability","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Kent","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Kent","SEO/HEO","1040","1000","36470","35530"
"In post","2022","Declared non-disabled","Kent","Unknown","260","240","30840","29300"
"In post","2022","Declared non-disabled","Lancashire","AA/AO","3970","3540","22150","21260"
"In post","2022","Declared non-disabled","Lancashire","EO","3120","2840","27570","27570"
"In post","2022","Declared non-disabled","Lancashire","G6/G7","760","730","57840","55210"
"In post","2022","Declared non-disabled","Lancashire","SCS","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Lancashire","SEO/HEO","1940","1820","36250","35310"
"In post","2022","Declared non-disabled","Lancashire","Unknown","420","390","30160","28540"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","1790","1610","22590","21260"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","1290","1190","27560","27570"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","170","160","59010","55610"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","670","640","37330","36050"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","360","330","29850","28200"
"In post","2022","Declared non-disabled","Lincolnshire","AA/AO","920","860","22510","21260"
"In post","2022","Declared non-disabled","Lincolnshire","EO","510","480","27650","27570"
"In post","2022","Declared non-disabled","Lincolnshire","G6/G7","90","80","59130","55610"
"In post","2022","Declared non-disabled","Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Lincolnshire","SEO/HEO","450","430","36830","35630"
"In post","2022","Declared non-disabled","Lincolnshire","Unknown","130","120","30010","27260"
"In post","2022","Declared non-disabled","Merseyside","AA/AO","4540","4020","21510","21260"
"In post","2022","Declared non-disabled","Merseyside","EO","4710","4330","26490","26820"
"In post","2022","Declared non-disabled","Merseyside","G6/G7","1100","1070","57420","55210"
"In post","2022","Declared non-disabled","Merseyside","SCS","60","60","87550","79420"
"In post","2022","Declared non-disabled","Merseyside","SEO/HEO","3460","3310","35430","33370"
"In post","2022","Declared non-disabled","Merseyside","Unknown","420","390","29910","28200"
"In post","2022","Declared non-disabled","North Eastern Scotland","AA/AO","250","230","26310","23230"
"In post","2022","Declared non-disabled","North Eastern Scotland","EO","350","330","28530","27570"
"In post","2022","Declared non-disabled","North Eastern Scotland","G6/G7","100","90","68290","65280"
"In post","2022","Declared non-disabled","North Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North Eastern Scotland","SEO/HEO","420","400","48190","39660"
"In post","2022","Declared non-disabled","North Yorkshire","AA/AO","880","820","22530","21260"
"In post","2022","Declared non-disabled","North Yorkshire","EO","720","680","27170","26670"
"In post","2022","Declared non-disabled","North Yorkshire","G6/G7","440","420","57300","53620"
"In post","2022","Declared non-disabled","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North Yorkshire","SEO/HEO","1020","990","35590","35760"
"In post","2022","Declared non-disabled","North Yorkshire","Unknown","160","140","30290","28200"
"In post","2022","Declared non-disabled","Northern Ireland","AA/AO","940","880","21270","21250"
"In post","2022","Declared non-disabled","Northern Ireland","EO","640","610","26900","26820"
"In post","2022","Declared non-disabled","Northern Ireland","G6/G7","220","210","57650","55210"
"In post","2022","Declared non-disabled","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","SEO/HEO","750","730","35680","33370"
"In post","2022","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","5440","4620","21320","21260"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","EO","3930","3580","26990","27570"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","G6/G7","1600","1550","56450","55210"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","SCS","80","70","85910","77950"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","SEO/HEO","3970","3780","35570","33370"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","360","340","29560","28200"
"In post","2022","Declared non-disabled","Outer London - East and North East","AA/AO","930","860","26800","25110"
"In post","2022","Declared non-disabled","Outer London - East and North East","EO","1290","1190","31270","31060"
"In post","2022","Declared non-disabled","Outer London - East and North East","G6/G7","50","50","64880","64000"
"In post","2022","Declared non-disabled","Outer London - East and North East","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","SEO/HEO","300","290","40270","39000"
"In post","2022","Declared non-disabled","Outer London - East and North East","Unknown","250","240","33850","33950"
"In post","2022","Declared non-disabled","Outer London - South","AA/AO","1280","1150","24820","25630"
"In post","2022","Declared non-disabled","Outer London - South","EO","2240","2110","30110","30230"
"In post","2022","Declared non-disabled","Outer London - South","G6/G7","1330","1290","64120","62120"
"In post","2022","Declared non-disabled","Outer London - South","SCS","80","80","86280","82030"
"In post","2022","Declared non-disabled","Outer London - South","SEO/HEO","2830","2740","39890","38410"
"In post","2022","Declared non-disabled","Outer London - South","Unknown","190","170","33630","32530"
"In post","2022","Declared non-disabled","Outer London - West and North West","AA/AO","1240","1110","25860","25110"
"In post","2022","Declared non-disabled","Outer London - West and North West","EO","2870","2650","29910","30330"
"In post","2022","Declared non-disabled","Outer London - West and North West","G6/G7","380","370","59890","57680"
"In post","2022","Declared non-disabled","Outer London - West and North West","SCS","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - West and North West","SEO/HEO","1590","1540","37830","36620"
"In post","2022","Declared non-disabled","Outer London - West and North West","Unknown","250","240","32970","32090"
"In post","2022","Declared non-disabled","Overseas","AA/AO","50","50","22070","21830"
"In post","2022","Declared non-disabled","Overseas","EO","210","210","27580","27090"
"In post","2022","Declared non-disabled","Overseas","G6/G7","860","860","59480","57370"
"In post","2022","Declared non-disabled","Overseas","SCS","210","210","86410","78680"
"In post","2022","Declared non-disabled","Overseas","SEO/HEO","990","990","38290","34770"
"In post","2022","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","AA/AO","2070","1910","23190","21380"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","EO","1750","1620","27820","27570"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","G6/G7","430","410","59490","55210"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","1440","1370","37320","36300"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","340","310","30080","28200"
"In post","2022","Declared non-disabled","South Yorkshire","AA/AO","2000","1740","22350","21680"
"In post","2022","Declared non-disabled","South Yorkshire","EO","1990","1780","26990","27570"
"In post","2022","Declared non-disabled","South Yorkshire","G6/G7","970","930","55740","52280"
"In post","2022","Declared non-disabled","South Yorkshire","SCS","70","60","80990","74530"
"In post","2022","Declared non-disabled","South Yorkshire","SEO/HEO","1900","1800","35290","35310"
"In post","2022","Declared non-disabled","South Yorkshire","Unknown","330","290","29570","28200"
"In post","2022","Declared non-disabled","Southern Scotland","AA/AO","1210","1060","22230","21260"
"In post","2022","Declared non-disabled","Southern Scotland","EO","1240","1120","27340","27570"
"In post","2022","Declared non-disabled","Southern Scotland","G6/G7","340","330","56990","55210"
"In post","2022","Declared non-disabled","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","SEO/HEO","930","880","36420","33930"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","AA/AO","1980","1820","24850","22610"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","EO","2090","1870","28270","27570"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","G6/G7","420","410","60180","57830"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","1180","1120","37620","36260"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","380","330","31150","30210"
"In post","2022","Declared non-disabled","Tees Valley and Durham","AA/AO","2970","2630","23200","21680"
"In post","2022","Declared non-disabled","Tees Valley and Durham","EO","1670","1510","27470","27570"
"In post","2022","Declared non-disabled","Tees Valley and Durham","G6/G7","390","370","56170","52070"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SEO/HEO","1190","1130","36290","35640"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Unknown","400","380","29660","28200"
"In post","2022","Declared non-disabled","Unknown","AA/AO","150","130","22600","21280"
"In post","2022","Declared non-disabled","Unknown","EO","290","280","28420","27570"
"In post","2022","Declared non-disabled","Unknown","G6/G7","90","90","55920","54700"
"In post","2022","Declared non-disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","240","230","36830","36250"
"In post","2022","Declared non-disabled","Unknown","Unknown","80","70","29730","27370"
"In post","2022","Declared non-disabled","West Central Scotland","AA/AO","4130","3690","22250","21260"
"In post","2022","Declared non-disabled","West Central Scotland","EO","3240","3000","27340","27570"
"In post","2022","Declared non-disabled","West Central Scotland","G6/G7","1180","1140","60420","60500"
"In post","2022","Declared non-disabled","West Central Scotland","SCS","70","70","86190","83230"
"In post","2022","Declared non-disabled","West Central Scotland","SEO/HEO","3320","3200","37380","34800"
"In post","2022","Declared non-disabled","West Central Scotland","Unknown","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands","AA/AO","3540","3120","21450","21260"
"In post","2022","Declared non-disabled","West Midlands","EO","4090","3760","27050","27570"
"In post","2022","Declared non-disabled","West Midlands","G6/G7","1380","1330","56520","54990"
"In post","2022","Declared non-disabled","West Midlands","SCS","120","110","94430","83940"
"In post","2022","Declared non-disabled","West Midlands","SEO/HEO","3310","3180","35810","34000"
"In post","2022","Declared non-disabled","West Midlands","Unknown","720","670","29430","28200"
"In post","2022","Declared non-disabled","West Wales and The Valleys","AA/AO","4900","4260","21430","21840"
"In post","2022","Declared non-disabled","West Wales and The Valleys","EO","3440","3170","27430","27570"
"In post","2022","Declared non-disabled","West Wales and The Valleys","G6/G7","740","710","61450","61440"
"In post","2022","Declared non-disabled","West Wales and The Valleys","SCS","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","West Wales and The Valleys","SEO/HEO","2700","2570","38410","38160"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Unknown","510","480","29970","28200"
"In post","2022","Declared non-disabled","West Yorkshire","AA/AO","2960","2640","22600","21260"
"In post","2022","Declared non-disabled","West Yorkshire","EO","3560","3280","27360","27570"
"In post","2022","Declared non-disabled","West Yorkshire","G6/G7","1570","1500","57000","55210"
"In post","2022","Declared non-disabled","West Yorkshire","SCS","100","90","87210","78470"
"In post","2022","Declared non-disabled","West Yorkshire","SEO/HEO","3370","3200","35830","34000"
"In post","2022","Declared non-disabled","West Yorkshire","Unknown","550","510","30290","28200"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","AA/AO","60","50","26350","25640"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","EO","90","90","29150","29290"
