"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Asian","UK Export Finance","30","30","[c]","[c]"
"In post","2022","40-49","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Attorney General's Departments","130","130","43640","40890"
"In post","2022","40-49","Black","Cabinet Office","80","70","42930","40600"
"In post","2022","40-49","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Department for Business, Energy and Industrial Strategy","100","100","40990","38710"
"In post","2022","40-49","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Department for Education","60","60","41940","37030"
"In post","2022","40-49","Black","Department for Environment, Food and Rural Affairs","60","60","37100","33620"
"In post","2022","40-49","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Department for Levelling Up, Housing and Communities","40","40","[c]","[c]"
"In post","2022","40-49","Black","Department for Transport","60","60","39390","38650"
"In post","2022","40-49","Black","Department for Work and Pensions","880","830","29710","29290"
"In post","2022","40-49","Black","Department of Health and Social Care","140","130","42030","40060"
"In post","2022","40-49","Black","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Foreign, Commonwealth and Development Office","70","70","42600","36390"
"In post","2022","40-49","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","HM Revenue and Customs","470","450","34580","33080"
"In post","2022","40-49","Black","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Home Office","440","410","35270","30560"
"In post","2022","40-49","Black","Ministry of Defence","210","210","34940","33300"
"In post","2022","40-49","Black","Ministry of Justice","850","820","31760","30110"
"In post","2022","40-49","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Scottish Government","40","40","[c]","[c]"
"In post","2022","40-49","Black","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Attorney General's Departments","80","80","52010","52080"
"In post","2022","40-49","Mixed","Cabinet Office","40","40","[c]","[c]"
"In post","2022","40-49","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Department for Business, Energy and Industrial Strategy","70","70","47430","46520"
"In post","2022","40-49","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Department for Education","50","50","[c]","[c]"
"In post","2022","40-49","Mixed","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"In post","2022","40-49","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Department for Transport","40","40","[c]","[c]"
"In post","2022","40-49","Mixed","Department for Work and Pensions","370","340","29320","27570"
"In post","2022","40-49","Mixed","Department of Health and Social Care","50","40","[c]","[c]"
"In post","2022","40-49","Mixed","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Foreign, Commonwealth and Development Office","60","60","51620","54370"
"In post","2022","40-49","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","HM Revenue and Customs","180","170","37000","33370"
"In post","2022","40-49","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Home Office","160","150","37550","30820"
"In post","2022","40-49","Mixed","Ministry of Defence","140","130","39780","37000"
"In post","2022","40-49","Mixed","Ministry of Justice","420","400","34750","31650"
"In post","2022","40-49","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Scottish Government","40","30","[c]","[c]"
"In post","2022","40-49","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Department for Work and Pensions","100","100","29050","27570"
"In post","2022","40-49","Other ethnicity","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","HM Revenue and Customs","70","70","39450","33370"
"In post","2022","40-49","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Home Office","60","50","34840","30230"
"In post","2022","40-49","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Ministry of Justice","120","110","34000","30390"
"In post","2022","40-49","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Attorney General's Departments","60","60","50450","53730"
"In post","2022","40-49","Undeclared","Cabinet Office","80","80","47040","41570"
"In post","2022","40-49","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","150","150","46180","41470"
"In post","2022","40-49","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Department for Education","80","70","44350","40940"
"In post","2022","40-49","Undeclared","Department for Environment, Food and Rural Affairs","140","130","37480","35900"
"In post","2022","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Department for Levelling Up, Housing and Communities","30","30","[c]","[c]"
"In post","2022","40-49","Undeclared","Department for Transport","270","260","34960","30780"
"In post","2022","40-49","Undeclared","Department for Work and Pensions","980","890","29090","27570"
"In post","2022","40-49","Undeclared","Department of Health and Social Care","120","110","49870","43660"
"In post","2022","40-49","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Foreign, Commonwealth and Development Office","100","100","50820","54270"
"In post","2022","40-49","Undeclared","HM Land Registry","30","30","[c]","[c]"
"In post","2022","40-49","Undeclared","HM Revenue and Customs","680","650","36320","33370"
"In post","2022","40-49","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
