"Status","Year","Responsibility_level","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","80","80","27130","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Derby","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Devon CC","60","60","27400","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Dorset","200","200","29310","26930"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","150","140","35500","31530"
"In post","2022","EO","Ministry of Defence (excl. agencies)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","300","290","27400","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Essex Haven Gateway","70","70","30700","27570"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Glasgow City","150","150","26940","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Gloucestershire CC","80","80","29470","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Herefordshire, County of","70","70","28490","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Hertfordshire CC","80","70","30960","30750"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","140","130","29580","29250"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","30","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Lancaster and Wyre","180","160","26980","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","40","40","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Lincolnshire CC","190","180","27510","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","50","50","28600","27420"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Liverpool","80","70","26890","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","North and West Norfolk","30","30","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","North Hampshire","90","80","27710","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","North Yorkshire CC","240","230","29200","26940"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Overseas","100","100","28200","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Oxfordshire CC","140","130","27880","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Plymouth","120","110","30410","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Portsmouth","300","290","28710","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Powys","40","40","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Shropshire","230","230","28970","29350"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Somerset CC","40","40","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","South Hampshire","180","170","30570","32350"
"In post","2022","EO","Ministry of Defence (excl. agencies)","South Nottinghamshire","40","40","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Staffordshire CC","200","190","26920","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Suffolk CC","140","140","28140","26930"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Telford and Wrekin","40","40","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Unknown","30","30","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","West Surrey","50","40","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Westminster","310","300","30730","30370"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Wiltshire","650","630","27760","26670"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Defence (excl. agencies)","York","30","30","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Leeds","50","50","25300","25120"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","EO","Ministry of Justice (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
