"Status","Year","Parent_department","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Southern Scotland","Declared non-disabled","120","90","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Southern Scotland","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tees Valley and Durham","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tees Valley and Durham","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Central Scotland","Declared non-disabled","130","100","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Central Scotland","Unknown","70","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Midlands","Declared non-disabled","140","120","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Midlands","Unknown","80","80","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Yorkshire","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Yorkshire","Declared non-disabled","230","190","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","West Yorkshire","Unknown","160","140","[c]","[c]"
"Leaver CS","2022","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Inner London - West","Declared non-disabled","140","130","[c]","[c]"
"Leaver CS","2022","HM Treasury","Inner London - West","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","HM Treasury","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Wales","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Home Office","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Essex","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Home Office","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Greater Manchester","Declared non-disabled","70","60","35330","30830"
"Leaver CS","2022","Home Office","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Hampshire and Isle of Wight","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - West","Declared non-disabled","160","150","48670","41970"
"Leaver CS","2022","Home Office","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - West","Unknown","100","100","34450","28650"
"Leaver CS","2022","Home Office","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Kent","Declared non-disabled","50","40","28940","27370"
"Leaver CS","2022","Home Office","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Merseyside","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Home Office","Merseyside","Declared non-disabled","240","190","24650","24880"
"Leaver CS","2022","Home Office","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Merseyside","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northern Ireland","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Home Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outer London - South","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Outer London - South","Declared non-disabled","220","200","38070","31340"
"Leaver CS","2022","Home Office","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outer London - South","Unknown","60","60","38320","35050"
"Leaver CS","2022","Home Office","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outer London - West and North West","Declared non-disabled","120","90","31670","30500"
"Leaver CS","2022","Home Office","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South Yorkshire","Declared non-disabled","90","70","27290","24890"
"Leaver CS","2022","Home Office","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
