"Status","Year","Responsibility_level","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","SEO/HEO","North Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","North Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","North Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","North Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","North Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","North Northamptonshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","North Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","North Nottinghamshire","30-39","40","40","[c]","[c]"
"In post","2022","SEO/HEO","North Nottinghamshire","40-49","50","40","[c]","[c]"
"In post","2022","SEO/HEO","North Nottinghamshire","50-59","50","50","42900","39870"
"In post","2022","SEO/HEO","North Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","North Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","North Yorkshire CC","20-29","30","30","[c]","[c]"
"In post","2022","SEO/HEO","North Yorkshire CC","30-39","80","70","36180","35950"
"In post","2022","SEO/HEO","North Yorkshire CC","40-49","100","100","35550","34170"
"In post","2022","SEO/HEO","North Yorkshire CC","50-59","190","190","37020","35310"
"In post","2022","SEO/HEO","North Yorkshire CC","60-64","50","50","37590","36460"
"In post","2022","SEO/HEO","North Yorkshire CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northumberland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northumberland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northumberland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northumberland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northumberland","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Norwich and East Norfolk","20-29","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Norwich and East Norfolk","30-39","70","70","35260","34000"
"In post","2022","SEO/HEO","Norwich and East Norfolk","40-49","110","100","37520","35900"
"In post","2022","SEO/HEO","Norwich and East Norfolk","50-59","110","110","37060","34390"
"In post","2022","SEO/HEO","Norwich and East Norfolk","60-64","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Norwich and East Norfolk","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Nottingham","20-29","430","430","33660","33370"
"In post","2022","SEO/HEO","Nottingham","30-39","720","690","34730","33370"
"In post","2022","SEO/HEO","Nottingham","40-49","770","730","35970","33430"
"In post","2022","SEO/HEO","Nottingham","50-59","870","830","36650","34500"
"In post","2022","SEO/HEO","Nottingham","60-64","150","120","36500","35980"
"In post","2022","SEO/HEO","Nottingham","65+","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Orkney Islands","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Orkney Islands","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Orkney Islands","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Orkney Islands","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Overseas","20-29","250","250","34820","33230"
"In post","2022","SEO/HEO","Overseas","30-39","440","440","38010","35830"
"In post","2022","SEO/HEO","Overseas","40-49","390","390","40220","38430"
"In post","2022","SEO/HEO","Overseas","50-59","370","370","42300","40000"
"In post","2022","SEO/HEO","Overseas","60-64","70","70","42010","40580"
"In post","2022","SEO/HEO","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Oxfordshire CC","20-29","50","50","33920","32730"
"In post","2022","SEO/HEO","Oxfordshire CC","30-39","150","140","36160","36720"
"In post","2022","SEO/HEO","Oxfordshire CC","40-49","190","180","37430","37320"
"In post","2022","SEO/HEO","Oxfordshire CC","50-59","230","230","38130","36970"
"In post","2022","SEO/HEO","Oxfordshire CC","60-64","70","60","38590","38160"
"In post","2022","SEO/HEO","Oxfordshire CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Perth and Kinross, and Stirling","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Perth and Kinross, and Stirling","30-39","60","60","39260","39380"
"In post","2022","SEO/HEO","Perth and Kinross, and Stirling","40-49","70","70","39340","39520"
"In post","2022","SEO/HEO","Perth and Kinross, and Stirling","50-59","110","110","40190","40290"
"In post","2022","SEO/HEO","Perth and Kinross, and Stirling","60-64","30","20","[c]","[c]"
"In post","2022","SEO/HEO","Perth and Kinross, and Stirling","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Peterborough","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Peterborough","30-39","60","50","34630","32470"
"In post","2022","SEO/HEO","Peterborough","40-49","80","70","35280","33840"
"In post","2022","SEO/HEO","Peterborough","50-59","150","150","36180","33840"
"In post","2022","SEO/HEO","Peterborough","60-64","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Peterborough","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Plymouth","20-29","70","70","36010","33840"
"In post","2022","SEO/HEO","Plymouth","30-39","160","160","37890","38450"
"In post","2022","SEO/HEO","Plymouth","40-49","240","220","38660","38450"
"In post","2022","SEO/HEO","Plymouth","50-59","340","330","38520","38450"
"In post","2022","SEO/HEO","Plymouth","60-64","80","70","40070","38450"
"In post","2022","SEO/HEO","Plymouth","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Portsmouth","20-29","60","60","34480","33300"
"In post","2022","SEO/HEO","Portsmouth","30-39","180","170","36030","33370"
"In post","2022","SEO/HEO","Portsmouth","40-49","220","220","36410","33370"
"In post","2022","SEO/HEO","Portsmouth","50-59","440","430","37630","35980"
"In post","2022","SEO/HEO","Portsmouth","60-64","130","110","37380","35840"
"In post","2022","SEO/HEO","Portsmouth","65+","50","40","[c]","[c]"
"In post","2022","SEO/HEO","Powys","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Powys","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Powys","40-49","50","40","[c]","[c]"
"In post","2022","SEO/HEO","Powys","50-59","50","50","[c]","[c]"
"In post","2022","SEO/HEO","Powys","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Powys","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Redbridge and Waltham Forest","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Redbridge and Waltham Forest","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Redbridge and Waltham Forest","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Redbridge and Waltham Forest","50-59","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Redbridge and Waltham Forest","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Redbridge and Waltham Forest","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Sandwell","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Sandwell","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Sandwell","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Sandwell","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Scottish Borders","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Scottish Borders","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Scottish Borders","40-49","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Scottish Borders","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Scottish Borders","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Scottish Borders","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Sefton","20-29","130","130","32640","31710"
"In post","2022","SEO/HEO","Sefton","30-39","330","320","35270","33370"
"In post","2022","SEO/HEO","Sefton","40-49","400","390","36390","34780"
"In post","2022","SEO/HEO","Sefton","50-59","450","430","37610","35910"
"In post","2022","SEO/HEO","Sefton","60-64","110","90","37810","35980"
"In post","2022","SEO/HEO","Sefton","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Sheffield","20-29","320","320","33480","31990"
"In post","2022","SEO/HEO","Sheffield","30-39","690","660","34450","35070"
"In post","2022","SEO/HEO","Sheffield","40-49","630","590","35010","35310"
"In post","2022","SEO/HEO","Sheffield","50-59","640","610","35780","35310"
"In post","2022","SEO/HEO","Sheffield","60-64","110","90","36040","34480"
"In post","2022","SEO/HEO","Sheffield","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Shetland Islands","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Shetland Islands","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Shetland Islands","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Shetland Islands","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Shropshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Shropshire","30-39","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Shropshire","40-49","50","40","[c]","[c]"
"In post","2022","SEO/HEO","Shropshire","50-59","110","110","37130","35090"
"In post","2022","SEO/HEO","Shropshire","60-64","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Shropshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Solihull","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Solihull","30-39","90","90","33070","30980"
"In post","2022","SEO/HEO","Solihull","40-49","70","70","35360","34700"
"In post","2022","SEO/HEO","Solihull","50-59","60","60","34830","33600"
"In post","2022","SEO/HEO","Solihull","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Solihull","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Somerset CC","20-29","60","60","34180","33290"
"In post","2022","SEO/HEO","Somerset CC","30-39","210","210","36550","33290"
"In post","2022","SEO/HEO","Somerset CC","40-49","200","190","37420","35340"
"In post","2022","SEO/HEO","Somerset CC","50-59","320","310","37510","35810"
"In post","2022","SEO/HEO","Somerset CC","60-64","110","90","37760","36470"
"In post","2022","SEO/HEO","Somerset CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South and West Derbyshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South and West Derbyshire","30-39","70","70","35780","32520"
"In post","2022","SEO/HEO","South and West Derbyshire","40-49","90","80","38500","37720"
"In post","2022","SEO/HEO","South and West Derbyshire","50-59","120","110","39730","38160"
"In post","2022","SEO/HEO","South and West Derbyshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South and West Derbyshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Ayrshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Ayrshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Ayrshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Ayrshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Ayrshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Hampshire","20-29","250","250","32950","30710"
"In post","2022","SEO/HEO","South Hampshire","30-39","280","270","35290","36840"
"In post","2022","SEO/HEO","South Hampshire","40-49","250","230","35370","36140"
"In post","2022","SEO/HEO","South Hampshire","50-59","300","290","34820","33700"
"In post","2022","SEO/HEO","South Hampshire","60-64","110","100","36130","34910"
"In post","2022","SEO/HEO","South Hampshire","65+","40","30","[c]","[c]"
"In post","2022","SEO/HEO","South Lanarkshire","20-29","100","100","35100","33930"
"In post","2022","SEO/HEO","South Lanarkshire","30-39","260","250","35630","33930"
"In post","2022","SEO/HEO","South Lanarkshire","40-49","250","240","36590","33930"
"In post","2022","SEO/HEO","South Lanarkshire","50-59","280","260","37250","33930"
"In post","2022","SEO/HEO","South Lanarkshire","60-64","70","50","37030","35260"
"In post","2022","SEO/HEO","South Lanarkshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Nottinghamshire","20-29","40","40","[c]","[c]"
"In post","2022","SEO/HEO","South Nottinghamshire","30-39","80","70","38250","38150"
"In post","2022","SEO/HEO","South Nottinghamshire","40-49","80","80","40840","41100"
"In post","2022","SEO/HEO","South Nottinghamshire","50-59","70","70","38140","36710"
"In post","2022","SEO/HEO","South Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Teesside","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Teesside","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South Teesside","40-49","30","30","[c]","[c]"
"In post","2022","SEO/HEO","South Teesside","50-59","50","50","36340","34290"
"In post","2022","SEO/HEO","South Teesside","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South West Wales","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","South West Wales","30-39","80","80","37370","38160"
"In post","2022","SEO/HEO","South West Wales","40-49","160","150","39600","38160"
"In post","2022","SEO/HEO","South West Wales","50-59","130","130","38760","38160"
"In post","2022","SEO/HEO","South West Wales","60-64","40","30","[c]","[c]"
"In post","2022","SEO/HEO","South West Wales","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Southampton","20-29","50","50","[c]","[c]"
"In post","2022","SEO/HEO","Southampton","30-39","90","90","36500","37540"
"In post","2022","SEO/HEO","Southampton","40-49","100","90","37350","38650"
"In post","2022","SEO/HEO","Southampton","50-59","110","100","38660","39040"
"In post","2022","SEO/HEO","Southampton","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Southampton","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Southend-on-Sea","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Southend-on-Sea","30-39","50","50","[c]","[c]"
"In post","2022","SEO/HEO","Southend-on-Sea","40-49","90","80","36910","35570"
"In post","2022","SEO/HEO","Southend-on-Sea","50-59","170","160","37790","40180"
"In post","2022","SEO/HEO","Southend-on-Sea","60-64","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Southend-on-Sea","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Staffordshire CC","20-29","70","70","32870","33000"
"In post","2022","SEO/HEO","Staffordshire CC","30-39","250","240","37080","36720"
"In post","2022","SEO/HEO","Staffordshire CC","40-49","260","250","38580","38160"
"In post","2022","SEO/HEO","Staffordshire CC","50-59","320","310","39410","38160"
"In post","2022","SEO/HEO","Staffordshire CC","60-64","70","60","38420","36480"
"In post","2022","SEO/HEO","Staffordshire CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Stoke-on-Trent","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Stoke-on-Trent","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Stoke-on-Trent","40-49","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Stoke-on-Trent","50-59","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Stoke-on-Trent","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Stoke-on-Trent","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Suffolk CC","20-29","70","70","31510","30220"
"In post","2022","SEO/HEO","Suffolk CC","30-39","210","200","34760","33370"
"In post","2022","SEO/HEO","Suffolk CC","40-49","280","270","35720","33680"
"In post","2022","SEO/HEO","Suffolk CC","50-59","350","340","36480","34680"
"In post","2022","SEO/HEO","Suffolk CC","60-64","80","70","36570","35390"
"In post","2022","SEO/HEO","Suffolk CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Sunderland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Sunderland","30-39","100","100","35070","33370"
"In post","2022","SEO/HEO","Sunderland","40-49","160","150","34860","33370"
"In post","2022","SEO/HEO","Sunderland","50-59","170","160","35840","33430"
"In post","2022","SEO/HEO","Sunderland","60-64","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Sunderland","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Swansea","20-29","110","110","35200","33840"
"In post","2022","SEO/HEO","Swansea","30-39","420","410","36620","34730"
"In post","2022","SEO/HEO","Swansea","40-49","500","490","37960","38160"
"In post","2022","SEO/HEO","Swansea","50-59","500","480","38300","38160"
"In post","2022","SEO/HEO","Swansea","60-64","150","110","38300","34800"
"In post","2022","SEO/HEO","Swansea","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Swindon","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Swindon","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Swindon","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Swindon","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Swindon","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Telford and Wrekin","20-29","60","60","35410","33370"
"In post","2022","SEO/HEO","Telford and Wrekin","30-39","90","90","37520","40180"
"In post","2022","SEO/HEO","Telford and Wrekin","40-49","170","160","37110","38200"
"In post","2022","SEO/HEO","Telford and Wrekin","50-59","250","240","36730","35980"
"In post","2022","SEO/HEO","Telford and Wrekin","60-64","60","40","37070","35840"
"In post","2022","SEO/HEO","Telford and Wrekin","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Thurrock","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Thurrock","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Thurrock","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Thurrock","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Thurrock","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Torbay","20-29","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Torbay","30-39","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Torbay","40-49","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Torbay","50-59","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Torbay","60-64","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Tower Hamlets","20-29","540","540","36300","34550"
"In post","2022","SEO/HEO","Tower Hamlets","30-39","570","560","38770","39890"
"In post","2022","SEO/HEO","Tower Hamlets","40-49","430","420","40670","41010"
"In post","2022","SEO/HEO","Tower Hamlets","50-59","350","340","41100","41010"
"In post","2022","SEO/HEO","Tower Hamlets","60-64","90","80","42600","42270"
"In post","2022","SEO/HEO","Tower Hamlets","65+","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Tyneside","16-19","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Tyneside","20-29","720","710","33790","33080"
"In post","2022","SEO/HEO","Tyneside","30-39","1420","1380","35190","33370"
