"Status","Year","Parent_department","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Education","LGBO","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Sheffield","90","80","38640","36500"
"In post","2022","Department for Education","LGBO","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Westminster","170","170","51180","53420"
"In post","2022","Department for Education","LGBO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","LGBO","York","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Coventry","90","90","39130","36500"
"In post","2022","Department for Education","Undeclared","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Darlington","50","40","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Manchester","80","80","41680","36780"
"In post","2022","Department for Education","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Sheffield","110","110","40290","36960"
"In post","2022","Department for Education","Undeclared","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","Westminster","180","180","49170","53420"
"In post","2022","Department for Education","Undeclared","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Undeclared","York","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Bristol, City of","40","40","[c]","[c]"
"In post","2022","Department for Education","Unknown","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Coventry","290","280","39970","36780"
"In post","2022","Department for Education","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Darlington","60","60","38530","36500"
"In post","2022","Department for Education","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Manchester","140","140","38580","36500"
"In post","2022","Department for Education","Unknown","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Nottingham","40","30","[c]","[c]"
"In post","2022","Department for Education","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Sheffield","150","140","39590","36500"
"In post","2022","Department for Education","Unknown","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","Westminster","450","430","49630","53420"
"In post","2022","Department for Education","Unknown","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Unknown","York","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","Heterosexual / straight","Belfast","[c]","[c]","[c]","[c]"
