"Status","Year","Region_ITL2","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Central Scotland","G6/G7","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50","40","[c]","[c]"
"In post","2021","West Central Scotland","G6/G7","Glasgow City","1270","1240","60460","61010"
"In post","2021","West Central Scotland","G6/G7","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","G6/G7","North Lanarkshire","60","60","56180","52770"
"In post","2021","West Central Scotland","SCS","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","SCS","Glasgow City","60","60","86330","83230"
"In post","2021","West Central Scotland","SCS","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","SCS","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","SEO/HEO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","320","310","40440","39500"
"In post","2021","West Central Scotland","SEO/HEO","Glasgow City","3240","3090","36710","35000"
"In post","2021","West Central Scotland","SEO/HEO","Inverclyde, East Renfrewshire and Renfrewshire","200","190","40270","38190"
"In post","2021","West Central Scotland","SEO/HEO","North Lanarkshire","430","400","35100","32330"
"In post","2021","West Central Scotland","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","70","70","39680","41960"
"In post","2021","West Central Scotland","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","AA/AO","Birmingham","3570","3230","21010","20180"
"In post","2021","West Midlands","AA/AO","Coventry","290","260","20920","21010"
"In post","2021","West Midlands","AA/AO","Dudley","530","440","20750","21010"
"In post","2021","West Midlands","AA/AO","Sandwell","60","50","20710","21010"
"In post","2021","West Midlands","AA/AO","Solihull","210","190","21100","21430"
"In post","2021","West Midlands","AA/AO","Walsall","260","210","20620","21010"
"In post","2021","West Midlands","AA/AO","Wolverhampton","360","300","20320","21010"
"In post","2021","West Midlands","EO","Birmingham","3310","3060","26620","27570"
"In post","2021","West Midlands","EO","Coventry","580","540","27010","27130"
"In post","2021","West Midlands","EO","Dudley","480","420","27300","27570"
"In post","2021","West Midlands","EO","Sandwell","270","250","27320","27570"
"In post","2021","West Midlands","EO","Solihull","530","490","26230","25560"
"In post","2021","West Midlands","EO","Walsall","250","220","27280","27570"
"In post","2021","West Midlands","EO","Wolverhampton","380","340","27290","27570"
"In post","2021","West Midlands","G6/G7","Birmingham","1150","1100","57620","54200"
"In post","2021","West Midlands","G6/G7","Coventry","540","530","54700","50630"
"In post","2021","West Midlands","G6/G7","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","G6/G7","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","G6/G7","Solihull","60","50","54050","52340"
"In post","2021","West Midlands","G6/G7","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","G6/G7","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","SCS","Birmingham","110","100","99910","94650"
"In post","2021","West Midlands","SCS","Coventry","50","50","90900","85180"
"In post","2021","West Midlands","SCS","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","SCS","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","SEO/HEO","Birmingham","3020","2900","35690","33350"
"In post","2021","West Midlands","SEO/HEO","Coventry","900","860","35060","36370"
"In post","2021","West Midlands","SEO/HEO","Dudley","80","70","34500","34290"
"In post","2021","West Midlands","SEO/HEO","Sandwell","50","40","[c]","[c]"
"In post","2021","West Midlands","SEO/HEO","Solihull","300","290","34160","32740"
"In post","2021","West Midlands","SEO/HEO","Walsall","30","30","[c]","[c]"
"In post","2021","West Midlands","SEO/HEO","Wolverhampton","50","40","[c]","[c]"
"In post","2021","West Midlands","Unknown","Birmingham","440","400","30160","28200"
"In post","2021","West Midlands","Unknown","Coventry","60","60","29850","30210"
"In post","2021","West Midlands","Unknown","Dudley","50","50","29550","28200"
"In post","2021","West Midlands","Unknown","Sandwell","60","60","26430","23840"
"In post","2021","West Midlands","Unknown","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Unknown","Walsall","60","60","28280","28200"
"In post","2021","West Midlands","Unknown","Wolverhampton","80","70","26240","23840"
"In post","2021","West Wales and The Valleys","AA/AO","Bridgend and Neath Port Talbot","270","230","20500","21010"
"In post","2021","West Wales and The Valleys","AA/AO","Central Valleys","360","320","21620","21010"
"In post","2021","West Wales and The Valleys","AA/AO","Conwy and Denbighshire","130","110","22020","23250"
"In post","2021","West Wales and The Valleys","AA/AO","Gwent Valleys","340","290","20910","21010"
"In post","2021","West Wales and The Valleys","AA/AO","Gwynedd","410","370","21140","21010"
"In post","2021","West Wales and The Valleys","AA/AO","Isle of Anglesey","70","70","22240","21130"
"In post","2021","West Wales and The Valleys","AA/AO","South West Wales","480","440","21590","21010"
"In post","2021","West Wales and The Valleys","AA/AO","Swansea","5140","4400","21000","21590"
"In post","2021","West Wales and The Valleys","EO","Bridgend and Neath Port Talbot","290","260","27980","27570"
"In post","2021","West Wales and The Valleys","EO","Central Valleys","550","500","27760","27570"
"In post","2021","West Wales and The Valleys","EO","Conwy and Denbighshire","170","160","27720","27570"
"In post","2021","West Wales and The Valleys","EO","Gwent Valleys","470","430","27490","27570"
"In post","2021","West Wales and The Valleys","EO","Gwynedd","190","170","27520","27570"
"In post","2021","West Wales and The Valleys","EO","Isle of Anglesey","130","120","26910","27370"
"In post","2021","West Wales and The Valleys","EO","South West Wales","440","400","27590","27570"
"In post","2021","West Wales and The Valleys","EO","Swansea","1690","1560","27010","26780"
"In post","2021","West Wales and The Valleys","G6/G7","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","G6/G7","Central Valleys","170","170","62270","60830"
"In post","2021","West Wales and The Valleys","G6/G7","Conwy and Denbighshire","70","70","61550","60830"
"In post","2021","West Wales and The Valleys","G6/G7","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","G6/G7","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","G6/G7","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","G6/G7","South West Wales","70","70","58770","60830"
"In post","2021","West Wales and The Valleys","G6/G7","Swansea","440","430","61680","57640"
"In post","2021","West Wales and The Valleys","SCS","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","SCS","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","SCS","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","SCS","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","SCS","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","SCS","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","SEO/HEO","Bridgend and Neath Port Talbot","80","80","36560","34290"
"In post","2021","West Wales and The Valleys","SEO/HEO","Central Valleys","520","500","40030","37410"
"In post","2021","West Wales and The Valleys","SEO/HEO","Conwy and Denbighshire","240","230","40300","37410"
"In post","2021","West Wales and The Valleys","SEO/HEO","Gwent Valleys","160","150","38420","37410"
"In post","2021","West Wales and The Valleys","SEO/HEO","Gwynedd","70","70","34890","35260"
"In post","2021","West Wales and The Valleys","SEO/HEO","Isle of Anglesey","50","50","[c]","[c]"
"In post","2021","West Wales and The Valleys","SEO/HEO","South West Wales","400","380","38610","37410"
"In post","2021","West Wales and The Valleys","SEO/HEO","Swansea","1610","1530","37510","36710"
"In post","2021","West Wales and The Valleys","Unknown","Bridgend and Neath Port Talbot","60","60","33630","31420"
"In post","2021","West Wales and The Valleys","Unknown","Central Valleys","90","80","29500","28750"
"In post","2021","West Wales and The Valleys","Unknown","Conwy and Denbighshire","70","70","30100","28200"
"In post","2021","West Wales and The Valleys","Unknown","Gwent Valleys","80","70","29330","28670"
"In post","2021","West Wales and The Valleys","Unknown","Gwynedd","60","60","27640","24320"
"In post","2021","West Wales and The Valleys","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Unknown","South West Wales","70","70","27930","24020"
"In post","2021","West Wales and The Valleys","Unknown","Swansea","180","170","29730","28750"
"In post","2021","West Yorkshire","AA/AO","Bradford","1330","1120","20480","20140"
"In post","2021","West Yorkshire","AA/AO","Calderdale and Kirklees","230","190","20570","21010"
"In post","2021","West Yorkshire","AA/AO","Leeds","2740","2540","21880","21010"
"In post","2021","West Yorkshire","AA/AO","Wakefield","760","690","25590","24740"
"In post","2021","West Yorkshire","EO","Bradford","950","850","26690","27570"
"In post","2021","West Yorkshire","EO","Calderdale and Kirklees","610","550","27310","27570"
"In post","2021","West Yorkshire","EO","Leeds","3010","2820","26470","26160"
"In post","2021","West Yorkshire","EO","Wakefield","510","460","29400","27570"
"In post","2021","West Yorkshire","G6/G7","Bradford","180","170","54880","52580"
"In post","2021","West Yorkshire","G6/G7","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","G6/G7","Leeds","1680","1610","55480","52580"
"In post","2021","West Yorkshire","G6/G7","Wakefield","40","40","[c]","[c]"
"In post","2021","West Yorkshire","SCS","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","SCS","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","SCS","Leeds","150","150","86350","78660"
"In post","2021","West Yorkshire","SCS","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","SEO/HEO","Bradford","500","470","34120","31990"
"In post","2021","West Yorkshire","SEO/HEO","Calderdale and Kirklees","90","80","34150","32850"
"In post","2021","West Yorkshire","SEO/HEO","Leeds","3600","3430","34670","33000"
"In post","2021","West Yorkshire","SEO/HEO","Wakefield","280","260","38680","37850"
"In post","2021","West Yorkshire","Unknown","Bradford","120","120","30150","30210"
"In post","2021","West Yorkshire","Unknown","Calderdale and Kirklees","110","100","28530","28200"
"In post","2021","West Yorkshire","Unknown","Leeds","220","200","30510","30210"
"In post","2021","West Yorkshire","Unknown","Wakefield","90","90","31330","31000"
"In post","2022","Bedfordshire and Hertfordshire","AA/AO","Bedford","290","280","26180","28140"
"In post","2022","Bedfordshire and Hertfordshire","AA/AO","Central Bedfordshire","120","120","21050","21170"
"In post","2022","Bedfordshire and Hertfordshire","AA/AO","Hertfordshire CC","660","620","25610","24250"
"In post","2022","Bedfordshire and Hertfordshire","AA/AO","Luton","110","90","21030","21220"
"In post","2022","Bedfordshire and Hertfordshire","EO","Bedford","280","250","27630","27570"
"In post","2022","Bedfordshire and Hertfordshire","EO","Central Bedfordshire","130","130","28050","27110"
"In post","2022","Bedfordshire and Hertfordshire","EO","Hertfordshire CC","900","840","29970","29290"
"In post","2022","Bedfordshire and Hertfordshire","EO","Luton","300","280","27970","27570"
"In post","2022","Bedfordshire and Hertfordshire","G6/G7","Bedford","30","30","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","G6/G7","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","G6/G7","Hertfordshire CC","350","330","61320","59730"
"In post","2022","Bedfordshire and Hertfordshire","G6/G7","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","SCS","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","SCS","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","SCS","Hertfordshire CC","30","30","[c]","[c]"
"In post","2022","Bedfordshire and Hertfordshire","SEO/HEO","Bedford","150","150","38490","37400"
"In post","2022","Bedfordshire and Hertfordshire","SEO/HEO","Central Bedfordshire","160","160","37320","36300"
"In post","2022","Bedfordshire and Hertfordshire","SEO/HEO","Hertfordshire CC","680","660","39600","38510"
"In post","2022","Bedfordshire and Hertfordshire","SEO/HEO","Luton","50","50","34610","32590"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Bedford","100","90","28480","25480"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Hertfordshire CC","220","210","30560","28200"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Luton","80","80","28390","25190"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Berkshire","980","930","27800","25540"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Buckinghamshire","540","510","25420","23380"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Milton Keynes","790","770","25380","24490"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Oxfordshire CC","960","900","24920","21830"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Berkshire","770","720","31040","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Buckinghamshire","490","460","28850","28350"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Milton Keynes","550","520","28590","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Oxfordshire CC","530","500","28690","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Berkshire","260","250","58640","55860"
