"Status","Year","Sex","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Female","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Commercial Service","Cabinet Office","30","30","[c]","[c]"
"Leaver CS","2022","Female","Crown Office and Procurator Fiscal Service","Scottish Government","70","60","33500","23230"
"Leaver CS","2022","Female","Crown Prosecution Service","Attorney General's Departments","260","230","37580","29270"
"Leaver CS","2022","Female","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","Ministry of Defence","270","240","31670","26950"
"Leaver CS","2022","Female","Defence Science and Technology Laboratory","Ministry of Defence","90","80","34470","29850"
"Leaver CS","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","140","140","43680","40050"
"Leaver CS","2022","Female","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","90","80","39170","34020"
"Leaver CS","2022","Female","Department for Education (excl. agencies)","Department for Education","200","190","38340","32940"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","240","220","[c]","[c]"
"Leaver CS","2022","Female","Department for International Trade","Department for International Trade","100","100","[c]","[c]"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","80","80","43100","39600"
"Leaver CS","2022","Female","Department for Transport (excl. agencies)","Department for Transport","110","100","43160","35430"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","5350","4520","26650","27570"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","380","[c]","[c]","[c]"
"Leaver CS","2022","Female","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Licensing Agency","Department for Transport","250","190","23170","21840"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","Department for Transport","120","100","27810","26470"
"Leaver CS","2022","Female","Education and Skills Funding Agency","Department for Education","30","30","[c]","[c]"
"Leaver CS","2022","Female","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","150","50","51090","51960"
"Leaver CS","2022","Female","Forestry and Land Scotland","Scottish Government","40","40","[c]","[c]"
"Leaver CS","2022","Female","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Legal Department","Attorney General's Departments","120","110","52740","51250"
"Leaver CS","2022","Female","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","Department for Work and Pensions","110","90","35890","31660"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","Ministry of Justice","1360","1180","23500","20970"
"Leaver CS","2022","Female","HM Land Registry","HM Land Registry","230","190","31680","27130"
"Leaver CS","2022","Female","HM Prison and Probation Service","Ministry of Justice","3570","3240","30510","26720"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","2620","2100","30290","26820"
"Leaver CS","2022","Female","HM Treasury (excl. agencies)","HM Treasury","90","80","[c]","[c]"
"Leaver CS","2022","Female","Home Office","Home Office","1030","870","30600","25630"
"Leaver CS","2022","Female","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Department for Transport","70","60","28930","26470"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","160","150","43540","33190"
"Leaver CS","2022","Female","Met Office","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Ministry of Defence","1360","1240","29620","26350"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Ministry of Justice","240","230","40580","34260"
"Leaver CS","2022","Female","National Crime Agency","National Crime Agency","120","110","39450","34140"
"Leaver CS","2022","Female","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","130","130","50600","51360"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","110","110","41580","35980"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2022","Female","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Public Health England","Department of Health and Social Care","1160","1040","42710","38200"
"Leaver CS","2022","Female","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","Department for Environment, Food and Rural Affairs","90","80","25860","21300"
"Leaver CS","2022","Female","Scottish Courts and Tribunals Service","Scottish Government","100","90","26300","23780"
"Leaver CS","2022","Female","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Government (excl. agencies)","Scottish Government","190","180","41030","36130"
"Leaver CS","2022","Female","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Prison Service","Scottish Government","100","90","31220","26900"
"Leaver CS","2022","Female","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Submarine Delivery Agency","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2022","Female","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","The Insolvency Service","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver CS","2022","Female","The National Archives","The National Archives","40","40","[c]","[c]"
"Leaver CS","2022","Female","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Health Security Agency","Department of Health and Social Care","510","450","38970","34530"
"Leaver CS","2022","Female","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Space Agency","Department for Business, Energy and Industrial Strategy","40","[c]","[c]","[c]"
"Leaver CS","2022","Female","UK Statistics Authority","UK Statistics Authority","260","220","27460","23050"
"Leaver CS","2022","Female","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Valuation Office Agency","HM Revenue and Customs","150","130","26830","22040"
"Leaver CS","2022","Female","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Welsh Government (excl. agencies)","Welsh Government","130","110","41110","37410"
"Leaver CS","2022","Female","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"Leaver CS","2022","Male","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","120","110","32260","28070"
"Leaver CS","2022","Male","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Cabinet Office (excl. agencies)","Cabinet Office","380","370","53190","54700"
"Leaver CS","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"Leaver CS","2022","Male","Charity Commission","Charity Commission","40","30","[c]","[c]"
"Leaver CS","2022","Male","Companies House","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"Leaver CS","2022","Male","Competition and Markets Authority","Competition and Markets Authority","40","40","[c]","[c]"
"Leaver CS","2022","Male","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Crown Commercial Service","Cabinet Office","50","50","38580","36020"
"Leaver CS","2022","Male","Crown Office and Procurator Fiscal Service","Scottish Government","40","30","[c]","[c]"
"Leaver CS","2022","Male","Crown Prosecution Service","Attorney General's Departments","150","140","45570","51500"
"Leaver CS","2022","Male","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Defence Equipment and Support","Ministry of Defence","620","600","34180","31600"
"Leaver CS","2022","Male","Defence Science and Technology Laboratory","Ministry of Defence","220","210","37310","38070"
