"Status","Year","Region_ITL3","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Medway","EO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Unknown","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","EO","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","HM Prison and Probation Service","50","40","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","AA/AO","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","Mid Kent","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","EO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","G6/G7","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","SEO/HEO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Unknown","HM Prison and Probation Service","90","80","29220","28200"
"New entrant CS","2022","Mid Lancashire","AA/AO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","AA/AO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","AA/AO","Department for Work and Pensions (excl. agencies)","120","120","21230","21260"
"New entrant CS","2022","Mid Lancashire","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","AA/AO","HM Prison and Probation Service","50","40","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","AA/AO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","EO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","G6/G7","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","G6/G7","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Unknown","HM Prison and Probation Service","110","100","29830","26310"
"New entrant CS","2022","Mid Ulster","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","AA/AO","HM Prison and Probation Service","120","120","26350","28140"
"New entrant CS","2022","Milton Keynes","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","EO","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Milton Keynes","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","EO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","SCS","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Unknown","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","HM Prison and Probation Service","30","30","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Intellectual Property Office","90","80","21750","21810"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","UK Statistics Authority","140","130","19860","19860"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","EO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","EO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","EO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","EO","Intellectual Property Office","80","70","26230","24030"
"New entrant CS","2022","Monmouthshire and Newport","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","EO","UK Statistics Authority","70","70","23910","23880"
"New entrant CS","2022","Monmouthshire and Newport","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","G6/G7","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","G6/G7","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","G6/G7","UK Statistics Authority","60","60","52820","50210"
"New entrant CS","2022","Monmouthshire and Newport","G6/G7","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SCS","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","Intellectual Property Office","50","50","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","UK Statistics Authority","290","280","33210","30710"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Unknown","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","EO","Social Security Scotland","[c]","[c]","[c]","[c]"
