"Status","Year","Region_ITL2","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South Yorkshire","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Home Office","Declared non-disabled","90","70","27290","24890"
"Leaver CS","2022","South Yorkshire","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Ministry of Justice","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Ministry of Justice","Declared non-disabled","130","110","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Ministry of Justice","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","South Yorkshire","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Work and Pensions","Declared non-disabled","70","60","26520","27570"
"Leaver CS","2022","Southern Scotland","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","HM Revenue and Customs","Declared non-disabled","120","90","[c]","[c]"
"Leaver CS","2022","Southern Scotland","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","HM Revenue and Customs","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scottish Government","Declared non-disabled","60","50","29970","25940"
"Leaver CS","2022","Southern Scotland","Scottish Government","Unknown","50","40","30720","26420"
"Leaver CS","2022","Southern Scotland","UK Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","UK Statistics Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","Declared non-disabled","60","60","36200","28170"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Work and Pensions","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Work and Pensions","Declared non-disabled","210","190","26800","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department of Health and Social Care","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Home Office","Declared non-disabled","30","20","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Justice","Declared non-disabled","220","200","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Justice","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Justice","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
