"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Declared non-disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Defence Equipment and Support","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Driver and Vehicle Licensing Agency","40","30","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Prison and Probation Service","80","80","22940","23140"
"New entrant CS","2022","16-19","Unknown","HM Revenue and Customs (excl. agencies)","60","60","21930","21250"
"New entrant CS","2022","16-19","Unknown","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Crown Prosecution Service","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","80","80","32250","30250"
"New entrant CS","2022","20-29","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","430","420","24870","21260"
"New entrant CS","2022","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Courts and Tribunals Service","70","60","22950","20970"
"New entrant CS","2022","20-29","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Prison and Probation Service","300","290","24110","23170"
"New entrant CS","2022","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","160","160","26100","26590"
"New entrant CS","2022","20-29","Declared disabled","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
