"Status","Year","Region_ITL3","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Bexley and Greenwich","Declared non-disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Declared disabled","West Midlands","60","60","30390","27570"
"Leaver Dept.","2022","Birmingham","Declared non-disabled","West Midlands","510","470","33820","27570"
"Leaver Dept.","2022","Birmingham","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","West Midlands","210","200","36930","28840"
"Leaver Dept.","2022","Blackburn with Darwen","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Declared non-disabled","Lancashire","60","60","34770","31990"
"Leaver Dept.","2022","Blackpool","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Declared non-disabled","West Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Bradford","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Declared non-disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","340","320","35960","29080"
"Leaver Dept.","2022","Bristol, City of","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","43820","37300"
"Leaver Dept.","2022","Bromley","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Declared non-disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Declared non-disabled","East Anglia","190","170","37910","30460"
"Leaver Dept.","2022","Cambridgeshire CC","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Unknown","East Anglia","80","70","45640","36060"
"Leaver Dept.","2022","Camden and City of London","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Declared non-disabled","Inner London - West","50","50","33420","28670"
"Leaver Dept.","2022","Camden and City of London","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Declared non-disabled","East Wales","240","240","33800","28850"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Unknown","East Wales","70","70","34490","27730"
"Leaver Dept.","2022","Central Bedfordshire","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","Declared non-disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Declared non-disabled","Hampshire and Isle of Wight","60","50","37520","34990"
"Leaver Dept.","2022","Central Hampshire","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Declared non-disabled","Eastern Scotland","120","110","34450","27570"
"Leaver Dept.","2022","City of Edinburgh","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Unknown","Eastern Scotland","70","70","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Declared non-disabled","West Midlands","70","70","34140","30140"
"Leaver Dept.","2022","Coventry","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Declared non-disabled","Outer London - South","200","190","40450","35070"
"Leaver Dept.","2022","Croydon","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Unknown","Outer London - South","70","70","[c]","[c]"
"Leaver Dept.","2022","Darlington","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Declared non-disabled","Devon","80","70","36210","29920"
"Leaver Dept.","2022","Devon CC","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Declared non-disabled","Tees Valley and Durham","90","80","27970","23460"
"Leaver Dept.","2022","Durham","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Declared non-disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared non-disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Declared non-disabled","Kent","50","50","[c]","[c]"
"Leaver Dept.","2022","East Kent","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Declared non-disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
