"Status","Year","Sexual_orientation","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Heterosexual / straight","West Midlands (England)","Knowledge and Information Management","90","90","27740","25120"
"In post","2022","Heterosexual / straight","West Midlands (England)","Legal","460","440","45810","48080"
"In post","2022","Heterosexual / straight","West Midlands (England)","Medicine","110","100","54620","42120"
"In post","2022","Heterosexual / straight","West Midlands (England)","Operational Delivery","14290","13180","28270","27120"
"In post","2022","Heterosexual / straight","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Midlands (England)","Other","1500","1400","25810","22330"
"In post","2022","Heterosexual / straight","West Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Midlands (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Midlands (England)","Policy","680","660","39960","36500"
"In post","2022","Heterosexual / straight","West Midlands (England)","Project Delivery","490","470","41570","40000"
"In post","2022","Heterosexual / straight","West Midlands (England)","Property","430","410","36430","33300"
"In post","2022","Heterosexual / straight","West Midlands (England)","Psychology","120","110","33690","29750"
"In post","2022","Heterosexual / straight","West Midlands (England)","Science and Engineering","240","230","33970","31140"
"In post","2022","Heterosexual / straight","West Midlands (England)","Security","290","280","30870","26850"
"In post","2022","Heterosexual / straight","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","West Midlands (England)","Statistics","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","West Midlands (England)","Tax","940","900","36960","33370"
"In post","2022","Heterosexual / straight","West Midlands (England)","Unknown","330","320","37550","33080"
"In post","2022","Heterosexual / straight","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Commercial","440","420","38930","36500"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Communications","110","110","43700","40840"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Counter Fraud","320","290","29590","27570"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Digital, Data and Technology","1040","1010","42980","40160"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Economics","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Finance","850","810","38690","35310"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Human Resources","560","520","39640","35510"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Inspector of Education and Training","90","80","66230","70500"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Intelligence Analysis","180","170","29370","27540"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Internal Audit","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Knowledge and Information Management","100","90","35430","32440"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Legal","520","490","45430","48080"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Medicine","130","120","51970","39030"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Operational Delivery","15150","13840","28420","27130"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Operational Research","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Other","1650","1520","26170","22750"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Policy","1500","1430","42140","37100"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Project Delivery","520","490","41410","37450"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Property","540","510","38750","34610"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Psychology","150","140","35700","31180"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Science and Engineering","310","300","33810","30350"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Security","420","410","33740","33310"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Statistics","80","80","44870","39060"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Tax","940","890","35440","33370"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Unknown","760","730","36370","33080"
"In post","2022","Heterosexual / straight","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Geography","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Operational Delivery","640","610","27900","26820"
"In post","2022","LGBO","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Other","40","40","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Tax","80","80","31900","27570"
"In post","2022","LGBO","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Economics","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Geography","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Operational Delivery","560","550","28300","27570"
"In post","2022","LGBO","East of England","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Other","50","50","25360","24250"
"In post","2022","LGBO","East of England","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Policy","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Property","[c]","[c]","[c]","[c]"
