"Status","Year","Region_ITL2","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Outer London - South","Ministry of Justice","LGBO","30","30","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Justice","Undeclared","130","120","34860","30110"
"In post","2021","Outer London - South","Ministry of Justice","Unknown","270","250","29540","27110"
"In post","2021","Outer London - South","National Crime Agency","Heterosexual / straight","60","60","41960","40400"
"In post","2021","Outer London - South","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Unknown","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Heterosexual / straight","60","60","33770","31690"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","Heterosexual / straight","80","80","32500","30780"
"In post","2021","Outer London - West and North West","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Heterosexual / straight","1130","1070","31000","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","LGBO","60","60","30680","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Undeclared","130","120","30730","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Unknown","390","350","30670","31060"
"In post","2021","Outer London - West and North West","Department of Health and Social Care","Heterosexual / straight","720","680","39930","33350"
"In post","2021","Outer London - West and North West","Department of Health and Social Care","LGBO","50","50","43740","38060"
"In post","2021","Outer London - West and North West","Department of Health and Social Care","Undeclared","100","90","46080","40070"
"In post","2021","Outer London - West and North West","Department of Health and Social Care","Unknown","250","240","51480","44950"
"In post","2021","Outer London - West and North West","HM Revenue and Customs","Heterosexual / straight","120","110","35340","32520"
"In post","2021","Outer London - West and North West","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","HM Revenue and Customs","Unknown","90","80","32140","29450"
"In post","2021","Outer London - West and North West","Home Office","Heterosexual / straight","2360","2130","31860","29080"
"In post","2021","Outer London - West and North West","Home Office","LGBO","50","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Home Office","Undeclared","480","430","32940","30390"
"In post","2021","Outer London - West and North West","Home Office","Unknown","120","120","29410","28650"
"In post","2021","Outer London - West and North West","Ministry of Defence","Heterosexual / straight","560","540","30290","29250"
"In post","2021","Outer London - West and North West","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Ministry of Defence","Undeclared","70","70","32000","29250"
"In post","2021","Outer London - West and North West","Ministry of Defence","Unknown","60","50","33440","29250"
"In post","2021","Outer London - West and North West","Ministry of Justice","Heterosexual / straight","910","860","30680","28600"
"In post","2021","Outer London - West and North West","Ministry of Justice","LGBO","60","50","33150","33590"
"In post","2021","Outer London - West and North West","Ministry of Justice","Undeclared","130","120","31320","30760"
"In post","2021","Outer London - West and North West","Ministry of Justice","Unknown","290","280","29930","29920"
"In post","2021","Outer London - West and North West","The National Archives","Heterosexual / straight","220","210","36510","34220"
"In post","2021","Outer London - West and North West","The National Archives","LGBO","30","30","[c]","[c]"
"In post","2021","Outer London - West and North West","The National Archives","Undeclared","50","50","[c]","[c]"
"In post","2021","Outer London - West and North West","The National Archives","Unknown","240","230","35140","32560"
"In post","2021","Overseas","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for International Trade","Heterosexual / straight","90","90","57150","55650"
"In post","2021","Overseas","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for International Trade","Unknown","50","50","[c]","[c]"
"In post","2021","Overseas","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office","Heterosexual / straight","1580","1570","51810","53000"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office","LGBO","130","130","51720","53190"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office","Undeclared","220","220","51220","53470"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office","Unknown","350","350","53620","54070"
"In post","2021","Overseas","Home Office","Heterosexual / straight","240","240","28200","27370"
"In post","2021","Overseas","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Home Office","Undeclared","70","70","[c]","[c]"
"In post","2021","Overseas","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Ministry of Defence","Heterosexual / straight","460","460","41010","37060"
"In post","2021","Overseas","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Ministry of Defence","Undeclared","60","60","43040","40580"
"In post","2021","Overseas","Ministry of Defence","Unknown","250","250","45110","45140"
"In post","2021","Overseas","National Crime Agency","Heterosexual / straight","100","100","66640","63280"
"In post","2021","Overseas","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Attorney General's Departments","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Heterosexual / straight","100","100","32930","29610"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Transport","Heterosexual / straight","110","100","29360","27680"
"In post","2021","Shropshire and Staffordshire","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Transport","Undeclared","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Transport","Unknown","40","40","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions","Heterosexual / straight","1030","920","26700","27570"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions","LGBO","70","60","26990","27570"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions","Undeclared","110","100","25930","27570"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions","Unknown","310","250","26150","27570"
"In post","2021","Shropshire and Staffordshire","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
